file,prompt_id,seed,tag,L,grad,problems,grad_ratio,dL,passed
S01_oil_s4242145_scrA_neg_00001_.png,S01_oil,4242145,scrA_neg,123.96174926757813,5.5652358261619685,,1.0040858838716065,0.8580604553222742,True
S01_oil_s4242145_scrA_pos_00001_.png,S01_oil,4242145,scrA_pos,121.8001579284668,5.897709802739291,,1.0640711993305876,-1.3035308837890511,True
S01_oil_s4242145_scrB_neg_00001_.png,S01_oil,4242145,scrB_neg,153.35486068725587,4.4014672837330675,,0.7941175012105326,30.25117187500001,False
S01_oil_s4242145_scrB_pos_00001_.png,S01_oil,4242145,scrB_pos,94.19607543945312,7.110210857723443,,1.2828319547626945,-28.90761337280273,False
S01_oil_s42_B1_neg_00001_.png,S01_oil,42,B1_neg,118.34690170288086,5.32515729427735,,0.9587389623781668,-3.820080566406247,True
S01_oil_s42_B1_pos_00001_.png,S01_oil,42,B1_pos,127.15918197631837,5.736920429217045,,1.03287261494875,4.992199707031261,True
S01_oil_s42_B6_neg_00001_.png,S01_oil,42,B6_neg,124.95266799926758,8.003724302650175,,1.4409869810474913,2.7856857299804716,True
S01_oil_s42_B6_pos_00001_.png,S01_oil,42,B6_pos,119.2410789489746,4.841352844733114,,0.8716350234112472,-2.9259033203125,True
S01_oil_s42_baseline_00001_.png,S01_oil,42,baseline,122.1669822692871,5.554334916219755,,1.0,0.0,True
S01_oil_s42_scrA_neg_00001_.png,S01_oil,42,scrA_neg,123.56436920166016,5.380540861483489,,0.9687101953055166,1.3973869323730526,True
S01_oil_s42_scrA_pos_00001_.png,S01_oil,42,scrA_pos,121.6477783203125,5.755363070560515,,1.036193019933623,-0.5192039489746065,True
S01_oil_s42_scrB_neg_00001_.png,S01_oil,42,scrB_neg,152.01335678100585,4.433116016303,,0.7981362455039263,29.84637451171875,False
S01_oil_s42_scrB_pos_00001_.png,S01_oil,42,scrB_pos,93.62070693969727,6.8655615789410405,,1.2360726680150749,-28.546275329589832,False
S02_linocut_s1337_B1_neg_00001_.png,S02_linocut,1337,B1_neg,109.26716537475586,10.978402436947855,,0.9885472151848014,-2.1293624877929602,True
S02_linocut_s1337_B1_pos_00001_.png,S02_linocut,1337,B1_pos,115.38216552734374,11.60432878032943,,1.0449085798928603,3.985637664794922,True
S02_linocut_s1337_B6_neg_00001_.png,S02_linocut,1337,B6_neg,111.78120269775391,12.12249349029089,,1.0915665780835195,0.3846748352050895,True
S02_linocut_s1337_B6_pos_00001_.png,S02_linocut,1337,B6_pos,112.01092300415038,9.952939595131552,,0.8962096968277292,0.6143951416015625,True
S02_linocut_s1337_baseline_00001_.png,S02_linocut,1337,baseline,111.39652786254882,11.105592396915029,,1.0,0.0,True
S02_linocut_s1337_scrA_neg_00001_.png,S02_linocut,1337,scrA_neg,113.82101516723633,10.91174483779923,,0.982545050080386,2.424487304687503,True
S02_linocut_s1337_scrA_pos_00001_.png,S02_linocut,1337,scrA_pos,111.60501556396484,11.219167786751337,,1.0102268646081283,0.20848770141601847,True
S02_linocut_s1337_scrB_neg_00001_.png,S02_linocut,1337,scrB_neg,138.09855575561522,10.41239026726486,,0.9375808056990521,26.7020278930664,False
