source_path,recovered_path,output_folder,file,bench,prompt_id,seed,condition,recovered_sha256
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S03_cyberpunk_s4242145_scramble_D_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S03_cyberpunk_s4242145_scramble_D_00001_.png,rotations_block1_vs_block6,S03_cyberpunk_s4242145_scramble_D_00001_.png,rotations_triangolo,S03_cyberpunk,4242145,scramble_D,58dc73572fa49f28be01981ff67ca20b54c96adf87e977d257f7c82e9fd72026
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S03_cyberpunk_s42_Block_1_neg_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S03_cyberpunk_s42_Block_1_neg_00001_.png,rotations_block1_vs_block6,S03_cyberpunk_s42_Block_1_neg_00001_.png,rotations_block1_vs_block6 + rotations_triangolo,S03_cyberpunk,42,Block_1_neg,0315da356e341bf9df9bda8ffafc105cc8756ccc22d1830d11f8635f8b01899e
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S03_cyberpunk_s42_Block_1_pos_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S03_cyberpunk_s42_Block_1_pos_00001_.png,rotations_block1_vs_block6,S03_cyberpunk_s42_Block_1_pos_00001_.png,rotations_block1_vs_block6 + rotations_triangolo,S03_cyberpunk,42,Block_1_pos,f2157d8ec4c0a29317bf907f7e44ef1116ce2ecdee1e379dc37dd435a6f1bb89
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S03_cyberpunk_s42_Block_3_neg_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S03_cyberpunk_s42_Block_3_neg_00001_.png,rotations_block1_vs_block6,S03_cyberpunk_s42_Block_3_neg_00001_.png,rotations_triangolo,S03_cyberpunk,42,Block_3_neg,6fc2847f3c6b4c92dcb5f600b93c0ce2d01150a295a3052bee8e2ed73fceaa7c
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S03_cyberpunk_s42_Block_3_pos_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S03_cyberpunk_s42_Block_3_pos_00001_.png,rotations_block1_vs_block6,S03_cyberpunk_s42_Block_3_pos_00001_.png,rotations_triangolo,S03_cyberpunk,42,Block_3_pos,bffe2b561bbf7fa83a999056328bd4076ef80d83de8fc072e903e933f8ca89fb
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S03_cyberpunk_s42_Block_6_neg_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S03_cyberpunk_s42_Block_6_neg_00001_.png,rotations_block1_vs_block6,S03_cyberpunk_s42_Block_6_neg_00001_.png,rotations_block1_vs_block6 + rotations_triangolo,S03_cyberpunk,42,Block_6_neg,c30142a1a1f8be535c13e37e2030525e2bf098470bc2f852027745fafbdb7711
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S03_cyberpunk_s42_Block_6_pos_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S03_cyberpunk_s42_Block_6_pos_00001_.png,rotations_block1_vs_block6,S03_cyberpunk_s42_Block_6_pos_00001_.png,rotations_block1_vs_block6 + rotations_triangolo,S03_cyberpunk,42,Block_6_pos,5fbbd367119ddf728d0f49a58febea304712785bca12a92c9aa3502eef6c117f
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S03_cyberpunk_s42_baseline_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S03_cyberpunk_s42_baseline_00001_.png,rotations_block1_vs_block6,S03_cyberpunk_s42_baseline_00001_.png,rotations_block1_vs_block6 + rotations_triangolo,S03_cyberpunk,42,baseline,a84749b4fe257a45eb3f55a48f91701f1f86c74a6d1ea9d3a059261daaef5bfe
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S03_cyberpunk_s42_scramble_A_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S03_cyberpunk_s42_scramble_A_00001_.png,rotations_block1_vs_block6,S03_cyberpunk_s42_scramble_A_00001_.png,rotations_block1_vs_block6 + rotations_triangolo,S03_cyberpunk,42,scramble_A,c5bd684a204321064c5c2b218c73cb944220b02636fef662207bdf2f3dade51b
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S03_cyberpunk_s42_scramble_B_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S03_cyberpunk_s42_scramble_B_00001_.png,rotations_block1_vs_block6,S03_cyberpunk_s42_scramble_B_00001_.png,rotations_block1_vs_block6 + rotations_triangolo,S03_cyberpunk,42,scramble_B,719e584f5b63486d0e98ed09e918d7eafb4532e4412af866a35253da9d003f9c
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S03_cyberpunk_s42_scramble_C_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S03_cyberpunk_s42_scramble_C_00001_.png,rotations_block1_vs_block6,S03_cyberpunk_s42_scramble_C_00001_.png,rotations_triangolo,S03_cyberpunk,42,scramble_C,2f53b07175fa8494f0e4f3982e5fca9d90a582f681f04e6ddfc7856a092b03ab
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S03_cyberpunk_s42_scramble_D_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S03_cyberpunk_s42_scramble_D_00001_.png,rotations_block1_vs_block6,S03_cyberpunk_s42_scramble_D_00001_.png,rotations_triangolo,S03_cyberpunk,42,scramble_D,8a6a9410566fa354e162aff9b321ef9db8268e33bccfc9b50843d661ff17ff4e
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S04_gouache_s1337_Block_1_neg_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S04_gouache_s1337_Block_1_neg_00001_.png,rotations_block1_vs_block6,S04_gouache_s1337_Block_1_neg_00001_.png,rotations_block1_vs_block6 + rotations_triangolo,S04_gouache,1337,Block_1_neg,1afb8cd685303b6fe3b2c69f386334fa45f9e53537b8ff14c002c90982069f5b
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S04_gouache_s1337_Block_1_pos_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S04_gouache_s1337_Block_1_pos_00001_.png,rotations_block1_vs_block6,S04_gouache_s1337_Block_1_pos_00001_.png,rotations_block1_vs_block6 + rotations_triangolo,S04_gouache,1337,Block_1_pos,24f98e84d0d7b55d837b35f97bb86358feeb7e028d15f4c070a209d1edaf1572
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S04_gouache_s1337_Block_3_neg_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S04_gouache_s1337_Block_3_neg_00001_.png,rotations_block1_vs_block6,S04_gouache_s1337_Block_3_neg_00001_.png,rotations_triangolo,S04_gouache,1337,Block_3_neg,cb4acd77de9f516ae30c254e536b7f1897016535a2d8b95acfee1d3bcb4542c3
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S04_gouache_s1337_Block_3_pos_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S04_gouache_s1337_Block_3_pos_00001_.png,rotations_block1_vs_block6,S04_gouache_s1337_Block_3_pos_00001_.png,rotations_triangolo,S04_gouache,1337,Block_3_pos,baa89c3baf11247da0fe38637a29002a02152de76de563cd288c6d591595adac
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S04_gouache_s1337_Block_6_neg_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S04_gouache_s1337_Block_6_neg_00001_.png,rotations_block1_vs_block6,S04_gouache_s1337_Block_6_neg_00001_.png,rotations_block1_vs_block6 + rotations_triangolo,S04_gouache,1337,Block_6_neg,a7bf689734fe5b600b99c125f0b922ad25805bf8269b4b8abef74b5cf18175a1
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S04_gouache_s1337_Block_6_pos_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S04_gouache_s1337_Block_6_pos_00001_.png,rotations_block1_vs_block6,S04_gouache_s1337_Block_6_pos_00001_.png,rotations_block1_vs_block6 + rotations_triangolo,S04_gouache,1337,Block_6_pos,1101f535f53d5101418a9b7483781de9113165371ed3930a02a711768f1015c3
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S04_gouache_s1337_baseline_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S04_gouache_s1337_baseline_00001_.png,rotations_block1_vs_block6,S04_gouache_s1337_baseline_00001_.png,rotations_block1_vs_block6 + rotations_triangolo,S04_gouache,1337,baseline,1b1ae86ebce3dace9c7708f2bc6d5e83851533fb94ac848e02e018d4d5b4426b
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S04_gouache_s1337_scramble_A_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S04_gouache_s1337_scramble_A_00001_.png,rotations_block1_vs_block6,S04_gouache_s1337_scramble_A_00001_.png,rotations_block1_vs_block6 + rotations_triangolo,S04_gouache,1337,scramble_A,0437703ebbc344b9d2c6439557f89c908be72bc2cc53a04b553fd17c752952db
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S04_gouache_s1337_scramble_B_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S04_gouache_s1337_scramble_B_00001_.png,rotations_block1_vs_block6,S04_gouache_s1337_scramble_B_00001_.png,rotations_block1_vs_block6 + rotations_triangolo,S04_gouache,1337,scramble_B,5fefa91feb20962bc3a2eed088561acc7762d49cbaccecc6e070650f569bd886
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S04_gouache_s1337_scramble_C_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S04_gouache_s1337_scramble_C_00001_.png,rotations_block1_vs_block6,S04_gouache_s1337_scramble_C_00001_.png,rotations_triangolo,S04_gouache,1337,scramble_C,81cb2d3eaa38008596e52af4ef4e90d6ea2dbee4c0dede861abdc9c0d35d6586
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S04_gouache_s1337_scramble_D_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S04_gouache_s1337_scramble_D_00001_.png,rotations_block1_vs_block6,S04_gouache_s1337_scramble_D_00001_.png,rotations_triangolo,S04_gouache,1337,scramble_D,3b0a6c5fddd772559ba37263a3d46e878390becd66585b9635e90b799c4a30e5
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S04_gouache_s4242145_Block_1_neg_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S04_gouache_s4242145_Block_1_neg_00001_.png,rotations_block1_vs_block6,S04_gouache_s4242145_Block_1_neg_00001_.png,rotations_block1_vs_block6 + rotations_triangolo,S04_gouache,4242145,Block_1_neg,ee05db6decbfde7dd104add9be45f2fdffce7ec58c22ebecab271486515440d2
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S04_gouache_s4242145_Block_1_pos_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S04_gouache_s4242145_Block_1_pos_00001_.png,rotations_block1_vs_block6,S04_gouache_s4242145_Block_1_pos_00001_.png,rotations_block1_vs_block6 + rotations_triangolo,S04_gouache,4242145,Block_1_pos,4ea92155d0834d867f70645af0cea8afeb5ebd5e2a08bc67aa3511d9aacf61d6
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S04_gouache_s4242145_Block_3_neg_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S04_gouache_s4242145_Block_3_neg_00001_.png,rotations_block1_vs_block6,S04_gouache_s4242145_Block_3_neg_00001_.png,rotations_triangolo,S04_gouache,4242145,Block_3_neg,4a85824b2d2e0ba773111d71f8a935e9ab27ab76d1f06da48533e221592088f7
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S04_gouache_s4242145_Block_3_pos_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S04_gouache_s4242145_Block_3_pos_00001_.png,rotations_block1_vs_block6,S04_gouache_s4242145_Block_3_pos_00001_.png,rotations_triangolo,S04_gouache,4242145,Block_3_pos,612c9452f887e81cd35049397ce875316ef48e8886ac915154cedf5d9d9a600f
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S04_gouache_s4242145_Block_6_neg_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S04_gouache_s4242145_Block_6_neg_00001_.png,rotations_block1_vs_block6,S04_gouache_s4242145_Block_6_neg_00001_.png,rotations_block1_vs_block6 + rotations_triangolo,S04_gouache,4242145,Block_6_neg,54d99fd410c90019abe1fdad05981e4f9afbe18c8535a6609cca4c44ec021412
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S04_gouache_s4242145_Block_6_pos_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S04_gouache_s4242145_Block_6_pos_00001_.png,rotations_block1_vs_block6,S04_gouache_s4242145_Block_6_pos_00001_.png,rotations_block1_vs_block6 + rotations_triangolo,S04_gouache,4242145,Block_6_pos,5a2ef4b4cb9a43ed310adac164ddcf34850ccd0a97f5264f78142a957fefea19
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S04_gouache_s4242145_baseline_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S04_gouache_s4242145_baseline_00001_.png,rotations_block1_vs_block6,S04_gouache_s4242145_baseline_00001_.png,rotations_block1_vs_block6 + rotations_triangolo,S04_gouache,4242145,baseline,73cbb687b8d983376a8e0406855ef9ece2dab4d06f5de7cbb3d3fa69037812a6
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S04_gouache_s4242145_scramble_A_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S04_gouache_s4242145_scramble_A_00001_.png,rotations_block1_vs_block6,S04_gouache_s4242145_scramble_A_00001_.png,rotations_block1_vs_block6 + rotations_triangolo,S04_gouache,4242145,scramble_A,831645ff89e49018d8913f7f73e8f6d9da8d85c9c40f3c0e53b6dc1cb157a1d4
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S04_gouache_s4242145_scramble_B_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S04_gouache_s4242145_scramble_B_00001_.png,rotations_block1_vs_block6,S04_gouache_s4242145_scramble_B_00001_.png,rotations_block1_vs_block6 + rotations_triangolo,S04_gouache,4242145,scramble_B,892691c8dd501defd64ced67fa40b6d6f056985ff811da02f67ba22224ac0d32
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S04_gouache_s4242145_scramble_C_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S04_gouache_s4242145_scramble_C_00001_.png,rotations_block1_vs_block6,S04_gouache_s4242145_scramble_C_00001_.png,rotations_triangolo,S04_gouache,4242145,scramble_C,106c5651a9b03e8d73721122220740689cbbd769189ba1b964cdc0c36425d25f
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S04_gouache_s4242145_scramble_D_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S04_gouache_s4242145_scramble_D_00001_.png,rotations_block1_vs_block6,S04_gouache_s4242145_scramble_D_00001_.png,rotations_triangolo,S04_gouache,4242145,scramble_D,8e2cbd329080765a107fb64f516c6a80909392df4e0da0646fc03aa3e1a64542
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S04_gouache_s42_Block_1_neg_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S04_gouache_s42_Block_1_neg_00001_.png,rotations_block1_vs_block6,S04_gouache_s42_Block_1_neg_00001_.png,rotations_block1_vs_block6 + rotations_triangolo,S04_gouache,42,Block_1_neg,edcae4708642ad8440ae4eaec923140b40fb74fc52045a198fcd67c04ec5d313
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S04_gouache_s42_Block_1_pos_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S04_gouache_s42_Block_1_pos_00001_.png,rotations_block1_vs_block6,S04_gouache_s42_Block_1_pos_00001_.png,rotations_block1_vs_block6 + rotations_triangolo,S04_gouache,42,Block_1_pos,b0b6b33c938f7f42daa0246083558fbdfa72a75b822d4042354903499e669f5d
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S04_gouache_s42_Block_3_neg_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S04_gouache_s42_Block_3_neg_00001_.png,rotations_block1_vs_block6,S04_gouache_s42_Block_3_neg_00001_.png,rotations_triangolo,S04_gouache,42,Block_3_neg,3f4a0f67e857281d98e00b55afb056118f4dfdc11e581f8faecee0cbf689b809
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S04_gouache_s42_Block_3_pos_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S04_gouache_s42_Block_3_pos_00001_.png,rotations_block1_vs_block6,S04_gouache_s42_Block_3_pos_00001_.png,rotations_triangolo,S04_gouache,42,Block_3_pos,c4de14b030c523ab719a3de030a5265c3720f9cd7f040b6f6e5a1c4b79e1d5dd
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S04_gouache_s42_Block_6_neg_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S04_gouache_s42_Block_6_neg_00001_.png,rotations_block1_vs_block6,S04_gouache_s42_Block_6_neg_00001_.png,rotations_block1_vs_block6 + rotations_triangolo,S04_gouache,42,Block_6_neg,634f6f30b94f35768e42666d078c6e8401ed96e9b344934667df192473252495
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S04_gouache_s42_Block_6_pos_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S04_gouache_s42_Block_6_pos_00001_.png,rotations_block1_vs_block6,S04_gouache_s42_Block_6_pos_00001_.png,rotations_block1_vs_block6 + rotations_triangolo,S04_gouache,42,Block_6_pos,e6abc5bf37d85c9478f07d4f0be03f4b32d1118293361574a35af169157aae78
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S04_gouache_s42_baseline_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S04_gouache_s42_baseline_00001_.png,rotations_block1_vs_block6,S04_gouache_s42_baseline_00001_.png,rotations_block1_vs_block6 + rotations_triangolo,S04_gouache,42,baseline,4380f59406348e2a6f0046a6eafabe0d7daaacb14766ab335717d8980e5d251a
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S04_gouache_s42_scramble_A_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S04_gouache_s42_scramble_A_00001_.png,rotations_block1_vs_block6,S04_gouache_s42_scramble_A_00001_.png,rotations_block1_vs_block6 + rotations_triangolo,S04_gouache,42,scramble_A,c3be5c2f4b33ad2a9c6d25188f69477c6351a0086e7edb5e3a161dcee5429238
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S04_gouache_s42_scramble_B_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S04_gouache_s42_scramble_B_00001_.png,rotations_block1_vs_block6,S04_gouache_s42_scramble_B_00001_.png,rotations_block1_vs_block6 + rotations_triangolo,S04_gouache,42,scramble_B,5c1f99c586d03c69cd02ce20cb04657bab6fd15cb5d7738444cc212f55623e1a
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S04_gouache_s42_scramble_C_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S04_gouache_s42_scramble_C_00001_.png,rotations_block1_vs_block6,S04_gouache_s42_scramble_C_00001_.png,rotations_triangolo,S04_gouache,42,scramble_C,77e13b4e7974680c5ed50c51a233d92804928a3e5d4ea3b2e8674c47da5d2566
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S04_gouache_s42_scramble_D_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S04_gouache_s42_scramble_D_00001_.png,rotations_block1_vs_block6,S04_gouache_s42_scramble_D_00001_.png,rotations_triangolo,S04_gouache,42,scramble_D,459cfc0a455564e1906103e67fe59b42cbc4aa264d86a3a89a47aad0b83e816d
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S05_pencil_s1337_Block_1_neg_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S05_pencil_s1337_Block_1_neg_00001_.png,rotations_block1_vs_block6,S05_pencil_s1337_Block_1_neg_00001_.png,rotations_block1_vs_block6 + rotations_triangolo,S05_pencil,1337,Block_1_neg,fcb26056ac245e7d5b1daf9d3f51c1061248e7869f77e9ad613757abfa49d681
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S05_pencil_s1337_Block_1_pos_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S05_pencil_s1337_Block_1_pos_00001_.png,rotations_block1_vs_block6,S05_pencil_s1337_Block_1_pos_00001_.png,rotations_block1_vs_block6 + rotations_triangolo,S05_pencil,1337,Block_1_pos,6fea9c166351023cd7bd99ccaf759d5f6c828f0f57116690bc08906e3098c243
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S05_pencil_s1337_Block_3_neg_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S05_pencil_s1337_Block_3_neg_00001_.png,rotations_block1_vs_block6,S05_pencil_s1337_Block_3_neg_00001_.png,rotations_triangolo,S05_pencil,1337,Block_3_neg,4e297485f69d1340874e4adcf2077a122196d2b1518639553b08da6a2eb43b03
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S05_pencil_s1337_Block_3_pos_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S05_pencil_s1337_Block_3_pos_00001_.png,rotations_block1_vs_block6,S05_pencil_s1337_Block_3_pos_00001_.png,rotations_triangolo,S05_pencil,1337,Block_3_pos,d792a1e2c45827107d101e26316e2f6664e0e9234ab3002d38c84b5dd8baa2bd
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S05_pencil_s1337_Block_6_neg_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S05_pencil_s1337_Block_6_neg_00001_.png,rotations_block1_vs_block6,S05_pencil_s1337_Block_6_neg_00001_.png,rotations_block1_vs_block6 + rotations_triangolo,S05_pencil,1337,Block_6_neg,b396d21ee782a5d29a5d71b7e2be24f57e1adf285cdee5504e2143b4f18ced41
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S05_pencil_s1337_Block_6_pos_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S05_pencil_s1337_Block_6_pos_00001_.png,rotations_block1_vs_block6,S05_pencil_s1337_Block_6_pos_00001_.png,rotations_block1_vs_block6 + rotations_triangolo,S05_pencil,1337,Block_6_pos,fc2786236fb616b96b283007b49a7232c66067ff196014ae4f6da7adfe15d6b9
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S05_pencil_s1337_baseline_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S05_pencil_s1337_baseline_00001_.png,rotations_block1_vs_block6,S05_pencil_s1337_baseline_00001_.png,rotations_block1_vs_block6 + rotations_triangolo,S05_pencil,1337,baseline,16ed89d463b32493ab013c33bdd94bb30cdc0339d0ff50cd830eb75d1d3e1de3
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S05_pencil_s1337_scramble_A_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S05_pencil_s1337_scramble_A_00001_.png,rotations_block1_vs_block6,S05_pencil_s1337_scramble_A_00001_.png,rotations_block1_vs_block6 + rotations_triangolo,S05_pencil,1337,scramble_A,3587e44811d9614ed9661836a19a7778d927c712f688864fba909b65819b267b
