bench,table,feature,n,mean_contaminated,mean_recovered,mean_shift_in_sd,pearson_r
rotations_block1_vs_block6,palette,ink_hue_deg,210,228.60490476190475,177.51299999999998,-0.4745521916707468,0.3097789803116973
rotations_block1_vs_block6,palette,ink_frac,210,0.2937457142857143,0.17881761904761903,-1.5497761979918339,0.20400914599580278
rotations_block1_vs_block6,palette,subject_frac,210,0.82285,0.7742661904761904,-0.29163330760858364,0.9403511210288145
rotations_block1_vs_block6,palette,tonal_range,210,71.03600095238095,58.44839523809524,-1.6548605193959933,0.40674449065450186
rotations_block1_vs_block6,palette,step_regularity,210,9.41649619047619,6.724717142857142,-0.9623265213363593,0.2069862192892667
rotations_block1_vs_block6,palette,effective_steps,210,5.019047619047619,4.533333333333333,-0.6971924904329706,0.08143518071327199
rotations_block1_vs_block6,palette,top2_mass_share,210,0.3661447619047619,0.25179428571428575,-0.6740256243827798,-0.007479822531912253
rotations_block1_vs_block6,palette,chroma_spread,210,74.29219285714285,56.592937142857146,-1.1233865648735564,-0.5956226324346552
rotations_block1_vs_block6,palette,sw1_L,210,6.104419523809524,13.688083809523809,2.7775740146383305,0.4607150590782083
rotations_block1_vs_block6,palette,sw1_C,210,9.230271904761906,6.693413809523809,-0.451050721909406,0.4143834668789619
rotations_block1_vs_block6,palette,sw1_hue_deg,210,201.99419047619048,166.21471428571428,-0.2907357203533356,0.5391886824010583
rotations_block1_vs_block6,palette,sw1_share,210,0.2915690476190476,0.14147666666666667,-0.8626146813221797,-0.02258233955954241
rotations_block1_vs_block6,palette,sw2_L,210,27.966217142857143,29.090890952380956,0.10085384467341242,0.7989502710748765
rotations_block1_vs_block6,palette,sw2_C,210,44.43260095238095,35.966096666666665,-0.42605205434055465,0.2499376934683841
rotations_block1_vs_block6,palette,sw2_hue_deg,210,124.1608095238095,114.02147619047618,-0.0818994285039391,0.612071870340132
rotations_block1_vs_block6,palette,sw2_share,210,0.035601904761904765,0.04438952380952381,0.1644345836413247,0.2024119811799423
rotations_block1_vs_block6,palette,sw3_L,210,40.72414904761904,40.748928095238085,0.0031068947323904285,0.6281452245561082
rotations_block1_vs_block6,palette,sw3_C,210,69.6561638095238,47.10919904761906,-0.87776562306836,-0.035118703886477025
rotations_block1_vs_block6,palette,sw3_hue_deg,210,207.97547619047617,119.47385714285714,-0.7017773920573571,0.2806899470040514
rotations_block1_vs_block6,palette,sw3_share,210,0.013395714285714285,0.045228095238095234,2.0249281923835327,0.05851268667873088
rotations_block1_vs_block6,palette,sw4_L,210,47.47549428571429,48.46438047619047,0.15601273798665283,0.3552824059899817
rotations_block1_vs_block6,palette,sw4_C,210,61.82630904761904,40.56613238095238,-1.14726400044522,0.10270156921386192
rotations_block1_vs_block6,palette,sw4_hue_deg,210,182.1337142857143,150.8927619047619,-0.2507763509958001,0.30492791694519544
rotations_block1_vs_block6,palette,sw4_share,210,0.020534285714285713,0.05287571428571428,1.285562992760437,0.10514171576073521
rotations_block1_vs_block6,palette,sw5_L,210,58.44919999999999,57.94562571428572,-0.059716759419290256,0.41155619830684376
rotations_block1_vs_block6,palette,sw5_C,210,42.78427,37.221896190476194,-0.3187648965324279,0.3945186238302637
rotations_block1_vs_block6,palette,sw5_hue_deg,210,132.4169047619048,129.56666666666666,-0.03190509868388801,0.39396616237849214
rotations_block1_vs_block6,palette,sw5_share,210,0.03974761904761905,0.055279999999999996,0.42960917223277356,0.39984134087915685
rotations_block1_vs_block6,palette,sw6_L,210,77.14041952380954,72.13647428571429,-0.6659019534392273,0.4893701911577856
rotations_block1_vs_block6,palette,sw6_C,210,18.606739047619048,20.887013809523808,0.17016458308598723,0.4994637834106252
rotations_block1_vs_block6,palette,sw6_hue_deg,210,151.90466666666666,144.49590476190477,-0.0761550200877282,0.754988178128537
rotations_block1_vs_block6,palette,sw6_share,210,0.035903333333333336,0.05168619047619048,0.39444241788896023,0.7086837948751998
rotations_triangolo,style,stroke_width_median_px,330,2.8532393722823173,3.324050109320824,0.5963501824894276,0.771082840432511
rotations_triangolo,style,stroke_width_std_px,330,2.011197173234188,1.876425092054434,-0.31064591853642487,0.7031435417706419
rotations_triangolo,style,stroke_width_cv,330,0.7266616955585613,0.5591413729401917,-1.1188792664724114,-0.11283315032336237
rotations_triangolo,style,edge_density,330,0.06074397315663736,0.07727435718883163,0.4955820251507412,0.9999318200695695
rotations_triangolo,style,contour_mean_length_px,330,60.36164601021481,59.0295108858469,-0.05632137271778647,0.9026668303835064
rotations_triangolo,style,contour_n_components,330,2101.4030303030304,1968.2575757575758,-0.08411212508814521,0.9999646082597896
rotations_triangolo,style,crosshatch_entropy_mean,330,3.320238810597044,3.587792642911275,1.0953514870425645,0.9914169246290843
rotations_triangolo,style,crosshatch_entropy_p90,330,4.036279189225399,4.044136850039164,0.10170890914366576,0.9823108990625826
rotations_triangolo,style,color_top4_cluster_share,330,0.5713151515151514,0.4415777272727272,-2.181236807827844,0.8734590138081662
rotations_triangolo,style,color_cluster_entropy_norm,330,0.8504295839131342,0.9405207393888797,2.1641863433792836,0.8100722277203866
rotations_triangolo,style,color_n_effective,330,10.63374914084459,13.638798546088529,2.75229382389416,0.7936727244387539
rotations_triangolo,style,colorfulness_hs,330,48.736541545752324,51.588055324554446,0.22360471658562536,0.9817869601725765
rotations_triangolo,style,luminance_hist_n_peaks,330,3.5393939393939395,3.012121212121212,-0.33613791758332456,0.9025762610276825
rotations_triangolo,style,shadow_edge_transition_width_px,330,18.736363636363638,21.03582554517134,0.34540361914552414,0.6726440227613054
rotations_triangolo,style,shadow_edge_transition_width_std,330,6.567647341870744,4.999495333351178,-1.117036465270555,0.5283801407539634
rotations_triangolo,style,glcm_contrast,330,4.182905945478026,4.564227835245876,0.11473001924389208,0.9995486770236632
rotations_triangolo,style,glcm_homogeneity,330,0.7968099520502652,0.7308074108420364,-0.8788947122019617,0.9999910875637137
rotations_triangolo,style,glcm_energy,330,0.32410689501342715,0.1995926447892901,-1.4953868728723512,0.9750767734779238
rotations_triangolo,style,glcm_correlation,330,0.9443112380422618,0.9078953589935668,-0.4779299461966974,0.11966708571407529
rotations_triangolo,style,lbp_entropy,330,2.7026204194570367,3.0021964453264744,1.2274897732573582,0.9430059245487102
rotations_triangolo,style,lbp_uniform_share,330,0.8984036834969009,0.8612835600881863,-0.7128898282336354,0.9999954903228246
rotations_triangolo,style,fft_radial_slope,330,-2.8418998575305876,-3.3451491582019797,-1.5322298099970382,0.8181155790047742
rotations_triangolo,style,fft_high_freq_share,330,4.496473621481499e-05,1.0506170315246826e-05,-0.48307642888750724,0.3490267065614417
rotations_triangolo,palette,prompt_dir,330,,,,
rotations_triangolo,palette,prompt_sha1,330,,,,
rotations_triangolo,palette,rel_path,330,,,,
rotations_triangolo,palette,paper_L,330,72.86169242424243,73.72601818181819,0.041381017197615645,0.9958926972981519
rotations_triangolo,palette,paper_C,330,13.820640909090908,15.042798181818183,0.115596645493047,0.8876098291162232
rotations_triangolo,palette,paper_hue_deg,330,136.2830303030303,129.5450606060606,-0.07891435344386571,0.9189813482809508
rotations_triangolo,palette,paper_frac,330,0.12934939393939393,0.14226606060606062,0.21793634274245358,0.7625273007504478
rotations_triangolo,palette,ink_L,330,7.23852787878788,15.408159393939394,3.562858167380124,0.39529523017985907
rotations_triangolo,palette,ink_C,330,10.95698303030303,6.585413333333333,-1.023309036840485,0.3392871337703304
rotations_triangolo,palette,ink_hue_deg,330,235.37393939393937,166.70321212121215,-0.6801318619560323,0.30520784483275104
rotations_triangolo,palette,ink_frac,330,0.29714121212121214,0.17342727272727274,-1.783869044827596,0.0956816537948761
rotations_triangolo,palette,subject_frac,330,0.8497403030303029,0.8078972727272726,-0.29746779646789545,0.9452634603045444
rotations_triangolo,palette,tonal_range,330,71.51796303030302,62.75924454545454,-1.2905225840767618,0.44160028777269994
rotations_triangolo,palette,step_regularity,330,9.513536666666667,7.022374545454546,-0.9281797375866648,0.2570802257037554
rotations_triangolo,palette,effective_steps,330,4.951515151515151,4.784848484848485,-0.24784834780376588,0.0399195350053378
rotations_triangolo,palette,top2_mass_share,330,0.35754848484848484,0.25381878787878787,-0.7070875376886205,-0.06510864320583801
rotations_triangolo,palette,chroma_spread,330,72.17648606060607,59.173093333333334,-0.9674592612100535,-0.5307953923535791
rotations_triangolo,palette,sw1_L,330,6.489434545454545,12.190846969696969,2.3012177890310626,0.4231107964188809
rotations_triangolo,palette,sw1_C,330,9.529994242424243,5.699194848484848,-0.6861917869729377,0.35829977796765833
rotations_triangolo,palette,sw1_hue_deg,330,209.30551515151518,158.20933333333335,-0.43030534915031615,0.4353196956799305
rotations_triangolo,palette,sw1_share,330,0.2828487878787879,0.13889727272727273,-0.9589494337136958,-0.08420735716063177
rotations_triangolo,palette,sw2_L,330,28.741154848484847,29.382747272727272,0.06174006133241592,0.756307033655104
rotations_triangolo,palette,sw2_C,330,44.301003939393944,38.843611515151515,-0.28684233782957635,0.29573797630768023
rotations_triangolo,palette,sw2_hue_deg,330,108.23954545454546,88.45060606060608,-0.16701628135924435,0.5609999175556436
rotations_triangolo,palette,sw2_share,330,0.034698787878787885,0.04219272727272727,0.16036572652631945,0.17759289852086296
rotations_triangolo,palette,sw3_L,330,40.83822212121212,41.82210787878787,0.1367810609842024,0.5674254688603616
rotations_triangolo,palette,sw3_C,330,67.86795818181818,49.7001393939394,-0.76992325431522,-0.02226157086127521
rotations_triangolo,palette,sw3_hue_deg,330,201.26787878787883,99.7259090909091,-0.7836340553015965,0.2292726864792819
rotations_triangolo,palette,sw3_share,330,0.016012121212121214,0.04305515151515151,1.3924976637965856,-0.005579429425351893
rotations_triangolo,palette,sw4_L,330,47.444434848484846,50.01401909090908,0.4339674599118879,0.3229722059299736
rotations_triangolo,palette,sw4_C,330,62.327293636363635,40.7524203030303,-1.1885719744852858,0.15289003538853135
rotations_triangolo,palette,sw4_hue_deg,330,165.78575757575757,132.62869696969696,-0.25974950777308164,0.3008778642930935
rotations_triangolo,palette,sw4_share,330,0.021491212121212123,0.05303484848484848,1.313047043497979,0.1759183258504093
rotations_triangolo,palette,sw5_L,330,58.90656818181818,60.43594393939394,0.17632584988122563,0.3527109482318478
rotations_triangolo,palette,sw5_C,330,43.03784212121212,36.86672060606061,-0.3665852215803528,0.3584947089877649
rotations_triangolo,palette,sw5_hue_deg,330,118.49421212121212,126.72333333333333,0.09852974983925605,0.3419852457323349
rotations_triangolo,palette,sw5_share,330,0.04038424242424242,0.060355454545454545,0.6005668062664978,0.34081379376053034
rotations_triangolo,palette,sw6_L,330,78.00739878787878,74.95009030303031,-0.4586623829826269,0.5286136744096942
rotations_triangolo,palette,sw6_C,330,18.404142424242426,18.948452424242422,0.04607889544175723,0.5063647737018885
rotations_triangolo,palette,sw6_hue_deg,330,138.26542424242425,140.98248484848486,0.030826451861415614,0.6988135719251177
rotations_triangolo,palette,sw6_share,330,0.04063424242424242,0.061911818181818186,0.5404506249650207,0.6497916547701639
