type,report,prompt_id,seed,block,rot_kind,angle_deg,image_path,file,width_px,height_px,stroke_width_median_px,stroke_width_std_px,stroke_width_cv,edge_density,contour_mean_length_px,contour_n_components,crosshatch_entropy_mean,crosshatch_entropy_p90,color_top4_cluster_share,color_cluster_entropy_norm,color_n_effective,colorfulness_hs,luminance_hist_n_peaks,shadow_edge_transition_width_px,shadow_edge_transition_width_std,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_correlation,lbp_entropy,lbp_uniform_share,fft_radial_slope,fft_high_freq_share
rotX,benchmark_african_scientist,african_scientist,4242145,Block_1,rotX,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_african_scientist\rotations\Block_1_rotX_+15.0_00001_.png,Block_1_rotX_+15.0_00001_.png,1024,1760,2.799999952316284,2.3077707290649414,0.8242038458450155,0.08268890380859376,38.20303137116672,2837,2.9566962718963623,3.768261432647705,0.61265,0.8078407555028927,9.391548302502482,29.772693634033203,3,19.0,6.418458851455225,11.386380927391071,0.8064622949395974,0.3805776711970543,0.9495316342452349,2.8080537159049954,0.9296638488769531,-3.204651068417886,8.75762723826915e-06
rotX,benchmark_african_scientist,african_scientist,4242145,Block_1,rotX,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_african_scientist\rotations\Block_1_rotX_-15.0_00001_.png,Block_1_rotX_-15.0_00001_.png,1024,1760,4.393799781799316,2.2092390060424805,0.5028083016422221,0.08740997314453125,108.39167455061495,1057,3.1184985637664795,3.7703208923339844,0.44725000000000004,0.9472979814217757,13.824850033878782,33.50515365600586,5,18.0,5.728666578208687,6.999112708591575,0.7458989007975714,0.1728193055618695,0.9576674217028844,2.935946514213246,0.9296661376953126,-3.8512161744959035,2.732596457458872e-06
rotX,benchmark_african_scientist,african_scientist,4242145,Block_1,rotX,-30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_african_scientist\rotations\Block_1_rotX_-30.0_00001_.png,Block_1_rotX_-30.0_00001_.png,1024,1760,4.0,1.5125635862350464,0.3781408965587616,0.13998947143554688,44.32053140096618,4140,3.973860025405884,4.101945400238037,0.34450000000000003,0.9820933989604255,15.225034538680177,38.011932373046875,1,24.0,3.0602604055864266,2.9900216636694052,0.6157078384313208,0.1255951885053452,0.9400505241679821,2.512282161972742,0.9680831909179688,-4.023297732792727,1.4438480456043747e-06
rotX,benchmark_african_scientist,african_scientist,4242145,Block_1,rotX,30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_african_scientist\rotations\Block_1_rotX_+30.0_00001_.png,Block_1_rotX_+30.0_00001_.png,1024,1760,4.0,2.380460500717163,0.5951151251792908,0.07121429443359376,48.615625,1920,3.468437910079956,3.9634311199188232,0.6108,0.7813985511224419,8.727655790926942,30.94420051574707,3,21.0,5.668898084992614,9.308247664758001,0.7703276060181129,0.29527003127745743,0.95158625915828,2.858449083011285,0.9466346740722656,-3.4160582311568524,5.070043271997251e-06
rotX,benchmark_african_scientist,african_scientist,4242145,Block_2,rotX,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_african_scientist\rotations\Block_2_rotX_-15.0_00001_.png,Block_2_rotX_-15.0_00001_.png,1024,1760,4.0,1.976645588874817,0.4941613972187042,0.10405044555664063,81.27592371871275,1678,2.4502134323120117,3.3861124515533447,0.42625,0.9440780939273876,13.701979016170332,31.093034744262695,4,16.0,6.555420354318831,13.297617277793364,0.7761033167062101,0.22466261451477024,0.9373190639947999,2.5748796158819824,0.9367378234863282,-3.43911866042522,9.068289118758962e-06
rotX,benchmark_african_scientist,african_scientist,4242145,Block_2,rotX,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_african_scientist\rotations\Block_2_rotX_+15.0_00001_.png,Block_2_rotX_+15.0_00001_.png,1024,1760,2.799999952316284,1.9822818040847778,0.7079577992295845,0.09597396850585938,78.81892230576442,1596,2.7381105422973633,3.7796013355255127,0.50435,0.8931754442123595,11.898450286414649,24.050277709960938,5,16.0,6.6639027603949925,11.332457278421908,0.7831835792019703,0.28917476161864364,0.9461492149884604,2.766251083292536,0.8777557373046875,-3.49912517208146,5.406509978827743e-06
rotX,benchmark_african_scientist,african_scientist,4242145,Block_2,rotX,30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_african_scientist\rotations\Block_2_rotX_+30.0_00001_.png,Block_2_rotX_+30.0_00001_.png,1024,1760,4.0,2.2849671840667725,0.5712417960166931,0.088787841796875,81.78215038650738,1423,2.8085639476776123,3.78969144821167,0.5676000000000001,0.8602155546253822,10.859322693171206,21.761032104492188,5,17.0,6.258683329231208,11.278873909419556,0.7681658345670417,0.20968786572267983,0.9464572968667286,2.8658214035438134,0.8787994384765625,-3.540342921054062,5.003533328862037e-06
rotX,benchmark_african_scientist,african_scientist,4242145,Block_3,rotX,-30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_african_scientist\rotations\Block_3_rotX_-30.0_00001_.png,Block_3_rotX_-30.0_00001_.png,1024,1760,2.799999952316284,2.3138229846954346,0.8263653657498592,0.10047607421875,46.20912280701754,2850,2.52195143699646,3.4711177349090576,0.48710000000000003,0.9250102935887011,12.996409252470608,35.45469284057617,5,17.0,6.798851005868565,11.063468587483657,0.7757665710085772,0.23791140808819228,0.9428959045430187,2.5768457773751883,0.9344688415527344,-3.2465752202936327,1.1192858715340606e-05
rotX,benchmark_african_scientist,african_scientist,4242145,Block_3,rotX,30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_african_scientist\rotations\Block_3_rotX_+30.0_00001_.png,Block_3_rotX_+30.0_00001_.png,1024,1760,4.0,2.007066249847412,0.501766562461853,0.0871612548828125,83.63396778916545,1366,2.550832748413086,3.5250651836395264,0.5682,0.8727911160084422,11.24463139162206,25.991954803466797,4,13.0,6.5237095826448686,14.315036209921102,0.8033788233031551,0.2652110211059685,0.9372119577934895,2.370068739582495,0.95489501953125,-3.396589372743747,9.064115018458892e-06
rotX,benchmark_african_scientist,african_scientist,4242145,Block_4,rotX,-30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_african_scientist\rotations\Block_4_rotX_-30.0_00001_.png,Block_4_rotX_-30.0_00001_.png,1024,1760,2.799999952316284,2.2343077659606934,0.7979670728609745,0.10589675903320313,52.10247747747748,2664,2.791736602783203,3.5860068798065186,0.474,0.9241619510176221,12.96587625518399,27.580154418945312,5,17.0,6.663778740116975,11.156045245484194,0.7433945359968847,0.18425552422697958,0.9399538339136716,2.95173123624187,0.8976051330566406,-3.2630099707134,8.551216486038592e-06
