recovered_path,file,prompt_dir,prompt_sha1,rel_path,width_px,height_px,paper_L,paper_C,paper_hue_deg,paper_frac,paper_hex,ink_L,ink_C,ink_hue_deg,ink_frac,ink_hex,subject_frac,tonal_range,step_regularity,effective_steps,top2_mass_share,chroma_spread,sw1_L,sw1_C,sw1_hue_deg,sw1_share,sw1_hex,sw2_L,sw2_C,sw2_hue_deg,sw2_share,sw2_hex,sw3_L,sw3_C,sw3_hue_deg,sw3_share,sw3_hex,sw4_L,sw4_C,sw4_hue_deg,sw4_share,sw4_hex,sw5_L,sw5_C,sw5_hue_deg,sw5_share,sw5_hex,sw6_L,sw6_C,sw6_hue_deg,sw6_share,sw6_hex,bench,prompt_id,seed,condition,output_folder
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S01_oil_s1337_scramble_C_00001_.png,S01_oil_s1337_scramble_C_00001_.png,,,,1024,1280,77.8274,9.9289,88.22,0.18,#c9bfae,9.4557,6.0916,12.8,0.1109,#231819,0.8579,70.8713,7.9505,5,0.1634,63.6402,7.7137,5.4718,3.46,0.1068,#1e1417,21.6453,40.7072,37.28,0.0379,#631a11,43.0079,69.112,35.0,0.0264,#bf2d27,44.0155,12.78,232.94,0.0466,#4e6d79,55.3166,43.5339,64.72,0.0565,#b47740,78.585,25.8274,76.45,0.0349,#debd94,rotations_triangolo,S01_oil,1337,scramble_C,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S01_oil_s1337_Block_3_neg_00001_.png,S01_oil_s1337_Block_3_neg_00001_.png,,,,1024,1280,78.2432,11.1955,92.51,0.1552,#c9c1ad,14.2943,2.3186,344.62,0.1229,#272325,0.8589,63.0461,6.4064,5,0.2128,60.1128,8.0579,4.3403,54.73,0.0652,#1d1613,24.3792,37.4661,30.46,0.0381,#6a211f,39.853,64.139,37.08,0.0259,#af2e21,60.2281,46.3557,73.52,0.0335,#bc8741,68.833,24.5705,77.78,0.032,#c1a37d,71.104,4.0262,222.0,0.1476,#a6b0b3,rotations_triangolo,S01_oil,1337,Block_3_neg,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S01_oil_s1337_Block_3_pos_00001_.png,S01_oil_s1337_Block_3_pos_00001_.png,,,,1024,1280,78.6454,15.1236,86.57,0.1127,#d0c1a7,12.973,5.2265,12.28,0.1124,#291f20,0.8901,63.2648,6.2294,5,0.2258,61.2505,9.2257,4.7441,20.94,0.0831,#211818,23.5818,39.5711,34.26,0.0316,#681e19,40.7744,65.6866,35.45,0.0235,#b42c24,41.1952,28.741,69.45,0.0864,#7e5a35,55.627,45.5927,69.62,0.0524,#b2793a,72.4905,4.4361,198.69,0.1394,#a8b4b4,rotations_triangolo,S01_oil,1337,Block_3_pos,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S01_oil_s4242145_Block_3_pos_00001_.png,S01_oil_s4242145_Block_3_pos_00001_.png,,,,1024,1280,79.4731,17.229,81.24,0.1077,#d6c2a6,12.8985,5.0113,3.98,0.1313,#281f21,0.9036,63.722,4.8501,6,0.2491,58.4054,9.7683,4.2382,359.49,0.1016,#21191b,21.3678,37.8657,32.37,0.0312,#611a17,42.8367,62.6435,34.98,0.0219,#b8362d,53.1823,48.9483,69.23,0.0259,#ae722e,60.0948,26.7058,69.58,0.0718,#af8a65,73.4903,4.3763,191.3,0.1475,#abb7b6,rotations_triangolo,S01_oil,4242145,Block_3_pos,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S01_oil_s4242145_Block_3_neg_00001_.png,S01_oil_s4242145_Block_3_neg_00001_.png,,,,1024,1280,77.7282,11.4435,87.2,0.1616,#cabfab,13.6867,3.4299,26.84,0.1183,#282121,0.8556,67.6112,6.3762,5,0.1712,53.6738,8.5792,5.4633,49.75,0.0834,#1f1713,23.176,34.5322,33.31,0.0369,#63221c,41.5583,59.1371,34.21,0.0268,#b1372e,55.325,36.9306,72.35,0.0586,#a87c47,56.8314,9.7712,243.84,0.0878,#788b97,76.1904,23.8786,79.8,0.029,#d4b891,rotations_triangolo,S01_oil,4242145,Block_3_neg,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S01_oil_s1337_scramble_D_00001_.png,S01_oil_s1337_scramble_D_00001_.png,,,,1024,1280,78.1186,14.5926,86.89,0.1209,#cec0a6,13.0173,4.1777,345.4,0.0996,#272023,0.8851,62.246,10.8426,4,0.272,69.4906,10.2284,4.4632,346.81,0.093,#211a1d,23.3002,40.1353,35.34,0.0246,#681d16,24.4396,19.7476,60.98,0.0586,#4f3420,41.3356,38.6666,70.63,0.0593,#845824,42.4091,73.9539,39.15,0.0152,#bf2a18,72.4744,5.8668,195.56,0.1789,#a5b5b4,rotations_triangolo,S01_oil,1337,scramble_D,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S01_oil_s4242145_scramble_D_00001_.png,S01_oil_s4242145_scramble_D_00001_.png,,,,1024,1280,78.7764,10.9445,85.7,0.1732,#cdc2af,13.4051,3.531,2.37,0.1497,#272122,0.8732,71.4377,8.686,5,0.2578,64.3969,9.6422,3.2916,4.82,0.1197,#1f191a,22.5416,39.6248,32.32,0.0316,#661b18,22.6552,15.7691,56.47,0.0663,#483123,42.9179,67.6884,37.16,0.0238,#bc3224,55.1891,14.6944,246.94,0.1381,#6b889b,81.0799,25.2166,80.22,0.0294,#e2c59b,rotations_triangolo,S01_oil,4242145,scramble_D,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S01_oil_s42_Block_3_neg_00001_.png,S01_oil_s42_Block_3_neg_00001_.png,,,,1024,1280,77.7867,12.6072,88.1,0.1428,#cbbfa9,13.0688,3.3521,7.51,0.1452,#272021,0.8759,71.0767,8.466,5,0.2303,60.7012,8.6325,3.0023,10.24,0.1061,#1d1718,23.2589,39.2206,31.67,0.0371,#681d1a,40.8943,63.7035,35.71,0.0287,#b33026,41.6154,16.6247,63.19,0.1243,#775d4a,52.9905,42.6726,69.78,0.0482,#a87439,79.7092,26.5652,86.98,0.0189,#dac394,rotations_triangolo,S01_oil,42,Block_3_neg,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S01_oil_s4242145_scramble_C_00001_.png,S01_oil_s4242145_scramble_C_00001_.png,,,,1024,1280,76.9303,11.6699,78.27,0.1628,#cbbca9,10.2072,5.4847,7.8,0.1271,#23191b,0.8502,63.1616,6.3975,6,0.2541,61.7459,8.8539,4.787,2.14,0.126,#201719,19.9784,26.7136,40.57,0.0497,#502318,31.524,28.0177,84.2,0.0423,#5b471d,40.5176,66.3393,36.1,0.0399,#b42b22,47.0873,42.2597,63.51,0.055,#9c622f,72.0155,4.5934,212.18,0.1281,#a7b3b5,rotations_triangolo,S01_oil,4242145,scramble_C,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S01_oil_s42_Block_3_pos_00001_.png,S01_oil_s42_Block_3_pos_00001_.png,,,,1024,1280,79.1834,17.7327,83.87,0.099,#d5c2a4,13.8462,5.0787,8.06,0.1319,#2b2122,0.9105,64.9715,5.0546,6,0.2168,61.7517,8.3176,4.9054,21.08,0.0769,#1f1616,22.5728,41.7201,32.49,0.0225,#681817,43.6709,65.8244,36.17,0.0192,#bd3629,54.2442,20.6917,62.15,0.0855,#9d7b63,59.8606,41.9351,71.71,0.057,#ba864a,73.2891,4.0727,188.63,0.1313,#abb6b5,rotations_triangolo,S01_oil,42,Block_3_pos,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S02_linocut_s1337_Block_3_pos_00001_.png,S02_linocut_s1337_Block_3_pos_00001_.png,,,,1024,1280,83.1377,11.4757,93.9,0.1584,#d7cfba,4.378,1.9521,46.19,0.2984,#130e0c,0.8819,72.1276,6.9375,5,0.3969,71.0684,3.948,1.4997,43.72,0.3194,#110d0c,23.8148,44.5691,36.2,0.0296,#6d1a13,43.2123,31.2265,86.28,0.0403,#796332,44.2627,72.5681,40.82,0.0413,#c2341a,61.4021,50.9281,69.06,0.0505,#c7863f,76.0757,7.3112,192.72,0.0775,#acc0be,rotations_triangolo,S02_linocut,1337,Block_3_pos,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S01_oil_s42_scramble_D_00001_.png,S01_oil_s42_scramble_D_00001_.png,,,,1024,1280,78.312,17.6453,83.01,0.1056,#d3bfa1,11.7178,4.5417,358.95,0.1133,#251d1f,0.9099,65.5582,3.604,6,0.2414,72.346,7.6369,4.1067,14.28,0.0799,#1d1516,21.1281,17.3245,49.6,0.0682,#482c20,27.3504,45.5003,35.72,0.0265,#78221a,43.9979,76.4527,39.06,0.0156,#c72a19,58.1421,45.3514,71.78,0.0478,#b7813f,73.1951,5.015,176.6,0.1615,#aab6b3,rotations_triangolo,S01_oil,42,scramble_D,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S02_linocut_s1337_scramble_C_00001_.png,S02_linocut_s1337_scramble_C_00001_.png,,,,1024,1280,84.6684,8.6138,89.16,0.1479,#dbd3c3,5.3865,2.8263,319.99,0.2936,#141115,0.8814,72.8066,10.1512,5,0.3927,68.0049,4.2322,2.6455,316.72,0.2995,#110e12,33.3882,45.5417,34.97,0.058,#8a3127,42.2151,70.6503,36.9,0.0263,#bd2b20,66.469,45.0006,75.25,0.0363,#cb9853,73.0379,21.2322,72.14,0.0466,#cdae8f,77.0388,9.7512,220.72,0.0932,#a9c3ca,rotations_triangolo,S02_linocut,1337,scramble_C,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S01_oil_s42_scramble_C_00001_.png,S01_oil_s42_scramble_C_00001_.png,,,,1024,1280,78.3394,12.891,83.06,0.1523,#cfc0aa,11.225,6.1005,12.76,0.122,#271b1c,0.8868,70.8782,4.0855,6,0.2389,64.6403,8.7426,4.8917,349.85,0.0986,#1f171a,24.3142,38.6116,42.02,0.0453,#672414,42.9764,69.532,36.06,0.0213,#bf2e25,54.8656,42.8263,64.48,0.0678,#b27640,62.259,12.4344,248.99,0.1403,#829aab,79.6209,27.3302,77.65,0.0276,#e2c094,rotations_triangolo,S01_oil,42,scramble_C,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S02_linocut_s1337_scramble_D_00001_.png,S02_linocut_s1337_scramble_D_00001_.png,,,,1024,1280,85.4477,5.3551,120.98,0.1544,#d4d7cd,6.25,2.6078,43.42,0.2741,#181311,0.8359,80.2698,3.0276,6,0.4084,59.6092,5.8842,2.1544,42.99,0.314,#161211,20.8203,17.3966,52.04,0.0365,#472c1e,41.279,61.7635,36.14,0.0619,#b23428,57.0902,47.1323,62.8,0.0349,#be7940,68.4216,17.2557,238.25,0.0944,#84adc1,86.154,22.2909,84.96,0.0408,#ebd5ae,rotations_triangolo,S02_linocut,1337,scramble_D,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S02_linocut_s4242145_Block_3_pos_00001_.png,S02_linocut_s4242145_Block_3_pos_00001_.png,,,,1024,1280,84.7552,14.6029,84.83,0.1108,#e1d2b8,5.7876,2.2763,53.87,0.317,#161210,0.9215,75.1833,6.505,6,0.3561,76.0772,4.1803,1.8098,50.91,0.2998,#120e0c,22.4256,41.2902,33.3,0.027,#671916,45.0494,77.887,38.93,0.0285,#cb2b1a,52.3913,15.72,237.21,0.0563,#5d8293,59.5648,55.9005,68.84,0.0447,#c68030,79.3636,32.6353,82.65,0.0243,#e1c089,rotations_triangolo,S02_linocut,4242145,Block_3_pos,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S02_linocut_s1337_Block_3_neg_00001_.png,S02_linocut_s1337_Block_3_neg_00001_.png,,,,1024,1280,82.9387,5.9405,94.65,0.1664,#d2cec3,6.8581,0.9555,15.78,0.2547,#171515,0.8232,67.0145,6.872,5,0.404,68.634,5.2926,0.818,24.47,0.2569,#131111,26.2938,40.2065,31.73,0.0368,#712320,46.4774,69.452,35.37,0.0264,#ca382e,61.4878,45.2586,74.02,0.0532,#be8b46,65.8874,23.3101,62.84,0.0234,#c0987c,72.3071,11.7935,238.12,0.1471,#9ab6c3,rotations_triangolo,S02_linocut,1337,Block_3_neg,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S02_linocut_s4242145_Block_3_neg_00001_.png,S02_linocut_s4242145_Block_3_neg_00001_.png,,,,1024,1280,83.0473,8.3138,93.58,0.1812,#d5cfbf,7.7572,1.5166,63.86,0.2542,#191715,0.832,67.5196,7.2795,5,0.4069,70.5351,5.6525,1.5772,64.21,0.2451,#151210,29.8574,44.0637,37.25,0.0365,#7d2b1f,45.9066,72.1123,36.94,0.0188,#ca3427,57.0151,47.8041,71.31,0.0553,#b67d38,71.3926,22.5547,72.71,0.0249,#c9a988,73.1721,8.1018,222.15,0.1618,#a2b7bd,rotations_triangolo,S02_linocut,4242145,Block_3_neg,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S02_linocut_s4242145_scramble_C_00001_.png,S02_linocut_s4242145_scramble_C_00001_.png,,,,1024,1280,86.2396,6.1357,99.51,0.1616,#dbd8cc,6.5589,1.3453,1.55,0.2432,#171415,0.8682,73.7386,3.2418,6,0.2957,70.3193,5.4198,1.037,341.84,0.2523,#131112,15.0035,25.9365,34.38,0.0294,#441712,27.3838,45.8567,38.29,0.0434,#772317,43.809,71.3564,37.31,0.0301,#c22f22,61.0799,42.571,70.62,0.0428,#bf894c,79.1584,21.3825,79.59,0.0406,#dac09d,rotations_triangolo,S02_linocut,4242145,scramble_C,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S02_linocut_s4242145_scramble_D_00001_.png,S02_linocut_s4242145_scramble_D_00001_.png,,,,1024,1280,83.2085,6.6405,107.22,0.1379,#d1d0c3,8.017,2.4882,37.21,0.2946,#1b1716,0.8431,74.5019,7.1543,6,0.3964,66.947,7.0317,2.3329,38.09,0.3114,#191513,14.4535,17.3385,45.23,0.0384,#391d14,35.7166,47.0208,35.66,0.0267,#92362a,43.6973,69.2798,37.94,0.085,#bf3323,56.3172,14.1542,222.7,0.0474,#688d97,81.5336,26.6822,82.75,0.0686,#e3c799,rotations_triangolo,S02_linocut,4242145,scramble_D,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S02_linocut_s42_Block_3_pos_00001_.png,S02_linocut_s42_Block_3_pos_00001_.png,,,,1024,1280,83.7878,11.5061,89.43,0.1352,#dad0bb,4.3105,1.9795,48.11,0.2668,#130e0c,0.8974,73.7608,8.3057,5,0.4417,80.1775,4.0248,1.9603,48.08,0.2883,#120d0b,24.7891,46.2365,34.16,0.0254,#721916,48.088,82.1378,40.3,0.0149,#d83118,66.622,65.8545,71.63,0.019,#de9229,67.0446,16.1295,230.75,0.1535,#80aab9,77.7856,28.3958,77.8,0.0269,#ddbb8d,rotations_triangolo,S02_linocut,42,Block_3_pos,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S02_linocut_s42_Block_3_neg_00001_.png,S02_linocut_s42_Block_3_neg_00001_.png,,,,1024,1280,81.4818,8.5841,94.02,0.1882,#d0cabb,7.0912,1.8033,17.97,0.2632,#181515,0.8093,66.2196,7.9901,5,0.4162,71.3378,4.9217,1.3464,9.84,0.2441,#131010,22.7323,36.6758,34.56,0.0393,#631f19,45.0981,17.4142,72.64,0.1492,#7d674f,45.2956,72.6842,36.5,0.0234,#c93126,62.9476,49.7493,71.98,0.028,#c88c43,71.1413,9.9966,229.69,0.1721,#99b2bc,rotations_triangolo,S02_linocut,42,Block_3_neg,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S02_linocut_s42_scramble_D_00001_.png,S02_linocut_s42_scramble_D_00001_.png,,,,1024,1280,85.1822,6.3148,108.75,0.1411,#d6d6c9,6.569,3.1015,37.08,0.2906,#191312,0.8502,79.8668,10.0697,5,0.3965,66.5117,5.8043,2.9328,36.68,0.3192,#181110,37.1323,48.2073,36.28,0.0271,#97382b,43.9865,69.4445,38.79,0.0768,#c03522,61.2877,13.9348,231.9,0.0541,#7799a7,64.5995,41.7169,69.07,0.0773,#ca9157,85.6711,24.6848,86.77,0.0452,#ead4a8,rotations_triangolo,S02_linocut,42,scramble_D,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S03_cyberpunk_s1337_Block_3_pos_00001_.png,S03_cyberpunk_s1337_Block_3_pos_00001_.png,,,,1024,1280,86.2633,5.1984,258.04,0.1803,#d1d9e1,17.1152,6.3792,353.92,0.2699,#33272b,0.8844,73.2757,8.0315,5,0.1718,70.9879,9.4907,8.3553,307.5,0.1168,#1d1923,33.8446,60.7242,32.38,0.0435,#9c1b1f,39.2691,39.9291,352.11,0.0474,#934067,44.1848,76.6273,324.34,0.0416,#a635b4,61.8292,50.5679,71.2,0.0509,#c6893f,82.7664,5.6394,6.41,0.055,#d9cbcd,rotations_triangolo,S03_cyberpunk,1337,Block_3_pos,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S02_linocut_s42_scramble_C_00001_.png,S02_linocut_s42_scramble_C_00001_.png,,,,1024,1280,85.4864,8.5847,89.65,0.1553,#ddd5c6,6.0613,2.1284,2.77,0.2816,#171213,0.8717,76.1977,9.1317,5,0.367,75.3023,3.8182,1.5993,349.65,0.2626,#100d0e,34.551,47.28,41.91,0.0494,#8c3620,44.2842,76.9016,37.26,0.0314,#c9271d,62.2375,45.5601,69.74,0.0351,#c58a4a,76.5379,22.8516,77.06,0.0429,#d5b894,80.0159,9.9121,228.94,0.1045,#b1cbd4,rotations_triangolo,S02_linocut,42,scramble_C,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S03_cyberpunk_s1337_Block_3_neg_00001_.png,S03_cyberpunk_s1337_Block_3_neg_00001_.png,,,,1024,1280,83.5214,6.3538,249.4,0.1854,#c6d2db,8.3521,9.5257,318.22,0.2432,#1e1521,0.8645,77.6662,7.6851,5,0.2888,60.9854,7.3222,9.3988,315.49,0.2387,#1b131f,31.1815,40.9153,2.19,0.0407,#812948,35.2636,60.0348,30.28,0.0501,#a11f26,45.5803,70.3843,329.27,0.0206,#af3aa9,61.2316,48.9139,78.13,0.0372,#bb8b3d,84.9884,11.3147,349.37,0.0422,#e8cdd8,rotations_triangolo,S03_cyberpunk,1337,Block_3_neg,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S03_cyberpunk_s1337_scramble_C_00001_.png,S03_cyberpunk_s1337_scramble_C_00001_.png,,,,1024,1280,86.1666,3.214,282.55,0.1812,#d6d7dd,7.9872,7.8244,339.47,0.1508,#1f141b,0.8796,78.8687,10.3143,5,0.2309,60.1257,7.2339,5.9777,346.87,0.1476,#1d1318,20.6332,32.6993,327.75,0.0833,#4d214c,44.29,63.492,329.49,0.0251,#a63e9f,45.2574,66.1034,21.8,0.0209,#c92c46,55.6378,44.5897,69.62,0.047,#b17a3c,86.1026,7.3612,29.51,0.044,#e7d3d1,rotations_triangolo,S03_cyberpunk,1337,scramble_C,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S03_cyberpunk_s4242145_Block_3_neg_00001_.png,S03_cyberpunk_s4242145_Block_3_neg_00001_.png,,,,1024,1280,83.4552,6.696,242.6,0.1385,#c4d2db,8.3067,6.1091,317.42,0.2378,#1c161e,0.9136,79.783,9.0973,5,0.2942,56.7928,7.4551,5.9709,313.04,0.2355,#19151c,32.4121,55.7444,28.35,0.0503,#941b26,44.4785,40.7667,66.28,0.0587,#925e2a,64.2724,62.7638,331.76,0.0142,#e273d2,64.2899,61.2282,90.85,0.0178,#b79a22,87.238,8.2408,76.38,0.0293,#e5d9cc,rotations_triangolo,S03_cyberpunk,4242145,Block_3_neg,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S03_cyberpunk_s1337_scramble_D_00001_.png,S03_cyberpunk_s1337_scramble_D_00001_.png,,,,1024,1280,84.9523,5.4074,298.62,0.1453,#d5d3dd,26.9281,11.0035,331.92,0.2825,#4b3b48,0.9468,70.3884,7.5036,5,0.2132,48.3762,17.8724,24.8926,297.56,0.0948,#2a284c,39.5425,61.4948,31.56,0.0418,#af2b2c,43.9291,57.1945,340.81,0.0393,#ac3b88,60.5094,55.4018,67.24,0.0533,#ca8235,82.2468,20.9409,233.36,0.1184,#9dd5eb,88.2607,13.1187,83.45,0.0299,#ebdcc5,rotations_triangolo,S03_cyberpunk,1337,scramble_D,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S03_cyberpunk_s4242145_Block_3_pos_00001_.png,S03_cyberpunk_s4242145_Block_3_pos_00001_.png,,,,1024,1280,84.0779,5.1332,252.41,0.1802,#cad3db,17.1505,3.8948,2.6,0.2714,#30282a,0.8876,71.8357,10.7604,4,0.1894,63.2535,9.9651,3.1387,346.7,0.1384,#1f1a1c,33.9882,42.0771,1.64,0.0261,#8b2e50,34.5929,59.6719,34.54,0.0332,#9c221e,37.3155,66.3922,321.23,0.0384,#86319c,55.2779,44.4889,74.73,0.0432,#ab7b38,81.8009,7.1831,53.8,0.051,#d8c8c1,rotations_triangolo,S03_cyberpunk,4242145,Block_3_pos,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S03_cyberpunk_s4242145_scramble_C_00001_.png,S03_cyberpunk_s4242145_scramble_C_00001_.png,,,,1024,1280,83.8667,3.2041,8.32,0.1367,#d8cfd0,9.3143,7.5643,309.53,0.3044,#1d1822,0.9382,77.1072,11.4936,4,0.2702,63.7078,4.277,3.3876,336.13,0.1674,#130d11,35.8163,47.2125,340.96,0.0592,#8b326e,39.749,26.1737,41.91,0.0817,#835142,40.982,67.0953,25.43,0.034,#bc1e35,64.4791,51.7676,68.53,0.0233,#d28e45,81.3842,17.5343,231.88,0.1028,#a3d1e3,rotations_triangolo,S03_cyberpunk,4242145,scramble_C,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S03_cyberpunk_s4242145_scramble_D_00001_.png,S03_cyberpunk_s4242145_scramble_D_00001_.png,,,,1024,1280,85.6844,3.326,342.67,0.1275,#dcd4d8,20.4533,31.2418,302.51,0.1462,#342a58,0.9445,76.2898,11.5797,4,0.2266,56.5784,9.6364,6.9745,306.3,0.0739,#1d1922,42.0253,63.5529,30.43,0.0544,#b92e32,43.027,38.4336,291.94,0.0448,#5961a1,46.9933,58.5462,337.68,0.052,#b34496,68.7847,31.9871,244.81,0.1527,#5db1db,85.9262,18.7177,77.47,0.0283,#ecd3b5,rotations_triangolo,S03_cyberpunk,4242145,scramble_D,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S03_cyberpunk_s42_scramble_D_00001_.png,S03_cyberpunk_s42_scramble_D_00001_.png,,,,1024,1280,85.7613,3.2922,334.06,0.1671,#dbd5d9,16.1805,18.9036,300.77,0.1448,#29243f,0.9255,70.8122,8.9488,4,0.1129,64.2436,13.8868,4.0257,337.55,0.0707,#282226,36.1738,68.2693,319.0,0.0277,#802f9e,40.83,65.6667,32.56,0.0422,#b6292a,43.0739,52.8705,353.02,0.0309,#ae3972,61.2859,57.5762,66.16,0.0329,#cf8234,84.6991,18.1325,70.44,0.0409,#eccfb4,rotations_triangolo,S03_cyberpunk,42,scramble_D,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S03_cyberpunk_s42_Block_3_neg_00001_.png,S03_cyberpunk_s42_Block_3_neg_00001_.png,,,,1024,1280,83.3624,3.6555,231.36,0.1694,#c8d1d5,8.0054,5.9954,352.31,0.1932,#1f1519,0.9022,80.7221,9.6012,5,0.2316,75.7458,6.2661,5.5859,338.49,0.184,#1a1117,31.3311,60.3256,33.39,0.0476,#931418,37.0793,66.5496,327.15,0.0196,#902892,55.0578,54.7291,66.2,0.0338,#ba732a,82.6383,81.3317,97.78,0.0106,#e1d015,86.9882,13.7193,88.24,0.0364,#e5d9c0,rotations_triangolo,S03_cyberpunk,42,Block_3_neg,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S03_cyberpunk_s42_Block_3_pos_00001_.png,S03_cyberpunk_s42_Block_3_pos_00001_.png,,,,1024,1280,85.3103,5.0194,244.72,0.207,#cdd7de,20.3222,6.9254,328.53,0.2996,#372e36,0.8547,73.9005,4.1157,6,0.1554,72.1444,11.3865,4.4917,16.84,0.11,#251c1d,26.3111,45.1368,309.43,0.0454,#4c2f74,35.1634,61.7149,34.01,0.0413,#a01f1e,50.6071,76.6361,329.99,0.0194,#c43fbb,63.7051,47.2119,76.69,0.0419,#c39147,85.287,8.5956,59.33,0.0405,#e4d2c7,rotations_triangolo,S03_cyberpunk,42,Block_3_pos,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S04_gouache_s1337_Block_3_pos_00001_.png,S04_gouache_s1337_Block_3_pos_00001_.png,,,,1024,1280,82.5027,8.2035,73.77,0.1083,#d8cbbf,23.5541,8.6308,260.87,0.1555,#2e3945,0.9147,57.7426,6.0457,5,0.1883,73.9306,21.0687,8.8901,259.02,0.1397,#28343f,29.0047,47.2465,31.12,0.0225,#802121,48.4107,82.8207,36.15,0.028,#de2823,50.832,33.7259,103.77,0.0311,#7e7c40,67.3453,64.4496,68.07,0.0486,#e49133,78.8114,21.5372,62.72,0.0256,#e2bca0,rotations_triangolo,S04_gouache,1337,Block_3_pos,rotations_block1_vs_block6
