file,condition,prompt_dir,prompt_sha1,seed,rel_path,width_px,height_px,paper_L,paper_C,paper_hue_deg,paper_frac,paper_hex,ink_L,ink_C,ink_hue_deg,ink_frac,ink_hex,subject_frac,tonal_range,step_regularity,effective_steps,top2_mass_share,chroma_spread,sw1_L,sw1_C,sw1_hue_deg,sw1_share,sw1_hex,sw2_L,sw2_C,sw2_hue_deg,sw2_share,sw2_hex,sw3_L,sw3_C,sw3_hue_deg,sw3_share,sw3_hex,sw4_L,sw4_C,sw4_hue_deg,sw4_share,sw4_hex,sw5_L,sw5_C,sw5_hue_deg,sw5_share,sw5_hex,sw6_L,sw6_C,sw6_hue_deg,sw6_share,sw6_hex,source_csv
S1_photo_preset_pos_2x_seed4242145_00001_.png,preset_pos_2x,S1,3dd4956c29,4242145,renders/S1_photo_preset_pos_2x_seed4242145_00001_.png,1024,1280,86.032,2.2106,229.63,0.039,#d3d8da,4.6349,3.5091,134.51,0.3425,#0d110b,0.9705,65.827,8.0968,5,0.3687,57.9876,2.8099,2.3592,132.02,0.2539,#080b06,17.8959,18.1043,129.46,0.1148,#223017,44.0497,40.3902,114.87,0.0537,#5f6f27,45.3157,24.5917,84.79,0.0405,#7c6942,59.1307,13.9568,247.02,0.0428,#7692a4,68.6368,60.3468,83.94,0.0104,#cea133,palette_features_stage9.csv
S1_photo_blockshuf_neg_1x_seed42_00001_.png,blockshuf_neg_1x,S1,3dd4956c29,42,renders/S1_photo_blockshuf_neg_1x_seed42_00001_.png,1024,1280,79.8478,2.7735,263.59,0.0721,#c3c6cb,5.2111,2.7597,129.11,0.2544,#10120d,0.962,89.7808,13.6355,5,0.3169,67.3755,3.7678,1.8122,131.05,0.2041,#0c0e0a,21.7181,17.1268,104.73,0.1128,#36351b,30.7579,31.6972,273.21,0.0112,#1a4a7a,32.181,31.483,109.23,0.0551,#4a4f1a,74.1078,69.1877,87.82,0.0082,#dbb129,93.5485,1.9785,81.71,0.0169,#efece9,palette_features_stage9.csv
S1_photo_blockshuf_neg_1x_seed777_00001_.png,blockshuf_neg_1x,S1,3dd4956c29,777,renders/S1_photo_blockshuf_neg_1x_seed777_00001_.png,1024,1280,84.0115,2.9598,247.43,0.0558,#cdd2d7,7.1446,3.0395,140.88,0.3741,#131713,0.964,73.1964,7.1752,5,0.3319,69.0619,4.4921,1.613,134.74,0.2439,#0e100d,22.1724,20.1835,118.2,0.088,#30381a,40.4862,30.9478,108.17,0.0459,#60632e,53.8288,49.5049,106.14,0.0389,#828628,55.3111,18.5462,253.54,0.0493,#6689a3,77.6885,70.6749,87.98,0.0105,#e6bb2f,palette_features_stage9.csv
S1_photo_blockshuf_neg_1x_seed1337_00001_.png,blockshuf_neg_1x,S1,3dd4956c29,1337,renders/S1_photo_blockshuf_neg_1x_seed1337_00001_.png,1024,1280,82.0709,2.0366,243.41,0.0562,#c9cdcf,4.9329,2.7427,120.21,0.224,#10110c,0.971,90.7224,9.2298,5,0.2949,63.4207,4.0182,2.2607,123.46,0.1993,#0d0f0a,24.8684,23.1732,118.61,0.0956,#353f1b,29.0055,31.1524,274.31,0.0175,#194674,40.4377,37.2736,106.89,0.0367,#606321,70.3385,65.6814,86.28,0.0224,#d2a628,94.7405,2.2711,88.06,0.0143,#f2f0eb,palette_features_stage9.csv
S1_photo_blockshuf_neg_1x_seed9999_00001_.png,blockshuf_neg_1x,S1,3dd4956c29,9999,renders/S1_photo_blockshuf_neg_1x_seed9999_00001_.png,1024,1280,85.788,0.5641,222.74,0.0502,#d5d7d7,5.8083,2.1129,149.38,0.2691,#101411,0.9615,68.2036,6.3201,5,0.3146,63.7117,4.7197,1.745,147.99,0.2316,#0e110e,24.0737,19.1631,115.65,0.083,#363c1f,26.1799,27.6571,269.65,0.0118,#104068,38.0042,35.2238,110.33,0.0492,#575e21,54.5801,50.1829,106.34,0.0357,#838828,72.9233,65.4567,86.07,0.0086,#daad31,palette_features_stage9.csv
S1_photo_blockshuf_neg_1x_seed4242145_00001_.png,blockshuf_neg_1x,S1,3dd4956c29,4242145,renders/S1_photo_blockshuf_neg_1x_seed4242145_00001_.png,1024,1280,79.9132,1.4716,117.9,0.0534,#c6c6c4,6.9161,2.8571,148.8,0.3301,#121613,0.9787,84.3349,12.6397,5,0.3007,59.6235,4.8891,2.2219,141.99,0.2431,#0e110e,42.5332,33.7149,108.18,0.046,#64682e,52.2225,18.1091,255.15,0.0577,#60809a,53.2103,53.4492,109.95,0.0259,#79861f,76.7329,61.8454,86.71,0.0133,#e3b845,89.224,6.2069,257.69,0.0192,#d8e1ec,palette_features_stage9.csv
S1_photo_blockshuf_neg_2x_seed42_00001_.png,blockshuf_neg_2x,S1,3dd4956c29,42,renders/S1_photo_blockshuf_neg_2x_seed42_00001_.png,1024,1280,83.7094,3.6022,82.46,0.0484,#d5d0ca,6.0493,1.0911,101.46,0.3116,#141312,0.9836,87.7736,5.2786,6,0.363,70.0192,5.4302,2.028,96.76,0.293,#13120e,32.1409,31.387,114.88,0.07,#45501c,48.0582,44.8923,95.19,0.0322,#817221,58.6771,21.4137,261.15,0.0411,#6f91b2,77.4453,72.0473,85.79,0.0262,#eab92b,93.2039,6.8614,84.03,0.0178,#f3ebde,palette_features_stage9.csv
S1_photo_blockshuf_neg_2x_seed777_00001_.png,blockshuf_neg_2x,S1,3dd4956c29,777,renders/S1_photo_blockshuf_neg_2x_seed777_00001_.png,1024,1280,86.9207,4.0209,257.51,0.0659,#d4dae1,7.1043,1.2689,105.94,0.2955,#161614,0.9509,72.9946,10.3954,5,0.33,71.0411,5.0878,1.2735,97.36,0.2308,#12110f,15.1725,22.6826,279.21,0.025,#0f2646,24.194,23.5443,117.9,0.0992,#333d19,40.871,37.2011,106.0,0.0545,#626422,44.4366,45.6888,275.82,0.0107,#206bb5,78.0824,72.3146,86.62,0.0158,#eabb2c,palette_features_stage9.csv
S1_photo_blockshuf_neg_2x_seed1337_00001_.png,blockshuf_neg_2x,S1,3dd4956c29,1337,renders/S1_photo_blockshuf_neg_2x_seed1337_00001_.png,1024,1280,82.809,2.8784,234.74,0.0785,#c9cfd2,7.3801,2.3142,132.17,0.2947,#151714,0.9643,85.9284,9.3356,5,0.3004,70.4326,4.9447,1.1352,122.04,0.2164,#10110f,26.4547,27.6505,120.58,0.0839,#354418,49.4418,47.7025,109.02,0.0517,#727b22,51.5518,45.9923,270.71,0.0186,#247fc9,79.6941,71.5678,89.94,0.0302,#e9c232,90.8731,6.7935,88.31,0.0246,#ebe4d8,palette_features_stage9.csv
S1_photo_blockshuf_neg_2x_seed9999_00001_.png,blockshuf_neg_2x,S1,3dd4956c29,9999,renders/S1_photo_blockshuf_neg_2x_seed9999_00001_.png,1024,1280,85.6205,7.2833,252.36,0.0571,#cbd8e3,8.5278,2.1397,146.78,0.3672,#171917,0.9712,82.5461,11.3818,6,0.3145,63.3014,5.5948,1.8743,120.98,0.2517,#121310,17.6994,35.8419,288.2,0.0368,#0c295d,39.7203,32.6441,116.01,0.0627,#56632c,45.005,47.4021,82.59,0.0305,#876514,81.0776,65.1757,88.36,0.025,#eec548,88.1409,9.8952,88.91,0.0179,#e6dcca,palette_features_stage9.csv
S1_photo_blockshuf_neg_2x_seed4242145_00001_.png,blockshuf_neg_2x,S1,3dd4956c29,4242145,renders/S1_photo_blockshuf_neg_2x_seed4242145_00001_.png,1024,1280,84.4753,6.6875,247.59,0.057,#c8d5de,7.5159,2.9972,140.14,0.3418,#141714,0.9731,79.4017,7.1661,5,0.3123,70.1024,5.2322,1.0267,120.64,0.2356,#111210,25.7179,24.9975,113.48,0.0767,#394019,45.5939,43.0808,108.32,0.0504,#6a7122,49.973,47.6869,273.1,0.0161,#207ac8,73.7498,71.1291,85.49,0.0271,#dfaf22,84.6339,11.3012,251.78,0.0223,#c1d6e7,palette_features_stage9.csv
S1_photo_rand_pos_1x_seed42_00001_.png,rand_pos_1x,S1,3dd4956c29,42,renders/S1_photo_rand_pos_1x_seed42_00001_.png,1024,1280,87.8258,0.6306,261.27,0.0579,#dbdcdd,4.8342,2.3278,133.73,0.2512,#0f110d,0.9505,69.08,8.1506,5,0.321,67.3293,4.3808,2.3836,126.18,0.2444,#0e100b,21.9819,26.6972,274.02,0.0085,#0f365c,29.7816,26.8671,113.75,0.0766,#424a1e,42.8973,39.1554,77.0,0.0152,#835f24,46.4136,42.0805,110.77,0.0468,#6a7428,73.4608,69.7129,83.01,0.0146,#e2ac28,palette_features_stage9.csv
S1_photo_rand_pos_1x_seed777_00001_.png,rand_pos_1x,S1,3dd4956c29,777,renders/S1_photo_rand_pos_1x_seed777_00001_.png,1024,1280,88.9957,2.8349,255.8,0.0474,#dce0e5,6.7231,3.5787,133.46,0.2857,#131611,0.9577,64.7411,6.7714,5,0.2666,62.8793,4.6307,2.6984,130.93,0.2173,#0e110c,27.4671,33.1786,277.06,0.0064,#144273,42.2264,20.1189,110.63,0.0488,#646644,48.1144,42.3376,110.27,0.0329,#6f782b,64.5569,9.3408,251.83,0.0493,#8e9fac,69.3718,65.5777,84.03,0.013,#d2a227,palette_features_stage9.csv
S1_photo_rand_pos_1x_seed1337_00001_.png,rand_pos_1x,S1,3dd4956c29,1337,renders/S1_photo_rand_pos_1x_seed1337_00001_.png,1024,1280,86.4365,1.9168,265.43,0.058,#d6d9dc,6.1077,2.9077,132.2,0.2574,#121410,0.9573,89.9374,9.0224,6,0.3367,64.9591,4.7265,2.0129,136.89,0.2173,#0e110d,19.859,29.5741,280.43,0.0153,#0e305b,26.4332,21.6678,119.65,0.1194,#384221,37.9911,35.2798,109.23,0.042,#585e20,68.8835,66.972,82.41,0.0186,#d4a022,94.6639,6.7499,82.43,0.0099,#f7efe3,palette_features_stage9.csv
S1_photo_rand_pos_1x_seed9999_00001_.png,rand_pos_1x,S1,3dd4956c29,9999,renders/S1_photo_rand_pos_1x_seed9999_00001_.png,1024,1280,86.3046,4.1724,258.55,0.0623,#d2d9e0,7.698,2.6842,136.21,0.2885,#151814,0.9554,71.2693,7.2494,6,0.232,64.3646,4.695,2.9003,129.36,0.1991,#0e110c,21.6131,29.0866,277.29,0.0103,#0d355f,47.3845,42.5468,105.87,0.0285,#727427,62.8049,21.2668,105.76,0.0328,#9c9a73,70.7755,66.504,82.56,0.0107,#d9a529,75.9643,2.1394,82.59,0.033,#bebbb7,palette_features_stage9.csv
S1_photo_rand_pos_1x_seed4242145_00001_.png,rand_pos_1x,S1,3dd4956c29,4242145,renders/S1_photo_rand_pos_1x_seed4242145_00001_.png,1024,1280,77.4726,7.1785,255.58,0.066,#b5c1cc,5.9717,2.6055,131.94,0.3027,#121410,0.9596,87.7049,8.4405,6,0.3056,66.109,4.4117,1.8647,131.96,0.2392,#0e100c,34.1469,20.4318,79.0,0.0414,#614d31,40.7582,32.6196,110.32,0.0664,#5e642c,53.8994,50.0549,107.57,0.0373,#808628,78.6549,67.1817,87.68,0.0129,#e9be3d,92.1165,1.0727,269.28,0.011,#e7e8ea,palette_features_stage9.csv
S1_photo_rand_pos_2x_seed42_00001_.png,rand_pos_2x,S1,3dd4956c29,42,renders/S1_photo_rand_pos_2x_seed42_00001_.png,1024,1280,84.8002,2.1469,92.52,0.0829,#d5d4d0,6.7953,2.8603,126.55,0.2669,#141611,0.9462,93.1122,8.4708,6,0.3272,65.6727,4.6949,2.5795,128.98,0.22,#0f110c,16.9633,16.8708,123.68,0.1072,#232d15,21.9838,46.5037,291.45,0.012,#0d3076,46.6196,39.6744,110.88,0.0469,#6b742d,72.1046,68.0612,81.2,0.0153,#e0a72a,97.8071,2.3885,86.36,0.018,#fbf8f4,palette_features_stage9.csv
S1_photo_rand_pos_2x_seed777_00001_.png,rand_pos_2x,S1,3dd4956c29,777,renders/S1_photo_rand_pos_2x_seed777_00001_.png,1024,1280,87.5872,1.2185,104.91,0.0874,#dcdcd9,8.0395,3.1949,114.57,0.3041,#181813,0.9348,73.0502,5.7436,5,0.2138,67.2966,4.083,1.8334,122.1,0.1834,#0e0f0b,19.3612,43.4788,291.74,0.0065,#0c2b6b,38.7952,43.2147,76.66,0.013,#7a5411,52.9011,53.7449,111.75,0.0173,#76861e,73.0338,68.6466,82.72,0.0114,#e1ab2a,77.1332,1.3501,132.04,0.0304,#bebfbd,palette_features_stage9.csv
S1_photo_rand_pos_2x_seed1337_00001_.png,rand_pos_2x,S1,3dd4956c29,1337,renders/S1_photo_rand_pos_2x_seed1337_00001_.png,1024,1280,86.3878,1.0598,285.08,0.0711,#d8d8da,6.8924,1.7521,147.98,0.2589,#141614,0.9564,91.0866,6.8642,6,0.2836,66.4809,6.4017,1.5135,151.35,0.249,#131513,17.1412,51.8207,296.12,0.0057,#02236f,34.2599,35.9643,76.7,0.0248,#6b4b16,46.4246,42.4966,114.69,0.0347,#657529,67.7836,67.9944,80.56,0.0234,#d49b1c,97.4883,4.0022,83.88,0.0164,#fcf7f0,palette_features_stage9.csv
S1_photo_rand_pos_2x_seed9999_00001_.png,rand_pos_2x,S1,3dd4956c29,9999,renders/S1_photo_rand_pos_2x_seed9999_00001_.png,1024,1280,87.7298,2.7251,256.19,0.0918,#d8dde1,7.8922,2.0444,136.88,0.2596,#161815,0.9225,61.4228,6.1876,5,0.3017,62.9394,5.3872,1.9351,141.77,0.212,#101310,20.6314,44.4703,291.5,0.0094,#0e2d6f,34.2274,31.8765,76.7,0.0166,#694b1e,53.5278,51.1706,113.85,0.031,#758828,66.0014,64.8745,77.83,0.0165,#d29523,66.81,2.1446,242.35,0.0897,#9fa3a6,palette_features_stage9.csv
S1_photo_rand_pos_2x_seed4242145_00001_.png,rand_pos_2x,S1,3dd4956c29,4242145,renders/S1_photo_rand_pos_2x_seed4242145_00001_.png,1024,1280,89.934,2.5286,258.59,0.072,#dfe3e7,6.2195,3.7312,115.96,0.272,#14140e,0.9305,66.1977,7.6167,5,0.2612,59.8113,3.5767,1.8124,130.75,0.1938,#0b0d0a,24.1991,43.6019,289.79,0.0063,#173678,29.7606,30.4645,117.68,0.0674,#3d4b1a,47.9037,47.3639,113.92,0.024,#687922,67.2638,61.6237,81.29,0.0123,#cf9b2e,69.7744,2.2449,246.06,0.0652,#a7abae,palette_features_stage9.csv
S2_watercolor_baseline_seed42_00001_.png,baseline,S2,aded1ad92b,42,renders/S2_watercolor_baseline_seed42_00001_.png,1024,1280,90.4047,4.1093,102.89,0.1648,#e5e4dc,12.7711,3.6702,106.33,0.0899,#22211c,0.8241,67.8209,13.1437,5,0.2138,53.7191,9.2717,2.7789,100.88,0.0802,#1b1a16,48.4019,21.8826,257.97,0.0225,#507797,52.4454,20.7799,71.62,0.0417,#94785c,58.0867,36.4438,111.68,0.0767,#89914f,71.0367,56.498,91.91,0.0413,#c8ac42,77.0926,13.7051,115.02,0.1336,#bdc1a7,palette_features_stage9.csv
S2_watercolor_baseline_seed777_00001_.png,baseline,S2,aded1ad92b,777,renders/S2_watercolor_baseline_seed777_00001_.png,1024,1280,88.9396,5.4351,104.55,0.2144,#e1e0d5,14.9571,3.1235,107.2,0.0922,#262621,0.8065,67.5076,9.7463,5,0.1973,61.6403,11.8421,2.4783,104.51,0.0876,#201f1c,40.8694,24.4858,65.09,0.0444,#7c593c,50.8459,27.4182,264.37,0.0268,#517da7,70.8738,40.273,106.32,0.082,#b1b266,77.0169,64.1186,88.98,0.0262,#e0ba40,79.3497,23.565,105.89,0.1096,#c9c79a,palette_features_stage9.csv
S2_watercolor_baseline_seed1337_00001_.png,baseline,S2,aded1ad92b,1337,renders/S2_watercolor_baseline_seed1337_00001_.png,1024,1280,87.0003,5.4266,109.95,0.2599,#dbdbd0,13.7103,2.2887,144.9,0.1087,#212421,0.7884,68.2808,13.8609,4,0.2597,69.7196,9.8693,0.9347,211.1,0.0932,#1a1c1c,49.8711,27.3501,265.34,0.0269,#507aa5,60.4266,13.8181,141.48,0.1513,#849782,73.1736,43.6841,105.02,0.0755,#b9b865,77.4855,70.6543,87.39,0.0265,#e7ba2f,78.1501,22.3544,104.38,0.1084,#c7c399,palette_features_stage9.csv
S2_watercolor_baseline_seed9999_00001_.png,baseline,S2,aded1ad92b,9999,renders/S2_watercolor_baseline_seed9999_00001_.png,1024,1280,89.2412,3.7591,108.01,0.1849,#e1e1d9,15.9356,3.8108,114.19,0.1155,#272823,0.8166,69.9564,11.504,4,0.2058,60.4879,11.6745,2.1139,108.55,0.096,#1f1f1c,46.121,19.0843,73.29,0.0522,#81694f,49.4768,31.7247,267.68,0.0204,#4879ab,64.3856,38.5519,108.48,0.0854,#9da159,78.9953,62.6018,87.97,0.0263,#e8bf49,81.6309,22.5206,104.87,0.1098,#d0cda2,palette_features_stage9.csv
S2_watercolor_baseline_seed4242145_00001_.png,baseline,S2,aded1ad92b,4242145,renders/S2_watercolor_baseline_seed4242145_00001_.png,1024,1280,88.9959,4.9807,107.52,0.2005,#e1e0d6,12.7957,2.2596,98.26,0.0888,#22211e,0.8099,69.1451,11.6393,5,0.1961,63.9229,9.5398,0.9596,100.49,0.078,#1b1b19,43.6073,30.6919,66.51,0.0343,#875e39,51.2681,26.2414,264.47,0.028,#557ea6,69.8275,42.3334,102.56,0.0809,#b3ae5e,78.1686,64.8825,90.43,0.027,#e1be41,78.6849,21.512,105.05,0.1152,#c8c59c,palette_features_stage9.csv
S2_watercolor_preset_pos_1x_seed42_00001_.png,preset_pos_1x,S2,aded1ad92b,42,renders/S2_watercolor_preset_pos_1x_seed42_00001_.png,1024,1280,89.4162,4.5738,108.61,0.1872,#e2e1d8,13.6664,4.9319,116.47,0.0841,#22241d,0.8197,69.8353,16.4442,4,0.2078,58.6623,8.7447,3.2363,111.57,0.0678,#191915,53.9378,38.0145,111.08,0.0563,#7e8642,54.645,18.8176,82.52,0.0585,#938063,60.2196,19.7524,253.94,0.0246,#7196b2,75.9159,61.8986,89.57,0.0274,#dbb842,78.5801,18.1395,111.57,0.14,#c3c5a3,palette_features_stage9.csv
