set_id,condition,folder,image_file,preset_file,model_strength,clip_strength,prompt_key,prompt_sha1,seed,barnacles,comfy_image_file,comfy_folder
B7,"stock model, siren/hag hybrid (full scaffold)",B7_baseline_old_sea_hag_hybrid,201.png,,0.0,0.0,hybrid,7ea7e0d43f,201,0,G1_baseline_old_hag_seed201_00001_.png,0_baseline_old_sea_hag_hybrid
B7,"stock model, siren/hag hybrid (full scaffold)",B7_baseline_old_sea_hag_hybrid,202.png,,0.0,0.0,hybrid,7ea7e0d43f,202,1,G1_baseline_old_hag_seed202_00001_.png,0_baseline_old_sea_hag_hybrid
B7,"stock model, siren/hag hybrid (full scaffold)",B7_baseline_old_sea_hag_hybrid,203.png,,0.0,0.0,hybrid,7ea7e0d43f,203,0,G1_baseline_old_hag_seed203_00001_.png,0_baseline_old_sea_hag_hybrid
B7,"stock model, siren/hag hybrid (full scaffold)",B7_baseline_old_sea_hag_hybrid,204.png,,0.0,0.0,hybrid,7ea7e0d43f,204,1,G1_baseline_old_hag_seed204_00001_.png,0_baseline_old_sea_hag_hybrid
B7,"stock model, siren/hag hybrid (full scaffold)",B7_baseline_old_sea_hag_hybrid,205.png,,0.0,0.0,hybrid,7ea7e0d43f,205,0,G1_baseline_old_hag_seed205_00001_.png,0_baseline_old_sea_hag_hybrid
C1,"blockshuffle, only 'sea-touched' removed",C1_depletion_1kw,1337.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,no_sea_touched,96346d14c5,1337,0,G1_blockshuf_deplete1_seed1337_00001_.png,11_depletion_1kw
C1,"blockshuffle, only 'sea-touched' removed",C1_depletion_1kw,42.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,no_sea_touched,96346d14c5,42,0,G1_blockshuf_deplete1_seed42_00001_.png,11_depletion_1kw
C1,"blockshuffle, only 'sea-touched' removed",C1_depletion_1kw,4242145.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,no_sea_touched,96346d14c5,4242145,0,G1_blockshuf_deplete1_seed4242145_00001_.png,11_depletion_1kw
C1,"blockshuffle, only 'sea-touched' removed",C1_depletion_1kw,777.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,no_sea_touched,96346d14c5,777,0,G1_blockshuf_deplete1_seed777_00001_.png,11_depletion_1kw
C1,"blockshuffle, only 'sea-touched' removed",C1_depletion_1kw,9999.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,no_sea_touched,96346d14c5,9999,0,G1_blockshuf_deplete1_seed9999_00001_.png,11_depletion_1kw
C1,"blockshuffle, only 'sea-touched' removed",C1_depletion_1kw,101.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,no_sea_touched,96346d14c5,101,0,G1_blockshuf_deplete1_seed101_00001_.png,11_depletion_1kw
C1,"blockshuffle, only 'sea-touched' removed",C1_depletion_1kw,102.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,no_sea_touched,96346d14c5,102,0,G1_blockshuf_deplete1_seed102_00001_.png,11_depletion_1kw
C1,"blockshuffle, only 'sea-touched' removed",C1_depletion_1kw,103.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,no_sea_touched,96346d14c5,103,0,G1_blockshuf_deplete1_seed103_00001_.png,11_depletion_1kw
C1,"blockshuffle, only 'sea-touched' removed",C1_depletion_1kw,104.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,no_sea_touched,96346d14c5,104,0,G1_blockshuf_deplete1_seed104_00001_.png,11_depletion_1kw
C1,"blockshuffle, only 'sea-touched' removed",C1_depletion_1kw,105.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,no_sea_touched,96346d14c5,105,0,G1_blockshuf_deplete1_seed105_00001_.png,11_depletion_1kw
D1,strength sweep 0.25,D1_strength_025,1337.png,Arthemy_Bench_BLOCKSHUFFLE.json,0.25,0.25,full,30de058455,1337,0,G1_blockshuf_str025_seed1337_00001_.png,14_strength_025
D1,strength sweep 0.25,D1_strength_025,42.png,Arthemy_Bench_BLOCKSHUFFLE.json,0.25,0.25,full,30de058455,42,0,G1_blockshuf_str025_seed42_00001_.png,14_strength_025
D1,strength sweep 0.25,D1_strength_025,4242145.png,Arthemy_Bench_BLOCKSHUFFLE.json,0.25,0.25,full,30de058455,4242145,0,G1_blockshuf_str025_seed4242145_00001_.png,14_strength_025
D1,strength sweep 0.25,D1_strength_025,777.png,Arthemy_Bench_BLOCKSHUFFLE.json,0.25,0.25,full,30de058455,777,0,G1_blockshuf_str025_seed777_00001_.png,14_strength_025
D1,strength sweep 0.25,D1_strength_025,9999.png,Arthemy_Bench_BLOCKSHUFFLE.json,0.25,0.25,full,30de058455,9999,0,G1_blockshuf_str025_seed9999_00001_.png,14_strength_025
D1,strength sweep 0.25,D1_strength_025,101.png,Arthemy_Bench_BLOCKSHUFFLE.json,0.25,0.25,full,30de058455,101,0,G1_blockshuf_str025_seed101_00001_.png,14_strength_025
D1,strength sweep 0.25,D1_strength_025,102.png,Arthemy_Bench_BLOCKSHUFFLE.json,0.25,0.25,full,30de058455,102,0,G1_blockshuf_str025_seed102_00001_.png,14_strength_025
D1,strength sweep 0.25,D1_strength_025,103.png,Arthemy_Bench_BLOCKSHUFFLE.json,0.25,0.25,full,30de058455,103,0,G1_blockshuf_str025_seed103_00001_.png,14_strength_025
D1,strength sweep 0.25,D1_strength_025,104.png,Arthemy_Bench_BLOCKSHUFFLE.json,0.25,0.25,full,30de058455,104,0,G1_blockshuf_str025_seed104_00001_.png,14_strength_025
D1,strength sweep 0.25,D1_strength_025,105.png,Arthemy_Bench_BLOCKSHUFFLE.json,0.25,0.25,full,30de058455,105,1,G1_blockshuf_str025_seed105_00001_.png,14_strength_025
D2,strength sweep 0.50,D2_strength_050,1337.png,Arthemy_Bench_BLOCKSHUFFLE.json,0.5,0.5,full,30de058455,1337,1,G1_blockshuf_str050_seed1337_00001_.png,14_strength_050
D2,strength sweep 0.50,D2_strength_050,42.png,Arthemy_Bench_BLOCKSHUFFLE.json,0.5,0.5,full,30de058455,42,0,G1_blockshuf_str050_seed42_00001_.png,14_strength_050
D2,strength sweep 0.50,D2_strength_050,4242145.png,Arthemy_Bench_BLOCKSHUFFLE.json,0.5,0.5,full,30de058455,4242145,ambiguous,G1_blockshuf_str050_seed4242145_00001_.png,14_strength_050
D2,strength sweep 0.50,D2_strength_050,777.png,Arthemy_Bench_BLOCKSHUFFLE.json,0.5,0.5,full,30de058455,777,ambiguous,G1_blockshuf_str050_seed777_00001_.png,14_strength_050
D2,strength sweep 0.50,D2_strength_050,9999.png,Arthemy_Bench_BLOCKSHUFFLE.json,0.5,0.5,full,30de058455,9999,ambiguous,G1_blockshuf_str050_seed9999_00001_.png,14_strength_050
D2,strength sweep 0.50,D2_strength_050,101.png,Arthemy_Bench_BLOCKSHUFFLE.json,0.5,0.5,full,30de058455,101,1,G1_blockshuf_str050_seed101_00001_.png,14_strength_050
D2,strength sweep 0.50,D2_strength_050,102.png,Arthemy_Bench_BLOCKSHUFFLE.json,0.5,0.5,full,30de058455,102,ambiguous,G1_blockshuf_str050_seed102_00001_.png,14_strength_050
D2,strength sweep 0.50,D2_strength_050,103.png,Arthemy_Bench_BLOCKSHUFFLE.json,0.5,0.5,full,30de058455,103,1,G1_blockshuf_str050_seed103_00001_.png,14_strength_050
D2,strength sweep 0.50,D2_strength_050,104.png,Arthemy_Bench_BLOCKSHUFFLE.json,0.5,0.5,full,30de058455,104,1,G1_blockshuf_str050_seed104_00001_.png,14_strength_050
D2,strength sweep 0.50,D2_strength_050,105.png,Arthemy_Bench_BLOCKSHUFFLE.json,0.5,0.5,full,30de058455,105,1,G1_blockshuf_str050_seed105_00001_.png,14_strength_050
D3,strength sweep 0.75,D3_strength_075,1337.png,Arthemy_Bench_BLOCKSHUFFLE.json,0.75,0.75,full,30de058455,1337,1,G1_blockshuf_str075_seed1337_00001_.png,14_strength_075
D3,strength sweep 0.75,D3_strength_075,42.png,Arthemy_Bench_BLOCKSHUFFLE.json,0.75,0.75,full,30de058455,42,1,G1_blockshuf_str075_seed42_00001_.png,14_strength_075
D3,strength sweep 0.75,D3_strength_075,4242145.png,Arthemy_Bench_BLOCKSHUFFLE.json,0.75,0.75,full,30de058455,4242145,1,G1_blockshuf_str075_seed4242145_00001_.png,14_strength_075
D3,strength sweep 0.75,D3_strength_075,777.png,Arthemy_Bench_BLOCKSHUFFLE.json,0.75,0.75,full,30de058455,777,1,G1_blockshuf_str075_seed777_00001_.png,14_strength_075
D3,strength sweep 0.75,D3_strength_075,9999.png,Arthemy_Bench_BLOCKSHUFFLE.json,0.75,0.75,full,30de058455,9999,1,G1_blockshuf_str075_seed9999_00001_.png,14_strength_075
D3,strength sweep 0.75,D3_strength_075,101.png,Arthemy_Bench_BLOCKSHUFFLE.json,0.75,0.75,full,30de058455,101,1,G1_blockshuf_str075_seed101_00001_.png,14_strength_075
D3,strength sweep 0.75,D3_strength_075,102.png,Arthemy_Bench_BLOCKSHUFFLE.json,0.75,0.75,full,30de058455,102,1,G1_blockshuf_str075_seed102_00001_.png,14_strength_075
D3,strength sweep 0.75,D3_strength_075,103.png,Arthemy_Bench_BLOCKSHUFFLE.json,0.75,0.75,full,30de058455,103,1,G1_blockshuf_str075_seed103_00001_.png,14_strength_075
D3,strength sweep 0.75,D3_strength_075,104.png,Arthemy_Bench_BLOCKSHUFFLE.json,0.75,0.75,full,30de058455,104,1,G1_blockshuf_str075_seed104_00001_.png,14_strength_075
D3,strength sweep 0.75,D3_strength_075,105.png,Arthemy_Bench_BLOCKSHUFFLE.json,0.75,0.75,full,30de058455,105,1,G1_blockshuf_str075_seed105_00001_.png,14_strength_075
D0,"strength sweep 1.00 (same renders as A1, first 10 seeds)",D0_strength_100,1337.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,full,30de058455,1337,1,G1_blockshuf_exact_seed1337_00001_.png,1_exact
D0,"strength sweep 1.00 (same renders as A1, first 10 seeds)",D0_strength_100,42.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,full,30de058455,42,1,G1_blockshuf_exact_seed42_00001_.png,1_exact
D0,"strength sweep 1.00 (same renders as A1, first 10 seeds)",D0_strength_100,4242145.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,full,30de058455,4242145,1,G1_blockshuf_exact_seed4242145_00001_.png,1_exact
D0,"strength sweep 1.00 (same renders as A1, first 10 seeds)",D0_strength_100,777.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,full,30de058455,777,1,G1_blockshuf_exact_seed777_00001_.png,1_exact
D0,"strength sweep 1.00 (same renders as A1, first 10 seeds)",D0_strength_100,9999.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,full,30de058455,9999,1,G1_blockshuf_exact_seed9999_00001_.png,1_exact
D0,"strength sweep 1.00 (same renders as A1, first 10 seeds)",D0_strength_100,101.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,full,30de058455,101,1,G1_blockshuf_exact_seed101_00001_.png,1_exact
D0,"strength sweep 1.00 (same renders as A1, first 10 seeds)",D0_strength_100,102.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,full,30de058455,102,1,G1_blockshuf_exact_seed102_00001_.png,1_exact
D0,"strength sweep 1.00 (same renders as A1, first 10 seeds)",D0_strength_100,103.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,full,30de058455,103,1,G1_blockshuf_exact_seed103_00001_.png,1_exact
D0,"strength sweep 1.00 (same renders as A1, first 10 seeds)",D0_strength_100,104.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,full,30de058455,104,1,G1_blockshuf_exact_seed104_00001_.png,1_exact
D0,"strength sweep 1.00 (same renders as A1, first 10 seeds)",D0_strength_100,105.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,full,30de058455,105,1,G1_blockshuf_exact_seed105_00001_.png,1_exact
D4,strength sweep 1.25,D4_strength_125,1337.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.25,1.25,full,30de058455,1337,1,G1_blockshuf_str125_seed1337_00001_.png,14_strength_125
D4,strength sweep 1.25,D4_strength_125,42.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.25,1.25,full,30de058455,42,1,G1_blockshuf_str125_seed42_00001_.png,14_strength_125
D4,strength sweep 1.25,D4_strength_125,4242145.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.25,1.25,full,30de058455,4242145,1,G1_blockshuf_str125_seed4242145_00001_.png,14_strength_125
D4,strength sweep 1.25,D4_strength_125,777.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.25,1.25,full,30de058455,777,1,G1_blockshuf_str125_seed777_00001_.png,14_strength_125
D4,strength sweep 1.25,D4_strength_125,9999.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.25,1.25,full,30de058455,9999,1,G1_blockshuf_str125_seed9999_00001_.png,14_strength_125
D4,strength sweep 1.25,D4_strength_125,101.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.25,1.25,full,30de058455,101,0,G1_blockshuf_str125_seed101_00001_.png,14_strength_125
D4,strength sweep 1.25,D4_strength_125,102.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.25,1.25,full,30de058455,102,1,G1_blockshuf_str125_seed102_00001_.png,14_strength_125
D4,strength sweep 1.25,D4_strength_125,103.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.25,1.25,full,30de058455,103,1,G1_blockshuf_str125_seed103_00001_.png,14_strength_125
D4,strength sweep 1.25,D4_strength_125,104.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.25,1.25,full,30de058455,104,1,G1_blockshuf_str125_seed104_00001_.png,14_strength_125
D4,strength sweep 1.25,D4_strength_125,105.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.25,1.25,full,30de058455,105,0,G1_blockshuf_str125_seed105_00001_.png,14_strength_125
D5,strength sweep 1.50,D5_strength_150,1337.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.5,1.5,full,30de058455,1337,1,G1_blockshuf_str150_seed1337_00001_.png,14_strength_150
D5,strength sweep 1.50,D5_strength_150,42.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.5,1.5,full,30de058455,42,1,G1_blockshuf_str150_seed42_00001_.png,14_strength_150
D5,strength sweep 1.50,D5_strength_150,4242145.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.5,1.5,full,30de058455,4242145,0,G1_blockshuf_str150_seed4242145_00001_.png,14_strength_150
D5,strength sweep 1.50,D5_strength_150,777.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.5,1.5,full,30de058455,777,1,G1_blockshuf_str150_seed777_00001_.png,14_strength_150
D5,strength sweep 1.50,D5_strength_150,9999.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.5,1.5,full,30de058455,9999,0,G1_blockshuf_str150_seed9999_00001_.png,14_strength_150
D5,strength sweep 1.50,D5_strength_150,101.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.5,1.5,full,30de058455,101,1,G1_blockshuf_str150_seed101_00001_.png,14_strength_150
D5,strength sweep 1.50,D5_strength_150,102.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.5,1.5,full,30de058455,102,0,G1_blockshuf_str150_seed102_00001_.png,14_strength_150
D5,strength sweep 1.50,D5_strength_150,103.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.5,1.5,full,30de058455,103,0,G1_blockshuf_str150_seed103_00001_.png,14_strength_150
D5,strength sweep 1.50,D5_strength_150,104.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.5,1.5,full,30de058455,104,1,G1_blockshuf_str150_seed104_00001_.png,14_strength_150
D5,strength sweep 1.50,D5_strength_150,105.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.5,1.5,full,30de058455,105,1,G1_blockshuf_str150_seed105_00001_.png,14_strength_150
D6,strength sweep 1.75,D6_strength_175,1337.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.75,1.75,full,30de058455,1337,1,G1_blockshuf_str175_seed1337_00001_.png,14_strength_175
D6,strength sweep 1.75,D6_strength_175,42.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.75,1.75,full,30de058455,42,0,G1_blockshuf_str175_seed42_00001_.png,14_strength_175
D6,strength sweep 1.75,D6_strength_175,4242145.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.75,1.75,full,30de058455,4242145,0,G1_blockshuf_str175_seed4242145_00001_.png,14_strength_175
D6,strength sweep 1.75,D6_strength_175,777.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.75,1.75,full,30de058455,777,0,G1_blockshuf_str175_seed777_00001_.png,14_strength_175
D6,strength sweep 1.75,D6_strength_175,9999.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.75,1.75,full,30de058455,9999,1,G1_blockshuf_str175_seed9999_00001_.png,14_strength_175
D6,strength sweep 1.75,D6_strength_175,101.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.75,1.75,full,30de058455,101,1,G1_blockshuf_str175_seed101_00001_.png,14_strength_175
D6,strength sweep 1.75,D6_strength_175,102.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.75,1.75,full,30de058455,102,1,G1_blockshuf_str175_seed102_00001_.png,14_strength_175
D6,strength sweep 1.75,D6_strength_175,103.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.75,1.75,full,30de058455,103,0,G1_blockshuf_str175_seed103_00001_.png,14_strength_175
D6,strength sweep 1.75,D6_strength_175,104.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.75,1.75,full,30de058455,104,1,G1_blockshuf_str175_seed104_00001_.png,14_strength_175
D6,strength sweep 1.75,D6_strength_175,105.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.75,1.75,full,30de058455,105,0,G1_blockshuf_str175_seed105_00001_.png,14_strength_175
D7,strength sweep 2.00,D7_strength_200,1337.png,Arthemy_Bench_BLOCKSHUFFLE.json,2.0,2.0,full,30de058455,1337,0,G1_blockshuf_str200_seed1337_00001_.png,14_strength_200
D7,strength sweep 2.00,D7_strength_200,42.png,Arthemy_Bench_BLOCKSHUFFLE.json,2.0,2.0,full,30de058455,42,0,G1_blockshuf_str200_seed42_00001_.png,14_strength_200
D7,strength sweep 2.00,D7_strength_200,4242145.png,Arthemy_Bench_BLOCKSHUFFLE.json,2.0,2.0,full,30de058455,4242145,0,G1_blockshuf_str200_seed4242145_00001_.png,14_strength_200
D7,strength sweep 2.00,D7_strength_200,777.png,Arthemy_Bench_BLOCKSHUFFLE.json,2.0,2.0,full,30de058455,777,0,G1_blockshuf_str200_seed777_00001_.png,14_strength_200
D7,strength sweep 2.00,D7_strength_200,9999.png,Arthemy_Bench_BLOCKSHUFFLE.json,2.0,2.0,full,30de058455,9999,1,G1_blockshuf_str200_seed9999_00001_.png,14_strength_200
D7,strength sweep 2.00,D7_strength_200,101.png,Arthemy_Bench_BLOCKSHUFFLE.json,2.0,2.0,full,30de058455,101,0,G1_blockshuf_str200_seed101_00001_.png,14_strength_200
D7,strength sweep 2.00,D7_strength_200,102.png,Arthemy_Bench_BLOCKSHUFFLE.json,2.0,2.0,full,30de058455,102,0,G1_blockshuf_str200_seed102_00001_.png,14_strength_200
D7,strength sweep 2.00,D7_strength_200,103.png,Arthemy_Bench_BLOCKSHUFFLE.json,2.0,2.0,full,30de058455,103,0,G1_blockshuf_str200_seed103_00001_.png,14_strength_200
D7,strength sweep 2.00,D7_strength_200,104.png,Arthemy_Bench_BLOCKSHUFFLE.json,2.0,2.0,full,30de058455,104,0,G1_blockshuf_str200_seed104_00001_.png,14_strength_200
D7,strength sweep 2.00,D7_strength_200,105.png,Arthemy_Bench_BLOCKSHUFFLE.json,2.0,2.0,full,30de058455,105,0,G1_blockshuf_str200_seed105_00001_.png,14_strength_200
E1,blockshuffle applied to the DiT only (text encoder left stock),E1_model_only,1337.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,0.0,full,30de058455,1337,1,G1_blockshuf_model_only_seed1337_00001_.png,19_model_only
E1,blockshuffle applied to the DiT only (text encoder left stock),E1_model_only,42.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,0.0,full,30de058455,42,0,G1_blockshuf_model_only_seed42_00001_.png,19_model_only
E1,blockshuffle applied to the DiT only (text encoder left stock),E1_model_only,4242145.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,0.0,full,30de058455,4242145,ambiguous,G1_blockshuf_model_only_seed4242145_00001_.png,19_model_only
E1,blockshuffle applied to the DiT only (text encoder left stock),E1_model_only,777.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,0.0,full,30de058455,777,1,G1_blockshuf_model_only_seed777_00001_.png,19_model_only
E1,blockshuffle applied to the DiT only (text encoder left stock),E1_model_only,9999.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,0.0,full,30de058455,9999,0,G1_blockshuf_model_only_seed9999_00001_.png,19_model_only
E1,blockshuffle applied to the DiT only (text encoder left stock),E1_model_only,101.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,0.0,full,30de058455,101,1,G1_blockshuf_model_only_seed101_00001_.png,19_model_only
E1,blockshuffle applied to the DiT only (text encoder left stock),E1_model_only,102.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,0.0,full,30de058455,102,1,G1_blockshuf_model_only_seed102_00001_.png,19_model_only
E1,blockshuffle applied to the DiT only (text encoder left stock),E1_model_only,103.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,0.0,full,30de058455,103,1,G1_blockshuf_model_only_seed103_00001_.png,19_model_only
E1,blockshuffle applied to the DiT only (text encoder left stock),E1_model_only,104.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,0.0,full,30de058455,104,1,G1_blockshuf_model_only_seed104_00001_.png,19_model_only
E1,blockshuffle applied to the DiT only (text encoder left stock),E1_model_only,105.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,0.0,full,30de058455,105,1,G1_blockshuf_model_only_seed105_00001_.png,19_model_only
E1,blockshuffle applied to the DiT only (text encoder left stock),E1_model_only,106.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,0.0,full,30de058455,106,0,G1_blockshuf_model_only_seed106_00001_.png,19_model_only
E1,blockshuffle applied to the DiT only (text encoder left stock),E1_model_only,107.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,0.0,full,30de058455,107,1,G1_blockshuf_model_only_seed107_00001_.png,19_model_only
E1,blockshuffle applied to the DiT only (text encoder left stock),E1_model_only,108.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,0.0,full,30de058455,108,1,G1_blockshuf_model_only_seed108_00001_.png,19_model_only
E1,blockshuffle applied to the DiT only (text encoder left stock),E1_model_only,109.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,0.0,full,30de058455,109,0,G1_blockshuf_model_only_seed109_00001_.png,19_model_only
E1,blockshuffle applied to the DiT only (text encoder left stock),E1_model_only,110.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,0.0,full,30de058455,110,0,G1_blockshuf_model_only_seed110_00001_.png,19_model_only
E1,blockshuffle applied to the DiT only (text encoder left stock),E1_model_only,201.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,0.0,full,30de058455,201,1,G1_blockshuf_model_only_seed201_00001_.png,19_model_only
E1,blockshuffle applied to the DiT only (text encoder left stock),E1_model_only,202.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,0.0,full,30de058455,202,0,G1_blockshuf_model_only_seed202_00001_.png,19_model_only
E1,blockshuffle applied to the DiT only (text encoder left stock),E1_model_only,203.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,0.0,full,30de058455,203,1,G1_blockshuf_model_only_seed203_00001_.png,19_model_only
E1,blockshuffle applied to the DiT only (text encoder left stock),E1_model_only,204.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,0.0,full,30de058455,204,0,G1_blockshuf_model_only_seed204_00001_.png,19_model_only
E1,blockshuffle applied to the DiT only (text encoder left stock),E1_model_only,205.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,0.0,full,30de058455,205,1,G1_blockshuf_model_only_seed205_00001_.png,19_model_only
E2,blockshuffle applied to the text encoder only (DiT left stock),E2_clip_only,1337.png,Arthemy_Bench_BLOCKSHUFFLE.json,0.0,1.0,full,30de058455,1337,0,G1_blockshuf_clip_only_seed1337_00001_.png,20_clip_only
E2,blockshuffle applied to the text encoder only (DiT left stock),E2_clip_only,42.png,Arthemy_Bench_BLOCKSHUFFLE.json,0.0,1.0,full,30de058455,42,0,G1_blockshuf_clip_only_seed42_00001_.png,20_clip_only
E2,blockshuffle applied to the text encoder only (DiT left stock),E2_clip_only,4242145.png,Arthemy_Bench_BLOCKSHUFFLE.json,0.0,1.0,full,30de058455,4242145,0,G1_blockshuf_clip_only_seed4242145_00001_.png,20_clip_only
E2,blockshuffle applied to the text encoder only (DiT left stock),E2_clip_only,777.png,Arthemy_Bench_BLOCKSHUFFLE.json,0.0,1.0,full,30de058455,777,0,G1_blockshuf_clip_only_seed777_00001_.png,20_clip_only
E2,blockshuffle applied to the text encoder only (DiT left stock),E2_clip_only,9999.png,Arthemy_Bench_BLOCKSHUFFLE.json,0.0,1.0,full,30de058455,9999,1,G1_blockshuf_clip_only_seed9999_00001_.png,20_clip_only
E2,blockshuffle applied to the text encoder only (DiT left stock),E2_clip_only,101.png,Arthemy_Bench_BLOCKSHUFFLE.json,0.0,1.0,full,30de058455,101,0,G1_blockshuf_clip_only_seed101_00001_.png,20_clip_only
E2,blockshuffle applied to the text encoder only (DiT left stock),E2_clip_only,102.png,Arthemy_Bench_BLOCKSHUFFLE.json,0.0,1.0,full,30de058455,102,1,G1_blockshuf_clip_only_seed102_00001_.png,20_clip_only
E2,blockshuffle applied to the text encoder only (DiT left stock),E2_clip_only,103.png,Arthemy_Bench_BLOCKSHUFFLE.json,0.0,1.0,full,30de058455,103,1,G1_blockshuf_clip_only_seed103_00001_.png,20_clip_only
E2,blockshuffle applied to the text encoder only (DiT left stock),E2_clip_only,104.png,Arthemy_Bench_BLOCKSHUFFLE.json,0.0,1.0,full,30de058455,104,0,G1_blockshuf_clip_only_seed104_00001_.png,20_clip_only
E2,blockshuffle applied to the text encoder only (DiT left stock),E2_clip_only,105.png,Arthemy_Bench_BLOCKSHUFFLE.json,0.0,1.0,full,30de058455,105,0,G1_blockshuf_clip_only_seed105_00001_.png,20_clip_only
E2,blockshuffle applied to the text encoder only (DiT left stock),E2_clip_only,106.png,Arthemy_Bench_BLOCKSHUFFLE.json,0.0,1.0,full,30de058455,106,0,G1_blockshuf_clip_only_seed106_00001_.png,20_clip_only
E2,blockshuffle applied to the text encoder only (DiT left stock),E2_clip_only,107.png,Arthemy_Bench_BLOCKSHUFFLE.json,0.0,1.0,full,30de058455,107,0,G1_blockshuf_clip_only_seed107_00001_.png,20_clip_only
E2,blockshuffle applied to the text encoder only (DiT left stock),E2_clip_only,108.png,Arthemy_Bench_BLOCKSHUFFLE.json,0.0,1.0,full,30de058455,108,0,G1_blockshuf_clip_only_seed108_00001_.png,20_clip_only
E2,blockshuffle applied to the text encoder only (DiT left stock),E2_clip_only,109.png,Arthemy_Bench_BLOCKSHUFFLE.json,0.0,1.0,full,30de058455,109,0,G1_blockshuf_clip_only_seed109_00001_.png,20_clip_only
E2,blockshuffle applied to the text encoder only (DiT left stock),E2_clip_only,110.png,Arthemy_Bench_BLOCKSHUFFLE.json,0.0,1.0,full,30de058455,110,0,G1_blockshuf_clip_only_seed110_00001_.png,20_clip_only
