run_id,prompt_id,prompt_sha1,seed,condition,tag,node_class,target_or_control,angle_deg,dose_target_D,measured_D_calibration,measured_D_node,checkpoint,checkpoint_sha256,vae,text_encoder,tuner_git_sha,sampler,steps,cfg,scheduler,denoise,width,height,file,image_path,baseline_file,png_sha256,renders_root,timestamp
rot_v3_171,S05_pencil,9a68323a39,1337,baseline,baseline,None,none,0.0,0.0,0.0,0.0,krea2_turbo_bf16.safetensors,78bbf8f4165eda19cea3cb06c78089221932a39e2eed8af9da741f942c47ffb3,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,dbe83af5be16fc0f4cf80b404a45e53dfe4dcdf2,euler_ancestral,9,1.0,simple,1.0,1024,1280,S05_pencil_s1337_baseline_00001_.png,C:\Users\aless\Desktop\comfyui-pilot\benchmark_rotations_matched_v3\renders\S05_pencil_s1337_baseline_00001_.png,S05_pencil_s1337_baseline_00001_.png,241c688c4453fa92482a88bf628a3bf489d3f05672a70e0baa15f09a7b4108d4,benchmark_rotations_matched_v3/renders,2026-09-23T12:29:11.716347
rot_v3_172,S05_pencil,9a68323a39,1337,Block_1_pos,B1_pos,ArthemyKrea2ModelRotator,Block_1 (All 0-4),3.7115117187499997,0.0071,0.00709978,0.00709978,krea2_turbo_bf16.safetensors,78bbf8f4165eda19cea3cb06c78089221932a39e2eed8af9da741f942c47ffb3,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,dbe83af5be16fc0f4cf80b404a45e53dfe4dcdf2,euler_ancestral,9,1.0,simple,1.0,1024,1280,S05_pencil_s1337_B1_pos_00001_.png,C:\Users\aless\Desktop\comfyui-pilot\benchmark_rotations_matched_v3\renders\S05_pencil_s1337_B1_pos_00001_.png,S05_pencil_s1337_baseline_00001_.png,cf78c146058248b289737fd1ef1529d207e9675200d41b703bb6e232a6ccb23d,benchmark_rotations_matched_v3/renders,2026-09-23T12:29:49.327771
rot_v3_173,S05_pencil,9a68323a39,1337,Block_1_neg,B1_neg,ArthemyKrea2ModelRotator,Block_1 (All 0-4),-3.7115117187499997,0.0071,0.00709978,0.00709978,krea2_turbo_bf16.safetensors,78bbf8f4165eda19cea3cb06c78089221932a39e2eed8af9da741f942c47ffb3,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,dbe83af5be16fc0f4cf80b404a45e53dfe4dcdf2,euler_ancestral,9,1.0,simple,1.0,1024,1280,S05_pencil_s1337_B1_neg_00001_.png,C:\Users\aless\Desktop\comfyui-pilot\benchmark_rotations_matched_v3\renders\S05_pencil_s1337_B1_neg_00001_.png,S05_pencil_s1337_baseline_00001_.png,e2d523f9830c7b88acfa86a461167a0559680e2bff23360802af0b06d88b8d01,benchmark_rotations_matched_v3/renders,2026-09-23T12:30:26.955460
rot_v3_174,S05_pencil,9a68323a39,1337,Block_6_pos,B6_pos,ArthemyKrea2ModelRotator,Block_6 (All 24-27),5.01651171875,0.0071,0.00710011,0.00710011,krea2_turbo_bf16.safetensors,78bbf8f4165eda19cea3cb06c78089221932a39e2eed8af9da741f942c47ffb3,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,dbe83af5be16fc0f4cf80b404a45e53dfe4dcdf2,euler_ancestral,9,1.0,simple,1.0,1024,1280,S05_pencil_s1337_B6_pos_00001_.png,C:\Users\aless\Desktop\comfyui-pilot\benchmark_rotations_matched_v3\renders\S05_pencil_s1337_B6_pos_00001_.png,S05_pencil_s1337_baseline_00001_.png,c7378482f38e823a4c221470eccb98c84348bb200274ef392f1e76e30f22c657,benchmark_rotations_matched_v3/renders,2026-09-23T12:31:03.905358
rot_v3_175,S05_pencil,9a68323a39,1337,Block_6_neg,B6_neg,ArthemyKrea2ModelRotator,Block_6 (All 24-27),-5.01651171875,0.0071,0.00710011,0.00710011,krea2_turbo_bf16.safetensors,78bbf8f4165eda19cea3cb06c78089221932a39e2eed8af9da741f942c47ffb3,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,dbe83af5be16fc0f4cf80b404a45e53dfe4dcdf2,euler_ancestral,9,1.0,simple,1.0,1024,1280,S05_pencil_s1337_B6_neg_00001_.png,C:\Users\aless\Desktop\comfyui-pilot\benchmark_rotations_matched_v3\renders\S05_pencil_s1337_B6_neg_00001_.png,S05_pencil_s1337_baseline_00001_.png,e4c90ddb3a2daa62b30000f8a94180d2fe5f2ce1d0c55959c2748ec67d2542be,benchmark_rotations_matched_v3/renders,2026-09-23T12:31:40.820552
rot_v3_176,S05_pencil,9a68323a39,1337,scramble_A_pos,scrA_pos,ArthemyKrea2ModelScrambleRotator,scramble_A,3.7115117187499997,0.0071,0.00709975,0.00709975,krea2_turbo_bf16.safetensors,78bbf8f4165eda19cea3cb06c78089221932a39e2eed8af9da741f942c47ffb3,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,dbe83af5be16fc0f4cf80b404a45e53dfe4dcdf2,euler_ancestral,9,1.0,simple,1.0,1024,1280,S05_pencil_s1337_scrA_pos_00001_.png,C:\Users\aless\Desktop\comfyui-pilot\benchmark_rotations_matched_v3\renders\S05_pencil_s1337_scrA_pos_00001_.png,S05_pencil_s1337_baseline_00001_.png,ddbf2df37b5ce650ab540e96ec2b9053c580079cb04b9bd6fd0af3b8c1a63bfc,benchmark_rotations_matched_v3/renders,2026-09-23T12:32:18.240716
rot_v3_177,S05_pencil,9a68323a39,1337,scramble_A_neg,scrA_neg,ArthemyKrea2ModelScrambleRotator,scramble_A,-3.7115117187499997,0.0071,0.00709975,0.00709975,krea2_turbo_bf16.safetensors,78bbf8f4165eda19cea3cb06c78089221932a39e2eed8af9da741f942c47ffb3,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,dbe83af5be16fc0f4cf80b404a45e53dfe4dcdf2,euler_ancestral,9,1.0,simple,1.0,1024,1280,S05_pencil_s1337_scrA_neg_00001_.png,C:\Users\aless\Desktop\comfyui-pilot\benchmark_rotations_matched_v3\renders\S05_pencil_s1337_scrA_neg_00001_.png,S05_pencil_s1337_baseline_00001_.png,f2debae3059035fa7df5e0c70e9f8f5aa4b7cdf485e60fcce24d9a96b9b1794d,benchmark_rotations_matched_v3/renders,2026-09-23T12:32:55.653656
rot_v3_178,S05_pencil,9a68323a39,1337,scramble_B_pos,scrB_pos,ArthemyKrea2ModelScrambleRotator,scramble_B,5.01651171875,0.0071,0.00710012,0.00710012,krea2_turbo_bf16.safetensors,78bbf8f4165eda19cea3cb06c78089221932a39e2eed8af9da741f942c47ffb3,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,dbe83af5be16fc0f4cf80b404a45e53dfe4dcdf2,euler_ancestral,9,1.0,simple,1.0,1024,1280,S05_pencil_s1337_scrB_pos_00001_.png,C:\Users\aless\Desktop\comfyui-pilot\benchmark_rotations_matched_v3\renders\S05_pencil_s1337_scrB_pos_00001_.png,S05_pencil_s1337_baseline_00001_.png,0b9985f78ea2fc47658f235233339b598889fdabf691fc0b4fed4c668b763a87,benchmark_rotations_matched_v3/renders,2026-09-23T12:33:32.127156
rot_v3_179,S05_pencil,9a68323a39,1337,scramble_B_neg,scrB_neg,ArthemyKrea2ModelScrambleRotator,scramble_B,-5.01651171875,0.0071,0.00710012,0.00710012,krea2_turbo_bf16.safetensors,78bbf8f4165eda19cea3cb06c78089221932a39e2eed8af9da741f942c47ffb3,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,dbe83af5be16fc0f4cf80b404a45e53dfe4dcdf2,euler_ancestral,9,1.0,simple,1.0,1024,1280,S05_pencil_s1337_scrB_neg_00001_.png,C:\Users\aless\Desktop\comfyui-pilot\benchmark_rotations_matched_v3\renders\S05_pencil_s1337_scrB_neg_00001_.png,S05_pencil_s1337_baseline_00001_.png,7fa066935e16d7db6e613d4272f880afab4a2d82ffde819b39a7b9ebd850b76b,benchmark_rotations_matched_v3/renders,2026-09-23T12:34:08.517640
rot_v3_180,S05_pencil,9a68323a39,4242145,baseline,baseline,None,none,0.0,0.0,0.0,0.0,krea2_turbo_bf16.safetensors,78bbf8f4165eda19cea3cb06c78089221932a39e2eed8af9da741f942c47ffb3,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,dbe83af5be16fc0f4cf80b404a45e53dfe4dcdf2,euler_ancestral,9,1.0,simple,1.0,1024,1280,S05_pencil_s4242145_baseline_00001_.png,C:\Users\aless\Desktop\comfyui-pilot\benchmark_rotations_matched_v3\renders\S05_pencil_s4242145_baseline_00001_.png,S05_pencil_s4242145_baseline_00001_.png,599fcd50375afda1ed9ffaea12a6cb11b4829e73dcb72e6107c3e93380be69db,benchmark_rotations_matched_v3/renders,2026-09-23T12:34:41.095486
rot_v3_181,S05_pencil,9a68323a39,4242145,Block_1_pos,B1_pos,ArthemyKrea2ModelRotator,Block_1 (All 0-4),3.7115117187499997,0.0071,0.00709978,0.00709978,krea2_turbo_bf16.safetensors,78bbf8f4165eda19cea3cb06c78089221932a39e2eed8af9da741f942c47ffb3,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,dbe83af5be16fc0f4cf80b404a45e53dfe4dcdf2,euler_ancestral,9,1.0,simple,1.0,1024,1280,S05_pencil_s4242145_B1_pos_00001_.png,C:\Users\aless\Desktop\comfyui-pilot\benchmark_rotations_matched_v3\renders\S05_pencil_s4242145_B1_pos_00001_.png,S05_pencil_s4242145_baseline_00001_.png,8af3b75d679301c2c18b9f2c7e5521a1519312f2a1c606eefc4bf12e2427a0ca,benchmark_rotations_matched_v3/renders,2026-09-23T12:35:18.585547
rot_v3_182,S05_pencil,9a68323a39,4242145,Block_1_neg,B1_neg,ArthemyKrea2ModelRotator,Block_1 (All 0-4),-3.7115117187499997,0.0071,0.00709978,0.00709978,krea2_turbo_bf16.safetensors,78bbf8f4165eda19cea3cb06c78089221932a39e2eed8af9da741f942c47ffb3,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,dbe83af5be16fc0f4cf80b404a45e53dfe4dcdf2,euler_ancestral,9,1.0,simple,1.0,1024,1280,S05_pencil_s4242145_B1_neg_00001_.png,C:\Users\aless\Desktop\comfyui-pilot\benchmark_rotations_matched_v3\renders\S05_pencil_s4242145_B1_neg_00001_.png,S05_pencil_s4242145_baseline_00001_.png,96cfae794174ddc3fdd86164e649849f27f2ef88e6907f7aadf85cd7f2764fe5,benchmark_rotations_matched_v3/renders,2026-09-23T12:35:56.615699
rot_v3_183,S05_pencil,9a68323a39,4242145,Block_6_pos,B6_pos,ArthemyKrea2ModelRotator,Block_6 (All 24-27),5.01651171875,0.0071,0.00710011,0.00710011,krea2_turbo_bf16.safetensors,78bbf8f4165eda19cea3cb06c78089221932a39e2eed8af9da741f942c47ffb3,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,dbe83af5be16fc0f4cf80b404a45e53dfe4dcdf2,euler_ancestral,9,1.0,simple,1.0,1024,1280,S05_pencil_s4242145_B6_pos_00001_.png,C:\Users\aless\Desktop\comfyui-pilot\benchmark_rotations_matched_v3\renders\S05_pencil_s4242145_B6_pos_00001_.png,S05_pencil_s4242145_baseline_00001_.png,e49e8913a4255dce84679025a74c636774024a5c15899a4b13635a9d44d46132,benchmark_rotations_matched_v3/renders,2026-09-23T12:36:33.238872
rot_v3_184,S05_pencil,9a68323a39,4242145,Block_6_neg,B6_neg,ArthemyKrea2ModelRotator,Block_6 (All 24-27),-5.01651171875,0.0071,0.00710011,0.00710011,krea2_turbo_bf16.safetensors,78bbf8f4165eda19cea3cb06c78089221932a39e2eed8af9da741f942c47ffb3,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,dbe83af5be16fc0f4cf80b404a45e53dfe4dcdf2,euler_ancestral,9,1.0,simple,1.0,1024,1280,S05_pencil_s4242145_B6_neg_00001_.png,C:\Users\aless\Desktop\comfyui-pilot\benchmark_rotations_matched_v3\renders\S05_pencil_s4242145_B6_neg_00001_.png,S05_pencil_s4242145_baseline_00001_.png,55f7d10c41b9518211b1487847a4c9cbb30936657e81ff384edeeeb75f5b090a,benchmark_rotations_matched_v3/renders,2026-09-23T12:37:09.870701
rot_v3_185,S05_pencil,9a68323a39,4242145,scramble_A_pos,scrA_pos,ArthemyKrea2ModelScrambleRotator,scramble_A,3.7115117187499997,0.0071,0.00709975,0.00709975,krea2_turbo_bf16.safetensors,78bbf8f4165eda19cea3cb06c78089221932a39e2eed8af9da741f942c47ffb3,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,dbe83af5be16fc0f4cf80b404a45e53dfe4dcdf2,euler_ancestral,9,1.0,simple,1.0,1024,1280,S05_pencil_s4242145_scrA_pos_00001_.png,C:\Users\aless\Desktop\comfyui-pilot\benchmark_rotations_matched_v3\renders\S05_pencil_s4242145_scrA_pos_00001_.png,S05_pencil_s4242145_baseline_00001_.png,9a8b98839683f42e39b16b4305a4e605e4b234c539989005983931d980b940a6,benchmark_rotations_matched_v3/renders,2026-09-23T12:37:47.195409
rot_v3_186,S05_pencil,9a68323a39,4242145,scramble_A_neg,scrA_neg,ArthemyKrea2ModelScrambleRotator,scramble_A,-3.7115117187499997,0.0071,0.00709975,0.00709975,krea2_turbo_bf16.safetensors,78bbf8f4165eda19cea3cb06c78089221932a39e2eed8af9da741f942c47ffb3,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,dbe83af5be16fc0f4cf80b404a45e53dfe4dcdf2,euler_ancestral,9,1.0,simple,1.0,1024,1280,S05_pencil_s4242145_scrA_neg_00001_.png,C:\Users\aless\Desktop\comfyui-pilot\benchmark_rotations_matched_v3\renders\S05_pencil_s4242145_scrA_neg_00001_.png,S05_pencil_s4242145_baseline_00001_.png,48bd16011a5b29685c230eda24e3bcf1d39a535f6f147a55b5bc3fdeb2090e60,benchmark_rotations_matched_v3/renders,2026-09-23T12:38:25.210849
rot_v3_187,S05_pencil,9a68323a39,4242145,scramble_B_pos,scrB_pos,ArthemyKrea2ModelScrambleRotator,scramble_B,5.01651171875,0.0071,0.00710012,0.00710012,krea2_turbo_bf16.safetensors,78bbf8f4165eda19cea3cb06c78089221932a39e2eed8af9da741f942c47ffb3,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,dbe83af5be16fc0f4cf80b404a45e53dfe4dcdf2,euler_ancestral,9,1.0,simple,1.0,1024,1280,S05_pencil_s4242145_scrB_pos_00001_.png,C:\Users\aless\Desktop\comfyui-pilot\benchmark_rotations_matched_v3\renders\S05_pencil_s4242145_scrB_pos_00001_.png,S05_pencil_s4242145_baseline_00001_.png,89348e98371c1a993482e01879f19d78263fa737ce2a0b737bcdc22933e7079e,benchmark_rotations_matched_v3/renders,2026-09-23T12:39:01.896273
rot_v3_188,S05_pencil,9a68323a39,4242145,scramble_B_neg,scrB_neg,ArthemyKrea2ModelScrambleRotator,scramble_B,-5.01651171875,0.0071,0.00710012,0.00710012,krea2_turbo_bf16.safetensors,78bbf8f4165eda19cea3cb06c78089221932a39e2eed8af9da741f942c47ffb3,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,dbe83af5be16fc0f4cf80b404a45e53dfe4dcdf2,euler_ancestral,9,1.0,simple,1.0,1024,1280,S05_pencil_s4242145_scrB_neg_00001_.png,C:\Users\aless\Desktop\comfyui-pilot\benchmark_rotations_matched_v3\renders\S05_pencil_s4242145_scrB_neg_00001_.png,S05_pencil_s4242145_baseline_00001_.png,7919dbb7ac30d3cf82a6e2ec4d8f14e7a4183b3411bf6bc3057aba1e071f9766,benchmark_rotations_matched_v3/renders,2026-09-23T12:39:38.310822
rot_v3_189,S06_pastel,61861c7677,42,baseline,baseline,None,none,0.0,0.0,0.0,0.0,krea2_turbo_bf16.safetensors,78bbf8f4165eda19cea3cb06c78089221932a39e2eed8af9da741f942c47ffb3,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,dbe83af5be16fc0f4cf80b404a45e53dfe4dcdf2,euler_ancestral,9,1.0,simple,1.0,1024,1280,S06_pastel_s42_baseline_00001_.png,C:\Users\aless\Desktop\comfyui-pilot\benchmark_rotations_matched_v3\renders\S06_pastel_s42_baseline_00001_.png,S06_pastel_s42_baseline_00001_.png,9721844ce3ef69ef9ec4f468b21136b1d42a58c7c8fc19001be6f55597281f35,benchmark_rotations_matched_v3/renders,2026-09-23T12:40:13.017431
rot_v3_190,S06_pastel,61861c7677,42,Block_1_pos,B1_pos,ArthemyKrea2ModelRotator,Block_1 (All 0-4),3.7115117187499997,0.0071,0.00709978,0.00709978,krea2_turbo_bf16.safetensors,78bbf8f4165eda19cea3cb06c78089221932a39e2eed8af9da741f942c47ffb3,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,dbe83af5be16fc0f4cf80b404a45e53dfe4dcdf2,euler_ancestral,9,1.0,simple,1.0,1024,1280,S06_pastel_s42_B1_pos_00001_.png,C:\Users\aless\Desktop\comfyui-pilot\benchmark_rotations_matched_v3\renders\S06_pastel_s42_B1_pos_00001_.png,S06_pastel_s42_baseline_00001_.png,6003dc4958b3ea97980cce70f78af8e2411cbb709879e8f00b53f3db47360eda,benchmark_rotations_matched_v3/renders,2026-09-23T12:40:50.517196
rot_v3_191,S06_pastel,61861c7677,42,Block_1_neg,B1_neg,ArthemyKrea2ModelRotator,Block_1 (All 0-4),-3.7115117187499997,0.0071,0.00709978,0.00709978,krea2_turbo_bf16.safetensors,78bbf8f4165eda19cea3cb06c78089221932a39e2eed8af9da741f942c47ffb3,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,dbe83af5be16fc0f4cf80b404a45e53dfe4dcdf2,euler_ancestral,9,1.0,simple,1.0,1024,1280,S06_pastel_s42_B1_neg_00001_.png,C:\Users\aless\Desktop\comfyui-pilot\benchmark_rotations_matched_v3\renders\S06_pastel_s42_B1_neg_00001_.png,S06_pastel_s42_baseline_00001_.png,530f46db6653576843a1cdd37ceffe5b7d08ea248aed0b683df0c81415499a77,benchmark_rotations_matched_v3/renders,2026-09-23T12:41:28.271509
rot_v3_192,S06_pastel,61861c7677,42,Block_6_pos,B6_pos,ArthemyKrea2ModelRotator,Block_6 (All 24-27),5.01651171875,0.0071,0.00710011,0.00710011,krea2_turbo_bf16.safetensors,78bbf8f4165eda19cea3cb06c78089221932a39e2eed8af9da741f942c47ffb3,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,dbe83af5be16fc0f4cf80b404a45e53dfe4dcdf2,euler_ancestral,9,1.0,simple,1.0,1024,1280,S06_pastel_s42_B6_pos_00001_.png,C:\Users\aless\Desktop\comfyui-pilot\benchmark_rotations_matched_v3\renders\S06_pastel_s42_B6_pos_00001_.png,S06_pastel_s42_baseline_00001_.png,294100852238e5e477f0b929429e596604dad6e53d51da9b70475c724cde2361,benchmark_rotations_matched_v3/renders,2026-09-23T12:42:04.795512
rot_v3_193,S06_pastel,61861c7677,42,Block_6_neg,B6_neg,ArthemyKrea2ModelRotator,Block_6 (All 24-27),-5.01651171875,0.0071,0.00710011,0.00710011,krea2_turbo_bf16.safetensors,78bbf8f4165eda19cea3cb06c78089221932a39e2eed8af9da741f942c47ffb3,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,dbe83af5be16fc0f4cf80b404a45e53dfe4dcdf2,euler_ancestral,9,1.0,simple,1.0,1024,1280,S06_pastel_s42_B6_neg_00001_.png,C:\Users\aless\Desktop\comfyui-pilot\benchmark_rotations_matched_v3\renders\S06_pastel_s42_B6_neg_00001_.png,S06_pastel_s42_baseline_00001_.png,e4b4be29b538a95b776e2555dea4ed94416080190141f1ab9441310fd385616a,benchmark_rotations_matched_v3/renders,2026-09-23T12:42:41.190620
rot_v3_194,S06_pastel,61861c7677,42,scramble_A_pos,scrA_pos,ArthemyKrea2ModelScrambleRotator,scramble_A,3.7115117187499997,0.0071,0.00709975,0.00709975,krea2_turbo_bf16.safetensors,78bbf8f4165eda19cea3cb06c78089221932a39e2eed8af9da741f942c47ffb3,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,dbe83af5be16fc0f4cf80b404a45e53dfe4dcdf2,euler_ancestral,9,1.0,simple,1.0,1024,1280,S06_pastel_s42_scrA_pos_00001_.png,C:\Users\aless\Desktop\comfyui-pilot\benchmark_rotations_matched_v3\renders\S06_pastel_s42_scrA_pos_00001_.png,S06_pastel_s42_baseline_00001_.png,a39990459118535ec2071c64d191a9beef94da230173230552e0584e6105bf84,benchmark_rotations_matched_v3/renders,2026-09-23T12:43:18.710359
rot_v3_195,S06_pastel,61861c7677,42,scramble_A_neg,scrA_neg,ArthemyKrea2ModelScrambleRotator,scramble_A,-3.7115117187499997,0.0071,0.00709975,0.00709975,krea2_turbo_bf16.safetensors,78bbf8f4165eda19cea3cb06c78089221932a39e2eed8af9da741f942c47ffb3,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,dbe83af5be16fc0f4cf80b404a45e53dfe4dcdf2,euler_ancestral,9,1.0,simple,1.0,1024,1280,S06_pastel_s42_scrA_neg_00001_.png,C:\Users\aless\Desktop\comfyui-pilot\benchmark_rotations_matched_v3\renders\S06_pastel_s42_scrA_neg_00001_.png,S06_pastel_s42_baseline_00001_.png,635fc82823dad6c7a6cc8898f838a8209744efa8cd649fa3e3e6cddd50e1d14d,benchmark_rotations_matched_v3/renders,2026-09-23T12:43:56.621715
rot_v3_196,S06_pastel,61861c7677,42,scramble_B_pos,scrB_pos,ArthemyKrea2ModelScrambleRotator,scramble_B,5.01651171875,0.0071,0.00710012,0.00710012,krea2_turbo_bf16.safetensors,78bbf8f4165eda19cea3cb06c78089221932a39e2eed8af9da741f942c47ffb3,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,dbe83af5be16fc0f4cf80b404a45e53dfe4dcdf2,euler_ancestral,9,1.0,simple,1.0,1024,1280,S06_pastel_s42_scrB_pos_00001_.png,C:\Users\aless\Desktop\comfyui-pilot\benchmark_rotations_matched_v3\renders\S06_pastel_s42_scrB_pos_00001_.png,S06_pastel_s42_baseline_00001_.png,1ce22d07fb10472ebc352b7850972d240fae800a6aeb5ce7da45fb4c7b8bcccd,benchmark_rotations_matched_v3/renders,2026-09-23T12:44:33.129055
rot_v3_197,S06_pastel,61861c7677,42,scramble_B_neg,scrB_neg,ArthemyKrea2ModelScrambleRotator,scramble_B,-5.01651171875,0.0071,0.00710012,0.00710012,krea2_turbo_bf16.safetensors,78bbf8f4165eda19cea3cb06c78089221932a39e2eed8af9da741f942c47ffb3,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,dbe83af5be16fc0f4cf80b404a45e53dfe4dcdf2,euler_ancestral,9,1.0,simple,1.0,1024,1280,S06_pastel_s42_scrB_neg_00001_.png,C:\Users\aless\Desktop\comfyui-pilot\benchmark_rotations_matched_v3\renders\S06_pastel_s42_scrB_neg_00001_.png,S06_pastel_s42_baseline_00001_.png,fd93cc35da529f8b5096df8377aef2ae63ee61508001bcce10470d83ab741155,benchmark_rotations_matched_v3/renders,2026-09-23T12:45:09.700389
rot_v3_198,S06_pastel,61861c7677,1337,baseline,baseline,None,none,0.0,0.0,0.0,0.0,krea2_turbo_bf16.safetensors,78bbf8f4165eda19cea3cb06c78089221932a39e2eed8af9da741f942c47ffb3,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,dbe83af5be16fc0f4cf80b404a45e53dfe4dcdf2,euler_ancestral,9,1.0,simple,1.0,1024,1280,S06_pastel_s1337_baseline_00001_.png,C:\Users\aless\Desktop\comfyui-pilot\benchmark_rotations_matched_v3\renders\S06_pastel_s1337_baseline_00001_.png,S06_pastel_s1337_baseline_00001_.png,31679c7e74a6e74abb1e84fca5c4f7277730673b680b6af67681ea50e5525df4,benchmark_rotations_matched_v3/renders,2026-09-23T12:45:42.277441
rot_v3_199,S06_pastel,61861c7677,1337,Block_1_pos,B1_pos,ArthemyKrea2ModelRotator,Block_1 (All 0-4),3.7115117187499997,0.0071,0.00709978,0.00709978,krea2_turbo_bf16.safetensors,78bbf8f4165eda19cea3cb06c78089221932a39e2eed8af9da741f942c47ffb3,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,dbe83af5be16fc0f4cf80b404a45e53dfe4dcdf2,euler_ancestral,9,1.0,simple,1.0,1024,1280,S06_pastel_s1337_B1_pos_00001_.png,C:\Users\aless\Desktop\comfyui-pilot\benchmark_rotations_matched_v3\renders\S06_pastel_s1337_B1_pos_00001_.png,S06_pastel_s1337_baseline_00001_.png,18d0f302ce566bb1f58a3e06938fad9e3b0cb567cdaf2ab25ef9bebe976b4ef0,benchmark_rotations_matched_v3/renders,2026-09-23T12:46:19.813891
rot_v3_200,S06_pastel,61861c7677,1337,Block_1_neg,B1_neg,ArthemyKrea2ModelRotator,Block_1 (All 0-4),-3.7115117187499997,0.0071,0.00709978,0.00709978,krea2_turbo_bf16.safetensors,78bbf8f4165eda19cea3cb06c78089221932a39e2eed8af9da741f942c47ffb3,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,dbe83af5be16fc0f4cf80b404a45e53dfe4dcdf2,euler_ancestral,9,1.0,simple,1.0,1024,1280,S06_pastel_s1337_B1_neg_00001_.png,C:\Users\aless\Desktop\comfyui-pilot\benchmark_rotations_matched_v3\renders\S06_pastel_s1337_B1_neg_00001_.png,S06_pastel_s1337_baseline_00001_.png,c294d25a5da274f6ca1a6d3357e362cfb10e3be7a96696a149bee9244b538f25,benchmark_rotations_matched_v3/renders,2026-09-23T12:46:57.175567
rot_v3_201,S06_pastel,61861c7677,1337,Block_6_pos,B6_pos,ArthemyKrea2ModelRotator,Block_6 (All 24-27),5.01651171875,0.0071,0.00710011,0.00710011,krea2_turbo_bf16.safetensors,78bbf8f4165eda19cea3cb06c78089221932a39e2eed8af9da741f942c47ffb3,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,dbe83af5be16fc0f4cf80b404a45e53dfe4dcdf2,euler_ancestral,9,1.0,simple,1.0,1024,1280,S06_pastel_s1337_B6_pos_00001_.png,C:\Users\aless\Desktop\comfyui-pilot\benchmark_rotations_matched_v3\renders\S06_pastel_s1337_B6_pos_00001_.png,S06_pastel_s1337_baseline_00001_.png,de94b693279271bee94820ac1dacdf2257329915d9ee58dd4425ae62c7c4678a,benchmark_rotations_matched_v3/renders,2026-09-23T12:47:33.552381
rot_v3_202,S06_pastel,61861c7677,1337,Block_6_neg,B6_neg,ArthemyKrea2ModelRotator,Block_6 (All 24-27),-5.01651171875,0.0071,0.00710011,0.00710011,krea2_turbo_bf16.safetensors,78bbf8f4165eda19cea3cb06c78089221932a39e2eed8af9da741f942c47ffb3,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,dbe83af5be16fc0f4cf80b404a45e53dfe4dcdf2,euler_ancestral,9,1.0,simple,1.0,1024,1280,S06_pastel_s1337_B6_neg_00001_.png,C:\Users\aless\Desktop\comfyui-pilot\benchmark_rotations_matched_v3\renders\S06_pastel_s1337_B6_neg_00001_.png,S06_pastel_s1337_baseline_00001_.png,a053e7b40146b6f386416ca2b969b97fc98f77ea0dbf3f15f8ac675ae263b30a,benchmark_rotations_matched_v3/renders,2026-09-23T12:48:10.068877
