prompt_id,seed,condition,cond_tag,block_name,angle_label,angle_deg,image_path,run_id,file,width_px,height_px,stroke_width_median_px,stroke_width_std_px,stroke_width_cv,edge_density,contour_mean_length_px,contour_n_components,crosshatch_entropy_mean,crosshatch_entropy_p90,color_top4_cluster_share,color_cluster_entropy_norm,color_n_effective,colorfulness_hs,luminance_hist_n_peaks,shadow_edge_transition_width_px,shadow_edge_transition_width_std,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_correlation,lbp_entropy,lbp_uniform_share,fft_radial_slope,fft_high_freq_share
P01,2718281,B3_neg,B3_neg_mid,B3,mid,-10.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s2718281_B3_neg_mid_00001_.png,,P01_s2718281_B3_neg_mid_00001_.png,1024,1280,2.799999952316284,2.098914623260498,0.7496123782160006,0.13227005004882814,62.340524991010426,2781,3.2472987174987793,4.009092330932617,0.5513,0.8684826750149144,11.111107350613043,38.48032760620117,1,18.0,5.789447405127161,8.21735150524048,0.6978767924990312,0.23675996320861942,0.8820650446798859,3.1631309124266824,0.8342742919921875,-3.416154911795312,1.8630218355622445e-05
P01,2718281,B3_pos,B3_pos_high,B3,high,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s2718281_B3_pos_high_00001_.png,,P01_s2718281_B3_pos_high_00001_.png,1024,1280,2.799999952316284,2.2541561126708984,0.8050557682353389,0.11709976196289062,61.271457085828345,2505,3.175699234008789,3.975729465484619,0.57445,0.8459249915162691,10.437468699673392,42.32672119140625,2,16.0,6.152507147504929,8.950918551046588,0.7390582277000611,0.29469907116845995,0.8892364202243486,3.0834103489561855,0.8458953857421875,-3.263160197341041,2.6949689647614222e-05
P01,2718281,B3_pos,B3_pos_low,B3,low,5.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s2718281_B3_pos_low_00001_.png,,P01_s2718281_B3_pos_low_00001_.png,1024,1280,2.799999952316284,2.1541361808776855,0.7693343634151453,0.11946258544921876,65.46070234113712,2392,3.170670747756958,3.9620373249053955,0.5598,0.8481609807740914,10.502376553045314,40.41441345214844,2,16.0,6.242420847144678,8.99389431982569,0.7246884895644032,0.28725102054437984,0.889602769837337,3.1202216866528527,0.8427452087402344,-3.37827864924032,2.1364555812562768e-05
P01,2718281,B3_pos,B3_pos_mid,B3,mid,10.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s2718281_B3_pos_mid_00001_.png,,P01_s2718281_B3_pos_mid_00001_.png,1024,1280,2.799999952316284,2.227020025253296,0.7953643082782934,0.11689453125,60.08470588235294,2550,3.162388563156128,3.968132495880127,0.5853999999999999,0.8428942563515324,10.350130302037241,40.97981262207031,2,15.0,5.971231817103954,9.430503019119747,0.7301523289846,0.2960238256529153,0.886638961504753,3.097754496825653,0.8469268798828125,-3.3262287086630877,2.393194751209795e-05
P01,2718281,B4_neg,B4_neg_high,B4,high,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s2718281_B4_neg_high_00001_.png,,P01_s2718281_B4_neg_high_00001_.png,1024,1280,2.799999952316284,1.8458105325698853,0.6592180585728042,0.14048233032226562,51.261971046770604,3592,3.207718849182129,3.9713287353515625,0.49560000000000004,0.9141352769640129,12.61039103630092,41.87366485595703,2,16.0,5.915496593537326,9.512318989490172,0.6874097814788335,0.19701868832309766,0.855002181847051,3.1605421163801397,0.8356170654296875,-3.365768893934003,1.9573825990077795e-05
P01,2718281,B4_neg,B4_neg_low,B4,low,-5.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s2718281_B4_neg_low_00001_.png,,P01_s2718281_B4_neg_low_00001_.png,1024,1280,2.799999952316284,1.9407365322113037,0.6931202018792323,0.12783660888671874,63.517058377558755,2638,3.197488784790039,4.007180690765381,0.5097499999999999,0.898186954940525,12.064931503014893,39.378929138183594,1,17.0,6.032646864126729,9.092364846375279,0.7019806187384333,0.24328896958178897,0.8797358231062864,3.1511107397406595,0.8407379150390624,-3.4365357043139806,1.7207879229457628e-05
P01,2718281,B4_neg,B4_neg_mid,B4,mid,-10.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s2718281_B4_neg_mid_00001_.png,,P01_s2718281_B4_neg_mid_00001_.png,1024,1280,2.799999952316284,1.9120349884033203,0.6828696503446724,0.13098602294921874,60.26184626184626,2849,3.2333171367645264,4.009773254394531,0.5137499999999999,0.8953267920297572,11.969634282956367,41.66411209106445,2,16.0,5.9345661389072895,9.079048056064638,0.7034588536232702,0.2450600939751864,0.8809524109858919,3.1465716395051198,0.8365951538085936,-3.3983600207595646,1.8449910844590136e-05
P01,2718281,B4_pos,B4_pos_high,B4,high,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s2718281_B4_pos_high_00001_.png,,P01_s2718281_B4_pos_high_00001_.png,1024,1280,2.799999952316284,2.1467716693878174,0.7667041806954006,0.1297515869140625,53.329570398243966,3189,3.282288074493408,4.027729034423828,0.57435,0.860024578254529,10.853574215443192,39.90500259399414,2,19.0,6.420708891270538,7.957607522782665,0.722883749733566,0.27075807329481355,0.8825833619083066,3.124276650528751,0.8327575683593749,-3.108121214360688,4.1715076905513265e-05
P01,2718281,B4_pos,B4_pos_low,B4,low,5.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s2718281_B4_pos_low_00001_.png,,P01_s2718281_B4_pos_low_00001_.png,1024,1280,2.799999952316284,2.198291540145874,0.785104134850913,0.11779861450195313,59.45360030804775,2597,3.271259069442749,4.019680976867676,0.57535,0.8397669910471453,10.260776187523202,40.41666030883789,2,17.0,6.297536235754637,8.060204835282825,0.7262370105829233,0.25636889083630554,0.8896831100555553,3.1478254982612954,0.8319458007812499,-3.315264735400377,2.3498452191692003e-05
P01,2718281,B4_pos,B4_pos_mid,B4,mid,10.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s2718281_B4_pos_mid_00001_.png,,P01_s2718281_B4_pos_mid_00001_.png,1024,1280,2.799999952316284,2.158698320388794,0.7709636989825742,0.12491836547851562,55.65363698164514,2942,3.292645215988159,4.02394437789917,0.53425,0.8704214525775675,11.170995178859076,37.37450408935547,1,18.0,6.013474453259114,8.016969030207406,0.726567219033185,0.2655029958142994,0.8835765146543526,3.1411816143559124,0.8317443847656251,-3.220540131949686,3.055069538533258e-05
P01,2718281,B5_neg,B5_neg_high,B5,high,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s2718281_B5_neg_high_00001_.png,,P01_s2718281_B5_neg_high_00001_.png,1024,1280,2.799999952316284,2.069532632827759,0.7391188100256036,0.11606674194335938,67.46385809312639,2255,3.2273926734924316,4.018917560577393,0.52415,0.8767938839360403,11.3701196877017,40.92186737060547,1,16.0,6.231128548693743,7.454331858287494,0.7205480735344054,0.21666378947612325,0.8944171842006048,3.1532867171963006,0.8316154479980469,-3.4913696195109454,1.4226414840889983e-05
P01,2718281,B5_neg,B5_neg_low,B5,low,-5.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s2718281_B5_neg_low_00001_.png,,P01_s2718281_B5_neg_low_00001_.png,1024,1280,2.799999952316284,2.154172897338867,0.7693474764372191,0.11872100830078125,64.01069518716578,2431,3.227466344833374,4.017847061157227,0.5792999999999999,0.8576914863580063,10.783592243827183,40.696533203125,1,17.0,6.44584420575962,8.081830644774943,0.7163658933330783,0.2443396340267538,0.8900394519665422,3.1518347307197323,0.8341217041015625,-3.4411920578569517,1.6462896286511293e-05
P01,2718281,B5_neg,B5_neg_mid,B5,mid,-10.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s2718281_B5_neg_mid_00001_.png,,P01_s2718281_B5_neg_mid_00001_.png,1024,1280,2.799999952316284,2.1246445178985596,0.7588016264575145,0.12157363891601562,67.37801268498943,2365,3.2356066703796387,4.008382320404053,0.53265,0.8828682499223255,11.563233665283999,40.26244354248047,1,17.0,6.587283264122118,7.837458023752026,0.7157663525470732,0.22884337252817977,0.8909938265657288,3.152551856469968,0.8301513671875,-3.4416277307749463,1.611181615934526e-05
P01,2718281,B5_pos,B5_pos_high,B5,high,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s2718281_B5_pos_high_00001_.png,,P01_s2718281_B5_pos_high_00001_.png,1024,1280,2.799999952316284,2.026854991912842,0.7238767951535633,0.12419509887695312,62.63370527125818,2599,3.101686477661133,3.9942820072174072,0.57275,0.8653761456483173,11.015816921037755,37.32390213012695,3,16.0,5.896729211386101,7.466843551380945,0.7308861994418234,0.24295866714953235,0.8920513483231156,3.102978921249686,0.8490089416503906,-3.425451099661625,1.6867076483933685e-05
P01,2718281,B5_pos,B5_pos_low,B5,low,5.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s2718281_B5_pos_low_00001_.png,,P01_s2718281_B5_pos_low_00001_.png,1024,1280,2.799999952316284,2.1141421794891357,0.7550507912474154,0.12353744506835937,64.17875544986127,2523,3.1876749992370605,4.004641056060791,0.5548500000000001,0.8651863865019153,11.010022758970795,39.42256164550781,1,16.0,6.09237510670005,8.667345567416273,0.71975818170995,0.26091031092298544,0.8863785475006172,3.132605386019316,0.8395202636718749,-3.389890293886819,1.993939701173843e-05
P01,2718281,B5_pos,B5_pos_mid,B5,mid,10.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s2718281_B5_pos_mid_00001_.png,,P01_s2718281_B5_pos_mid_00001_.png,1024,1280,2.799999952316284,2.038745403289795,0.728123370717651,0.12273406982421875,63.91338895510528,2517,3.1566545963287354,3.994046449661255,0.53285,0.8885664956984539,11.747370695260454,38.582706451416016,1,17.0,5.9074846745846425,7.9443419401608235,0.7252484652615213,0.2521196459688512,0.8919689419484782,3.123835201637007,0.8426940917968749,-3.4318451128487215,1.6522558333916954e-05
P01,2718281,B6_neg,B6_neg_high,B6,high,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s2718281_B6_neg_high_00001_.png,31.0,P01_s2718281_B6_neg_high_00001_.png,1024,1280,2.0,0.4527345895767212,0.2263672947883606,0.333062744140625,63.748831775700936,6848,1.9820321798324585,2.425688982009888,0.41675,0.9415146406224602,13.604938807272898,46.45045471191406,1,26.0,2.0585142290044383,6.91887861449613,0.372429813333244,0.0985337349383359,0.7607927296152398,2.71773920791872,0.8349838256835938,-2.70167157433005,5.401436150181327e-05
P01,2718281,B6_neg,B6_neg_low,B6,low,-5.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s2718281_B6_neg_low_00001_.png,32.0,P01_s2718281_B6_neg_low_00001_.png,1024,1280,4.0,1.70900297164917,0.4272507429122925,0.138958740234375,68.54949190816711,2657,3.212747097015381,3.972339630126953,0.5445500000000001,0.8695284605276294,11.143371126698034,33.45949935913086,1,19.0,5.220631992225775,8.21385617101431,0.6553855392952881,0.1987037755908786,0.8661198237697845,3.186194420731244,0.8402305603027344,-3.4060071284016407,2.0843336379697416e-05
P01,2718281,B6_neg,B6_neg_mid,B6,mid,-10.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s2718281_B6_neg_mid_00001_.png,33.0,P01_s2718281_B6_neg_mid_00001_.png,1024,1280,2.799999952316284,1.1335489749908447,0.4048389265339532,0.212689208984375,33.73378509196515,8264,2.679692029953003,3.520780563354492,0.4847,0.9059795809420306,12.328439756005698,33.80244445800781,2,25.0,3.6243062621604447,7.802116826087026,0.4987929550887504,0.1200304901542867,0.7913396860656704,3.0022715088897463,0.8807357788085938,-3.033984762337728,5.343799251024296e-05
P01,2718281,B6_pos,B6_pos_high,B6,high,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s2718281_B6_pos_high_00001_.png,34.0,P01_s2718281_B6_pos_high_00001_.png,1024,1280,2.0,1.7281956672668457,0.8640978336334229,0.0118766784667968,82.80319148936171,188,3.4690232276916504,3.974915027618408,0.57285,0.8534126555400748,10.656417620756232,49.47206497192383,1,23.0,4.143924308900946,0.3972064312798476,0.8755474460210004,0.3298218071145719,0.9911661596043247,2.782886384393392,0.9398422241210938,-3.7144982180970576,9.484328268152291e-07
P01,2718281,B6_pos,B6_pos_low,B6,low,5.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s2718281_B6_pos_low_00001_.png,35.0,P01_s2718281_B6_pos_low_00001_.png,1024,1280,2.0,2.179770469665528,1.0898852348327637,0.1241790771484375,54.7842477280377,2971,3.227454662322998,3.905309200286865,0.5613,0.8587005974790769,10.813805364796428,47.34847640991211,1,18.0,6.035956211083247,7.522479694848938,0.7176348969537409,0.2677473792314337,0.9003359339970736,3.0904106546004813,0.8873420715332032,-3.409225707324076,1.5816762678562234e-05
P01,2718281,B6_pos,B6_pos_mid,B6,mid,10.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s2718281_B6_pos_mid_00001_.png,36.0,P01_s2718281_B6_pos_mid_00001_.png,1024,1280,2.0,1.5850608348846436,0.7925304174423218,0.1017745971679687,62.834667922750825,2123,3.178029775619507,3.9274284839630127,0.47845,0.901802680762796,12.186489771789615,50.00176239013672,2,24.0,3.75594347786865,1.9407372740392128,0.7192746728139532,0.1896391520314573,0.9658453484380408,3.066147741304432,0.884381103515625,-3.658952152266172,3.449357889214017e-06
P01,2718281,baseline,baseline,baseline,none,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s2718281_baseline_00001_.png,37.0,P01_s2718281_baseline_00001_.png,1024,1280,2.799999952316284,2.1445226669311523,0.7659009655186273,0.1221542358398437,64.7956292998786,2471,3.248739004135132,4.01790714263916,0.5750000000000001,0.8578326222305632,10.787812815673922,39.18854904174805,1,17.0,6.3224603748501504,8.577284951508386,0.7162321631731174,0.2547539585693837,0.8859723895609442,3.1481279442257337,0.8331550598144531,-3.391774492046349,1.9386179361422298e-05
P01,2718281,scrA_neg,scrA_neg_high,scrA,high,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s2718281_scrA_neg_high_00001_.png,38.0,P01_s2718281_scrA_neg_high_00001_.png,1024,1280,2.799999952316284,1.8035457134246824,0.6441234800496013,0.1405281066894531,57.025696594427245,3230,3.4220640659332275,4.036745548248291,0.5374,0.8886330879069818,11.749539845521182,32.44149398803711,1,21.0,5.02278228122486,6.996127748889622,0.6731356770969428,0.184708130907791,0.868944055053607,3.111581905516624,0.8976333618164063,-3.3197853537815982,2.251269185987033e-05
P01,2718281,scrA_neg,scrA_neg_low,scrA,low,-5.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s2718281_scrA_neg_low_00001_.png,39.0,P01_s2718281_scrA_neg_low_00001_.png,1024,1280,2.799999952316284,1.9063411951065063,0.6808361527040371,0.1311836242675781,58.16813261163735,2956,3.311281204223633,4.014767169952393,0.52685,0.8848565869049569,11.62715596522638,37.26905822753906,2,18.0,5.776045834931988,7.804306934520564,0.701800482724006,0.2257706184551414,0.8831173746259551,3.160393694328979,0.8434326171875,-3.399000138389252,1.7742350789872085e-05
P01,2718281,scrA_neg,scrA_neg_mid,scrA,mid,-10.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s2718281_scrA_neg_mid_00001_.png,40.0,P01_s2718281_scrA_neg_mid_00001_.png,1024,1280,2.799999952316284,1.798863649368286,0.6424513142866971,0.1388313293457031,55.20904126213592,3296,3.377365827560425,4.031628131866455,0.52475,0.8953240204280443,11.969542302515665,34.00594711303711,1,19.0,5.7280402465513545,7.209403387278481,0.6851524864603584,0.2026112094460362,0.8808345203620118,3.164861330881938,0.8643600463867187,-3.3632327982466625,1.97812009823026e-05
P01,2718281,scrA_pos,scrA_pos_high,scrA,high,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s2718281_scrA_pos_high_00001_.png,41.0,P01_s2718281_scrA_pos_high_00001_.png,1024,1280,4.0,2.13447380065918,0.5336184501647949,0.1301689147949218,57.34957983193277,2975,3.3433895111083984,3.997036695480346,0.5727,0.8539774978898841,10.673119450367857,44.86601257324219,1,20.0,5.975063984709178,9.861693373640415,0.6903750747078355,0.2856678703282338,0.8802392146895852,2.960787906885764,0.9275970458984374,-3.475990079696177,1.8738172438686725e-05
P01,2718281,scrA_pos,scrA_pos_low,scrA,low,5.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s2718281_scrA_pos_low_00001_.png,42.0,P01_s2718281_scrA_pos_low_00001_.png,1024,1280,2.799999952316284,2.135636806488037,0.7627274438777556,0.1187568664550781,63.14685598377282,2465,3.2481682300567627,4.003291130065918,0.5607,0.86488687574871,11.000883609560177,40.5936279296875,2,17.0,6.2014887952362665,8.7011983545607,0.7263220463697784,0.2770499548299656,0.8870104549750726,3.124293745577893,0.8426193237304688,-3.366697040645684,2.029606116920317e-05
P01,2718281,scrA_pos,scrA_pos_mid,scrA,mid,10.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s2718281_scrA_pos_mid_00001_.png,43.0,P01_s2718281_scrA_pos_mid_00001_.png,1024,1280,4.0,2.278390645980835,0.5695976614952087,0.1272567749023437,64.97779509154655,2567,3.2659671306610107,3.968642950057984,0.5625,0.8606916982095507,10.87366809858833,43.006103515625,2,18.0,6.218776559976291,10.399438416921088,0.6992844378162406,0.2520267172355127,0.8757423965758916,3.119063825004837,0.8734008789062501,-3.407737940501294,2.122755392501688e-05
P01,2718281,scrB_neg,scrB_neg_high,scrB,high,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s2718281_scrB_neg_high_00001_.png,44.0,P01_s2718281_scrB_neg_high_00001_.png,1024,1280,2.0,1.3519033193588257,0.6759516596794128,0.0499847412109375,75.21928817451206,871,2.9724278450012207,3.9050498008728014,0.5106499999999999,0.9070302898323088,12.36440712910164,78.08977508544922,3,23.0,4.287620834857322,0.9490869363785374,0.7738742789965067,0.2001414080405483,0.9821602129785524,3.0612477340511983,0.8555274963378906,-3.717811175239493,8.066233541755583e-07
P01,2718281,scrB_neg,scrB_neg_low,scrB,low,-5.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s2718281_scrB_neg_low_00001_.png,45.0,P01_s2718281_scrB_neg_low_00001_.png,1024,1280,2.0,2.134786605834961,1.0673933029174805,0.130438232421875,58.530640191715165,2921,3.147940158843994,3.897169828414917,0.52265,0.8921535117225944,11.864784951445488,59.13670349121094,4,16.0,6.27365909477874,11.310144205952732,0.6831967895800646,0.1950195907179428,0.8789505035023648,3.145792309764037,0.8571983337402344,-3.4453528754733487,1.2715722682819106e-05
P01,2718281,scrB_neg,scrB_neg_mid,scrB,mid,-10.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s2718281_scrB_neg_mid_00001_.png,46.0,P01_s2718281_scrB_neg_mid_00001_.png,1024,1280,2.0,2.3746109008789062,1.1873054504394531,0.0983749389648437,59.585027726432536,2164,2.967440605163574,3.8836634159088135,0.5093,0.905119472546728,12.299074822453564,75.80376434326172,3,20.0,5.303483072993977,4.128207270512844,0.7087322779895715,0.1790961794272974,0.9470570591194664,3.054876515223686,0.8530204772949218,-3.521984936586166,4.672787657783579e-06
P01,2718281,scrB_pos,scrB_pos_high,scrB,high,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s2718281_scrB_pos_high_00001_.png,47.0,P01_s2718281_scrB_pos_high_00001_.png,1024,1280,2.799999952316284,1.2460747957229614,0.4450267203369604,0.0394508361816406,59.163615560640736,874,3.037976026535034,3.804888486862183,0.6834,0.7870234743982186,8.864835730663353,27.537765502929688,0,22.0,4.770383517557088,1.0714366089353853,0.846890157908288,0.5427588308949125,0.8898396923159344,2.804990786382921,0.8991256713867188,-3.1252995660314977,5.374922381408924e-05
P01,2718281,scrB_pos,scrB_pos_low,scrB,low,5.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s2718281_scrB_pos_low_00001_.png,48.0,P01_s2718281_scrB_pos_low_00001_.png,1024,1280,2.799999952316284,1.7553339004516602,0.6269049751231496,0.1254669189453125,72.31838170624451,2274,3.2248222827911377,3.986501693725586,0.58965,0.8352926938474304,10.134273577882944,29.465553283691406,1,19.0,5.731420190030733,5.933847031698479,0.7175558523062002,0.2985188221920273,0.8769226756287825,3.065864470867153,0.8773948669433593,-3.3518594467166705,2.5965278805489424e-05
P01,2718281,scrB_pos,scrB_pos_mid,scrB,mid,10.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s2718281_scrB_pos_mid_00001_.png,49.0,P01_s2718281_scrB_pos_mid_00001_.png,1024,1280,2.799999952316284,1.3285715579986572,0.4744898502228916,0.0869659423828125,69.46252285191956,1641,3.0720484256744385,3.861538171768189,0.64035,0.8100312082434723,9.448758834716394,27.53802490234375,1,22.0,4.757999099411797,3.045078933886,0.7313211101882913,0.3265878551465729,0.8658380922261841,2.933900302903286,0.9166061401367188,-3.233377969696627,4.342117716869401e-05
P01,3141592,B1_neg,B1_neg_high,B1,high,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s3141592_B1_neg_high_00001_.png,50.0,P01_s3141592_B1_neg_high_00001_.png,1024,1280,2.799999952316284,1.8856171369552608,0.6734347032382608,0.1226898193359375,68.57654584221748,2345,3.4243381023406982,4.057623863220215,0.5096,0.9043015468281096,12.27121493145608,40.597259521484375,2,20.0,5.591906829387928,6.81261000186171,0.6922906690483539,0.1841640594783037,0.8838256908526054,3.1841026324016544,0.858245849609375,-3.362673311722037,1.828807259846794e-05
P01,3141592,B1_neg,B1_neg_low,B1,low,-5.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s3141592_B1_neg_low_00001_.png,51.0,P01_s3141592_B1_neg_low_00001_.png,1024,1280,2.799999952316284,2.0364909172058105,0.727318197102516,0.12659912109375,61.80111731843576,2685,3.246215581893921,4.002430438995361,0.5084,0.8959089955221693,11.988971399224626,38.60528945922852,3,17.0,6.081217104375496,8.252695830732574,0.7046697708547154,0.2215789740023455,0.8810692615789053,3.1688731535334504,0.8274383544921875,-3.363068420235258,1.9878938208642945e-05
P01,3141592,B1_neg,B1_neg_mid,B1,mid,-10.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s3141592_B1_neg_mid_00001_.png,52.0,P01_s3141592_B1_neg_mid_00001_.png,1024,1280,2.799999952316284,2.1924471855163574,0.7830168653048254,0.1172470092773437,68.149889135255,2255,3.239630699157715,4.035984039306641,0.52925,0.8878552221640186,11.72422689799869,41.64955520629883,2,17.0,6.315873015320496,8.093265966611565,0.7142294273589656,0.2297219794457354,0.8767964211484707,3.1592335310559507,0.8382156372070313,-3.368192799058679,2.159133030870621e-05
P01,3141592,B1_pos,B1_pos_high,B1,high,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s3141592_B1_pos_high_00001_.png,53.0,P01_s3141592_B1_pos_high_00001_.png,1024,1280,2.799999952316284,2.064470052719116,0.7373107456702972,0.1446098327636718,57.194628847314426,3314,3.2530176639556885,3.983911037445069,0.52885,0.8882865875874177,11.73825744915626,43.03683853149414,1,18.0,5.842687045861684,10.548462415268984,0.6705945723632856,0.2083435223912639,0.8580574533624254,3.0324404866403576,0.9160659790039064,-3.47689736744866,1.720381532190293e-05
P01,3141592,B1_pos,B1_pos_low,B1,low,5.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s3141592_B1_pos_low_00001_.png,54.0,P01_s3141592_B1_pos_low_00001_.png,1024,1280,2.799999952316284,2.123263120651245,0.7583082702893575,0.1309112548828125,59.8702023726448,2866,3.2139124870300293,3.948376655578613,0.5531999999999999,0.8837922548445913,11.592895326078189,39.52168273925781,2,16.0,6.157214452657853,9.857034597178872,0.6991670901191203,0.2233783641541919,0.8709198413073151,3.1565325713029684,0.8457138061523438,-3.424500278243185,1.8678101628369968e-05
P01,3141592,B1_pos,B1_pos_mid,B1,mid,10.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s3141592_B1_pos_mid_00001_.png,55.0,P01_s3141592_B1_pos_mid_00001_.png,1024,1280,2.799999952316284,2.05454969406128,0.7337677603750188,0.139825439453125,62.16824966078698,2948,3.234760284423828,3.966704607009888,0.4696,0.9155731511513416,12.660764390220145,41.4672966003418,2,19.0,5.863691199187732,9.6072317594479,0.6789669462129858,0.1793138382419163,0.858123357367832,3.124219524059474,0.8764335632324218,-3.5108941086343246,1.5372853092813636e-05
P01,3141592,B2_neg,B2_neg_high,B2,high,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s3141592_B2_neg_high_00001_.png,,P01_s3141592_B2_neg_high_00001_.png,1024,1280,2.799999952316284,1.9269498586654663,0.6881963898147241,0.13506927490234374,62.05327725201542,2853,3.1838417053222656,3.9504542350769043,0.5188,0.9004944016287162,12.142365548761315,36.976318359375,2,17.0,6.241043134158977,9.297864484698408,0.6881048829163708,0.20118422610084968,0.8614508305980271,3.1654457243502043,0.8408592224121094,-3.3747515887011823,1.8539711323374968e-05
P01,3141592,B2_neg,B2_neg_low,B2,low,-5.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s3141592_B2_neg_low_00001_.png,,P01_s3141592_B2_neg_low_00001_.png,1024,1280,2.799999952316284,2.0614686012268066,0.736238798690503,0.12685699462890626,60.070086705202314,2768,3.2300796508789062,3.975966691970825,0.55935,0.8647168782495658,10.995699750205747,36.57646560668945,1,16.0,6.228437977498991,9.13315859934227,0.7053264997298904,0.24557520303198377,0.8778463293168566,3.15534715162527,0.8367935180664063,-3.386112074415437,2.0795461956145154e-05
