run_idx,prompt_id,seed,condition,node_type,angle,d_target,image_path,file,prompt_dir,prompt_sha1,rel_path,width_px,height_px,paper_L,paper_C,paper_hue_deg,paper_frac,paper_hex,ink_L,ink_C,ink_hue_deg,ink_frac,ink_hex,subject_frac,tonal_range,step_regularity,effective_steps,top2_mass_share,chroma_spread,sw1_L,sw1_C,sw1_hue_deg,sw1_share,sw1_hex,sw2_L,sw2_C,sw2_hue_deg,sw2_share,sw2_hex,sw3_L,sw3_C,sw3_hue_deg,sw3_share,sw3_hex,sw4_L,sw4_C,sw4_hue_deg,sw4_share,sw4_hex,sw5_L,sw5_C,sw5_hue_deg,sw5_share,sw5_hex,sw6_L,sw6_C,sw6_hue_deg,sw6_share,sw6_hex
131,S07_comic,,,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S07_comic_s42_scramble_A_00001_.png,S07_comic_s42_scramble_A_00001_.png,,,,1024,1760,78.3628,39.1419,70.61,0.0653,#efb87f,1.3717,1.7182,348.7,0.3465,#090406,0.9823,80.2285,9.7642,6,0.4183,74.976,1.0087,1.649,356.54,0.3286,#060305,12.7999,30.1754,23.83,0.0897,#5b0c11,26.2269,36.144,293.84,0.012,#ba160a,38.5397,76.6251,39.18,0.041,#5550be,73.7009,51.1926,67.69,0.0276,#eda55d,81.2372,21.7047,80.45,0.0273,#dfc6a4
132,S07_comic,,,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S07_comic_s42_scramble_B_00001_.png,S07_comic_s42_scramble_B_00001_.png,,,,1024,1760,82.8219,21.7638,85.92,0.1045,#d1c4a3,5.4185,1.3421,25.7,0.152,#0f172a,0.9032,68.5777,8.119,5,0.2218,72.8935,3.7303,1.0199,10.13,0.1419,#131110,29.6648,50.3209,31.95,0.0218,#81201f,47.1512,73.9134,37.09,0.0357,#6453d1,49.247,32.2701,103.25,0.0422,#ce3527,64.0566,42.2183,70.79,0.0758,#689496,72.308,11.2108,123.1,0.0798,#e8c897
133,S07_comic,,,rotator,0.0,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S07_comic_s1337_baseline_00001_.png,S07_comic_s1337_baseline_00001_.png,,,,1024,1760,85.0679,13.732,92.99,0.1912,#dbd0b6,5.1485,2.7406,53.61,0.2258,#191410,0.845,77.9342,9.2878,6,0.2951,70.3394,3.4993,1.5487,54.87,0.2248,#100c0a,35.6661,40.3655,40.32,0.0306,#8c472f,43.0294,71.8881,36.68,0.0587,#6350cd,58.8843,13.7195,217.58,0.0704,#c02b21,75.2351,68.2081,81.46,0.0121,#cf9e4a,81.4336,34.3294,84.23,0.0601,#e3c388
134,S07_comic,,,rotator,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S07_comic_s1337_Block_1_pos_00001_.png,S07_comic_s1337_Block_1_pos_00001_.png,,,,1024,1760,90.6853,3.0217,158.67,0.1742,#dfe6e2,4.3889,2.8328,346.49,0.1289,#111523,0.8631,85.261,7.0214,6,0.2312,76.0843,3.4028,2.3801,343.76,0.1407,#0d0707,34.2982,54.5413,34.2,0.0374,#b52b21,47.895,78.4645,38.54,0.0242,#705eb2,62.2673,29.8388,260.38,0.0594,#6b97bb,73.7285,45.3496,79.7,0.0905,#dbad63,88.6637,23.695,92.71,0.0519,#edddb2
135,S07_comic,,,rotator,-23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S07_comic_s1337_Block_1_neg_00001_.png,S07_comic_s1337_Block_1_neg_00001_.png,,,,1024,1760,75.8674,23.1066,94.23,0.2185,#c9bb90,4.17,2.7451,48.07,0.1376,#160f0b,0.8414,80.1126,6.2984,6,0.2878,66.5715,3.322,1.8424,55.62,0.147,#130c08,30.8221,42.2036,33.76,0.0479,#732b24,41.3257,68.4139,40.09,0.0429,#b12f1a,51.4142,16.6557,160.48,0.1409,#6e4ed2,68.1107,51.7924,73.83,0.0288,#d2974b,83.4345,29.6116,86.63,0.0413,#e8ce9a
136,S07_comic,,,rotator,32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S07_comic_s1337_Block_6_pos_00001_.png,S07_comic_s1337_Block_6_pos_00001_.png,,,,1024,1760,5.543,11.268,48.48,0.0407,#0f172a,0.2527,1.084,21.11,0.4506,#050000,0.1343,22.718,3.1333,3,0.9557,45.4839,0.0681,0.3011,18.74,0.9466,#030000,8.2759,24.7073,31.36,0.0048,#4d1200,9.3655,14.2548,116.58,0.0031,#342801,13.3709,20.9043,72.13,0.0091,#6154d1,21.4981,45.785,44.19,0.0034,#119d72,22.7861,31.5209,92.15,0.0036,#b8b9bd
137,S07_comic,,,rotator,-32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S07_comic_s1337_Block_6_neg_00001_.png,S07_comic_s1337_Block_6_neg_00001_.png,,,,1024,1760,82.2174,13.9626,331.89,0.1454,#dfc4d7,66.3719,23.2396,327.05,0.0855,#0f172a,0.4256,14.4001,2.0117,2,0.1795,22.0755,63.5895,23.5492,324.37,0.0797,#0f172a,65.2762,25.242,342.05,0.0502,#6250cd,65.9851,37.681,346.54,0.0838,#c100ff,70.1313,31.5039,337.29,0.0957,#12976f,71.7918,18.5635,3.28,0.0637,#da8ab4,77.9896,15.6054,287.34,0.0067,#bfc2dd
138,S07_comic,,,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S07_comic_s1337_scramble_A_00001_.png,S07_comic_s1337_scramble_A_00001_.png,,,,1024,1760,73.8068,42.4604,69.0,0.0574,#daaf82,2.378,0.9674,325.56,0.3611,#090403,0.9738,73.7898,11.7363,4,0.3861,79.0384,1.1841,1.1634,21.4,0.3295,#070303,21.2275,48.4769,303.11,0.0171,#800e14,41.996,52.0821,51.3,0.0447,#4c3c9f,42.923,80.2017,36.08,0.0373,#ca161a,73.6136,52.3062,89.49,0.017,#498631,74.9739,19.9894,64.87,0.0566,#edad6a
139,S07_comic,,,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S07_comic_s1337_scramble_B_00001_.png,S07_comic_s1337_scramble_B_00001_.png,,,,1024,1760,83.8812,18.8556,84.44,0.1128,#d5c8ac,6.419,2.0662,25.11,0.1465,#121523,0.8889,69.739,7.2227,5,0.2466,68.6671,3.5952,1.3739,9.7,0.1263,#130f0f,27.3839,41.8196,27.21,0.0216,#772426,45.222,70.041,36.1,0.0356,#6354d2,48.6201,32.7102,83.92,0.0328,#c63529,65.0084,46.0274,70.59,0.0482,#bc8847,73.3342,9.4776,156.97,0.1203,#e9c79c
140,S07_comic,,,rotator,0.0,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S07_comic_s4242145_baseline_00001_.png,S07_comic_s4242145_baseline_00001_.png,,,,1024,1760,86.3289,14.6728,92.78,0.1765,#ded1b6,4.6366,2.3019,53.66,0.1969,#181310,0.8535,73.6282,7.9626,5,0.2941,73.1028,4.6367,2.2171,54.57,0.2303,#140f0c,33.2361,47.569,33.81,0.0289,#8c2e27,44.635,75.3199,36.54,0.0455,#6450cd,57.0458,16.92,216.64,0.0515,#c92a22,73.7471,65.0373,79.03,0.0127,#e3ae5c,78.2649,35.5708,77.98,0.0638,#a1bec3
141,S07_comic,,,rotator,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S07_comic_s4242145_Block_1_pos_00001_.png,S07_comic_s4242145_Block_1_pos_00001_.png,,,,1024,1760,91.5386,3.7531,119.23,0.1489,#e7e8e0,5.8803,1.3044,313.99,0.1285,#111625,0.8942,88.7883,6.8448,5,0.1976,76.4304,3.2669,1.0585,323.22,0.1238,#0e0c0b,23.5554,35.2672,29.57,0.0326,#622521,47.4274,77.4889,38.58,0.0336,#5f55d0,64.7224,30.3766,255.18,0.0644,#d13221,69.5352,48.2802,77.09,0.0738,#6495be,92.0552,22.3139,96.47,0.0344,#f4e8bd
142,S07_comic,,,rotator,-23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S07_comic_s4242145_Block_1_neg_00001_.png,S07_comic_s4242145_Block_1_neg_00001_.png,,,,1024,1760,81.5039,22.4575,94.94,0.1317,#d4c89f,4.3064,2.3517,56.0,0.1874,#130d09,0.9038,87.2332,6.1036,6,0.3416,65.144,2.8604,1.7251,58.31,0.1831,#0d0906,26.7018,37.7624,35.63,0.0401,#723324,43.0076,66.869,39.62,0.035,#b73722,57.0827,16.7628,165.53,0.1585,#6e4ed2,65.497,42.378,73.74,0.0477,#b67e48,90.0935,22.2266,94.19,0.0163,#efdbaa
143,S07_comic,,,rotator,32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S07_comic_s4242145_Block_6_pos_00001_.png,S07_comic_s4242145_Block_6_pos_00001_.png,,,,1024,1760,7.9918,14.28,283.1,0.2682,#0f172a,0.4588,2.1194,19.84,0.3707,#080000,0.7329,74.8963,14.7476,5,0.3189,76.6192,0.3817,1.784,19.55,0.313,#060000,42.4253,74.5238,302.74,0.0059,#6250cd,52.4334,70.7873,335.51,0.0001,#cd46b1,52.4414,78.4032,287.9,0.0005,#0078ff,57.5052,46.5844,163.74,0.0003,#119d72,75.2779,1.8472,273.29,0.0004,#b8b9bd
144,S07_comic,,,rotator,-32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S07_comic_s4242145_Block_6_neg_00001_.png,S07_comic_s4242145_Block_6_neg_00001_.png,,,,1024,1760,81.6578,14.7179,342.21,0.1134,#dfc3d6,62.6276,22.2784,319.13,0.085,#0f172a,0.6147,19.0238,3.073,3,0.1898,23.0152,58.7697,25.1224,323.57,0.0424,#0f172a,64.8665,40.1503,345.72,0.0481,#6250cd,65.1277,20.5569,3.25,0.0778,#c100ff,67.5927,33.8388,337.47,0.0772,#12916c,69.2107,23.9644,344.17,0.0953,#d884b1,77.7935,17.1351,293.01,0.0946,#b7b5d5
145,S07_comic,,,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S07_comic_s4242145_scramble_A_00001_.png,S07_comic_s4242145_scramble_A_00001_.png,,,,1024,1760,79.9458,28.554,73.84,0.0609,#e7c195,1.3133,2.0022,337.52,0.4457,#080305,0.9844,82.5254,5.6352,6,0.4823,72.5872,0.9059,1.346,331.41,0.4203,#060204,14.398,33.9769,23.5,0.0544,#4d0813,38.089,73.9332,35.27,0.0429,#b51017,46.2196,22.9736,201.36,0.062,#614ec4,67.9161,46.7088,66.68,0.0202,#db9a5b,83.4314,18.636,80.26,0.0289,#d9c7ab
146,S07_comic,,,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S07_comic_s4242145_scramble_B_00001_.png,S07_comic_s4242145_scramble_B_00001_.png,,,,1024,1760,82.1808,21.5559,83.18,0.1173,#d5c4a4,5.9128,1.3853,21.66,0.1531,#111523,0.8924,68.9572,10.7297,4,0.2491,69.3678,3.9458,1.0929,8.06,0.1416,#141111,29.9894,42.8853,30.85,0.018,#7e2927,44.202,27.5186,89.69,0.0514,#6353d1,47.1074,70.4607,36.72,0.0324,#cc3a2c,72.359,51.0343,77.84,0.0186,#c58c4b,72.903,10.0096,145.14,0.1075,#ecca9b
147,S08_papercraft,,,rotator,0.0,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s42_baseline_00001_.png,S08_papercraft_s42_baseline_00001_.png,,,,1024,1760,85.6167,8.1796,75.43,0.151,#e0d4c7,8.2853,3.88,27.37,0.1072,#111626,0.8483,71.116,6.6116,6,0.3079,65.3514,7.484,3.2262,21.86,0.115,#1b1515,22.447,39.4583,32.17,0.067,#661b19,47.8269,68.5776,32.67,0.0269,#6450cd,63.639,54.4165,69.51,0.0361,#d03c37,71.3354,25.2132,73.5,0.0288,#d18e42,78.6,10.9626,237.81,0.1928,#a8bfca
148,S08_papercraft,,,rotator,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s42_Block_1_pos_00001_.png,S08_papercraft_s42_Block_1_pos_00001_.png,,,,1024,1760,90.1004,2.3997,108.48,0.2047,#e2e2de,11.9414,5.1199,14.13,0.1284,#111728,0.8037,76.5988,7.3191,5,0.3061,75.3306,5.5763,2.4941,347.14,0.0901,#101627,25.9157,49.9601,30.51,0.0338,#7c1319,46.8467,77.8247,38.78,0.0291,#5f56d1,65.4341,47.6485,76.12,0.0622,#d33320,81.0123,23.4811,77.96,0.0549,#ce9c55,82.1751,16.6993,240.98,0.2159,#aad2e7
149,S08_papercraft,,,rotator,-23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s42_Block_1_neg_00001_.png,S08_papercraft_s42_Block_1_neg_00001_.png,,,,1024,1760,78.7074,12.3551,90.24,0.1414,#c1bba8,13.1338,3.6924,96.6,0.1352,#0f1729,0.8643,78.9452,13.2175,4,0.2067,57.9988,5.6754,2.1585,82.73,0.0701,#14120e,19.198,35.6449,32.8,0.0538,#0f172a,52.4779,30.0647,77.02,0.0896,#591714,52.7467,60.1572,37.51,0.0267,#6f4ed2,56.0046,11.2823,189.1,0.1171,#d35742,84.6206,14.0153,70.46,0.0111,#e4cfb6
150,S08_papercraft,,,rotator,32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s42_Block_6_pos_00001_.png,S08_papercraft_s42_Block_6_pos_00001_.png,,,,1024,1760,6.3426,16.0273,37.35,0.04,#0f172a,0.8327,3.5454,21.27,0.1916,#0e0100,0.2584,28.0441,3.3691,4,0.1737,27.0745,0.5115,2.2826,19.15,0.1721,#0d0000,10.5032,29.3571,31.9,0.0004,#2b1100,14.046,17.7568,97.69,0.0015,#6450cc,14.5135,24.0075,63.7,0.001,#0078ff,20.3397,18.6692,145.11,0.0003,#11a074,28.5556,26.8274,97.69,0.0005,#b5b6ba
151,S08_papercraft,,,rotator,-32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s42_Block_6_neg_00001_.png,S08_papercraft_s42_Block_6_neg_00001_.png,,,,1024,1760,74.7124,15.5444,327.39,0.0819,#c6b0c9,59.1877,20.8108,320.55,0.0961,#0f172a,0.4257,12.9332,1.6576,2,0.1544,9.5831,56.7016,21.0251,322.28,0.057,#0f172a,61.8458,18.4058,310.02,0.058,#6350cd,62.7439,16.2254,353.04,0.0165,#c100ff,63.4045,25.8085,310.21,0.0891,#11986f,66.3221,21.3965,299.88,0.0487,#b4929f,69.6348,25.3608,306.29,0.0653,#ad9cc9
152,S08_papercraft,,,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s42_scramble_A_00001_.png,S08_papercraft_s42_scramble_A_00001_.png,,,,1024,1760,77.7446,39.8569,71.46,0.0653,#edb67a,4.4863,2.5603,262.99,0.2984,#150f0d,0.9681,77.7765,9.2041,5,0.3258,77.0524,3.3045,3.1853,280.15,0.2691,#0b080a,16.074,34.8044,301.13,0.0261,#631212,20.602,42.2452,32.57,0.0567,#513e9c,45.9627,80.2377,37.81,0.0277,#25636d,73.2696,18.6884,49.37,0.05,#d2261c,81.081,51.9648,83.04,0.0173,#f0c266
153,S08_papercraft,,,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s42_scramble_B_00001_.png,S08_papercraft_s42_scramble_B_00001_.png,,,,1024,1760,79.4386,8.1321,81.18,0.1728,#cec3b6,7.3794,2.5938,24.4,0.1179,#111626,0.8816,78.6478,11.8414,4,0.2598,70.9533,7.0766,2.3123,18.44,0.1279,#1a1515,21.7222,40.0174,34.34,0.0536,#641915,52.3699,73.2656,33.56,0.0181,#6354d2,55.852,38.1834,63.69,0.0589,#e3433b,58.0189,15.6462,218.31,0.1319,#67929b,85.7243,19.1447,76.17,0.0371,#e6ccaf
154,S08_papercraft,,,rotator,0.0,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s1337_baseline_00001_.png,S08_papercraft_s1337_baseline_00001_.png,,,,1024,1760,84.5827,7.8063,83.6,0.1535,#d7cfc2,8.9433,3.8043,25.17,0.1176,#111626,0.873,78.9746,4.8443,6,0.3357,67.8818,6.9341,3.2553,17.47,0.1089,#0f172a,25.6581,44.5819,30.1,0.0477,#761e1e,48.0558,71.1371,32.26,0.0323,#6450cd,64.2792,47.7849,70.64,0.0445,#d33736,77.8665,12.731,234.6,0.2268,#c48948,85.9087,20.3606,78.67,0.0254,#eed5b4
155,S08_papercraft,,,rotator,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s1337_Block_1_pos_00001_.png,S08_papercraft_s1337_Block_1_pos_00001_.png,,,,1024,1760,91.5302,1.3788,163.61,0.1709,#e5e7e6,12.7748,4.051,352.56,0.1228,#121828,0.8142,75.9523,8.4002,5,0.3078,70.0805,6.8537,2.4386,313.5,0.0861,#10172a,21.8066,44.5708,30.74,0.0375,#624e36,47.6281,72.5191,36.69,0.0306,#5f55d1,47.7169,45.4921,92.34,0.0472,#cf3c2a,65.8089,44.7733,68.03,0.0568,#907720,82.806,17.0194,238.32,0.2217,#abd3e7
156,S08_papercraft,,,rotator,-23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s1337_Block_1_neg_00001_.png,S08_papercraft_s1337_Block_1_neg_00001_.png,,,,1024,1760,75.0509,17.0578,85.47,0.1564,#bcb198,12.7933,3.9936,103.26,0.1267,#0f1729,0.8508,77.879,8.606,5,0.1881,52.198,6.3623,3.4227,87.79,0.0805,#17140e,20.7305,38.5605,35.59,0.0567,#0f172a,49.3933,55.6207,39.13,0.0455,#5f1913,53.0961,13.7852,177.81,0.1077,#6f4ed2,63.3478,33.8147,74.85,0.0374,#c2533c,84.2413,9.4069,73.58,0.0114,#e1cdb3
157,S08_papercraft,,,rotator,32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s1337_Block_6_pos_00001_.png,S08_papercraft_s1337_Block_6_pos_00001_.png,,,,1024,1760,8.3674,15.4698,55.02,0.0312,#281300,1.2919,4.8398,24.49,0.2864,#110100,0.5897,76.8888,11.7433,5,0.2337,76.9835,0.9384,4.1852,20.51,0.2328,#0f0000,14.669,30.3479,45.74,0.0009,#451601,50.2169,68.1717,335.0,0.0001,#c344aa,52.4414,78.4032,287.9,0.0006,#0078ff,58.3317,47.3716,163.47,0.0003,#119f73,77.8272,1.4197,272.78,0.0007,#bfc0c3
158,S08_papercraft,,,rotator,-32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s1337_Block_6_neg_00001_.png,S08_papercraft_s1337_Block_6_neg_00001_.png,,,,1024,1760,77.7464,15.8726,313.19,0.0841,#c8b7d3,65.2612,19.345,313.51,0.1206,#0f172a,0.1334,5.4372,1.121,1,0.2282,7.3872,62.3216,16.2777,321.94,0.045,#0f172a,65.5124,20.3333,317.27,0.1013,#6250ce,65.874,20.8648,310.39,0.1269,#c100ff,65.9161,17.2069,332.88,0.0405,#d147b3,67.141,23.2071,308.61,0.0491,#11a073,67.7588,15.8198,344.18,0.0283,#c8c9cb
159,S08_papercraft,,,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s1337_scramble_A_00001_.png,S08_papercraft_s1337_scramble_A_00001_.png,,,,1024,1760,75.7563,33.4999,64.24,0.0581,#e6af83,4.6567,1.9597,280.24,0.36,#181210,0.9693,69.7849,11.2171,4,0.4281,78.1662,2.9397,2.1694,315.24,0.3171,#0e090b,19.755,38.8326,30.61,0.0596,#692510,20.2143,37.384,301.04,0.019,#5c43ac,42.2997,22.2592,211.42,0.111,#266e77,43.9192,80.3355,33.83,0.0404,#cf1321,72.7246,46.8143,77.92,0.0141,#d9a85b
160,S08_papercraft,,,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s1337_scramble_B_00001_.png,S08_papercraft_s1337_scramble_B_00001_.png,,,,1024,1760,79.801,5.539,87.72,0.1703,#cbc5bb,8.3935,2.1714,23.06,0.1329,#111625,0.8751,79.3707,11.2973,5,0.2289,66.2775,7.7983,1.7948,12.51,0.1407,#1a1616,21.3231,38.9364,30.97,0.0381,#621b18,50.8178,68.0723,31.99,0.022,#6453d1,53.1294,13.0013,208.06,0.0882,#d8433f,58.7358,39.9237,66.66,0.0646,#b17c4a,87.169,15.0197,73.72,0.0329,#edd6bf
161,S08_papercraft,,,rotator,0.0,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s4242145_baseline_00001_.png,S08_papercraft_s4242145_baseline_00001_.png,,,,1024,1760,84.837,9.0822,77.38,0.1699,#ded2c4,14.9719,3.9846,25.15,0.2104,#131827,0.8499,76.1073,8.033,5,0.2894,72.2534,6.3107,2.3672,17.44,0.0935,#0f172a,26.0693,45.4493,33.06,0.0436,#751d1a,48.4808,74.6206,34.09,0.0282,#6450cd,56.328,37.4906,65.56,0.08,#d73530,79.0298,11.9565,230.65,0.1958,#af7b4b,82.418,20.312,78.98,0.0236,#e0c7a7
162,S08_papercraft,,,rotator,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s4242145_Block_1_pos_00001_.png,S08_papercraft_s4242145_Block_1_pos_00001_.png,,,,1024,1760,90.9328,2.9834,97.34,0.1824,#e6e5df,11.0688,3.9969,324.89,0.1219,#121828,0.8254,78.8282,3.2263,6,0.293,75.335,6.4245,2.8014,342.47,0.1006,#10182a,25.3359,49.5432,27.9,0.0343,#6055d1,44.2851,78.1364,38.3,0.0209,#c82619,60.4882,52.2943,77.83,0.0555,#b08231,74.9835,19.1662,69.84,0.1204,#d1b499,85.2527,13.8527,242.26,0.1727,#acd4e9
163,S08_papercraft,,,rotator,-23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s4242145_Block_1_neg_00001_.png,S08_papercraft_s4242145_Block_1_neg_00001_.png,,,,1024,1760,73.1515,14.3818,85.36,0.1211,#b1a893,14.4059,6.0909,81.97,0.1453,#101728,0.896,79.3288,11.867,5,0.1472,56.8661,5.8198,4.4996,73.23,0.0567,#17110a,16.2877,35.2058,33.8,0.0501,#50110c,24.2471,19.7704,70.27,0.0892,#6f4ed2,47.1318,61.3657,38.18,0.027,#c24632,49.6559,36.3604,71.07,0.058,#986d3d,85.1485,6.2799,87.14,0.0155,#d3bfa4
164,S08_papercraft,,,rotator,32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s4242145_Block_6_pos_00001_.png,S08_papercraft_s4242145_Block_6_pos_00001_.png,,,,1024,1760,7.0694,11.763,65.22,0.0376,#0f172a,0.4881,2.1765,20.43,0.2579,#0a0000,0.1848,23.2606,3.1263,4,0.1638,42.6042,0.1518,0.663,17.2,0.1532,#090000,7.6218,22.7923,30.45,0.0017,#2f2000,14.5777,21.3741,88.93,0.0106,#6450cd,15.2227,29.9991,47.27,0.0008,#0078ff,22.395,32.0372,78.14,0.0011,#119d72,23.4124,43.2672,50.07,0.0004,#b8b9bd
165,S08_papercraft,,,rotator,-32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s4242145_Block_6_neg_00001_.png,S08_papercraft_s4242145_Block_6_neg_00001_.png,,,,1024,1760,69.9343,20.8172,321.33,0.0921,#bea4c7,51.2019,30.842,312.55,0.1089,#0f172a,0.5669,15.8456,2.489,3,0.1887,13.5815,48.363,29.578,314.28,0.0461,#0f172a,54.9362,34.9142,309.54,0.0791,#6250cd,56.6316,21.3327,332.74,0.0251,#c102ff,56.8804,23.2581,313.63,0.0716,#119b71,58.5199,27.3838,311.64,0.1096,#a2809b,64.2086,31.8512,307.67,0.067,#a38bc2
166,S08_papercraft,,,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s4242145_scramble_A_00001_.png,S08_papercraft_s4242145_scramble_A_00001_.png,,,,1024,1760,76.406,34.3937,68.54,0.0415,#e7b482,3.3306,4.4095,16.49,0.3114,#150a0a,0.9825,72.8624,13.346,4,0.3149,72.5769,2.2915,1.634,330.64,0.2464,#0b080b,26.8171,38.3491,40.21,0.0685,#6f2a1c,27.4665,42.4055,301.51,0.0236,#4d44a5,35.4292,23.8382,352.99,0.0678,#73455c,39.5118,74.2109,33.71,0.0319,#bc121e,75.154,35.1165,72.33,0.0236,#dfb07c
167,S08_papercraft,,,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s4242145_scramble_B_00001_.png,S08_papercraft_s4242145_scramble_B_00001_.png,,,,1024,1760,80.5591,6.9597,87.03,0.1654,#cfc5b7,9.1471,2.1522,26.17,0.1368,#111626,0.8938,74.3647,9.5964,5,0.2529,69.9913,7.1522,1.8743,8.22,0.12,#191516,21.6053,34.4199,36.65,0.0602,#5d2017,51.7557,71.8656,33.71,0.0179,#6454d2,54.917,39.2861,63.53,0.0584,#df453b,61.7066,16.4778,218.58,0.1328,#65909a,81.5169,24.9556,76.99,0.0461,#e6c69d
168,S09_fresco,,,rotator,0.0,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s42_baseline_00001_.png,S09_fresco_s42_baseline_00001_.png,,,,1024,1760,79.9998,23.6507,80.82,0.0787,#c6c5bf,18.1634,6.5123,49.79,0.0772,#111729,0.9265,67.2126,4.9637,5,0.1734,45.3958,14.0689,4.3955,42.05,0.0496,#0f172a,27.6792,40.3083,34.41,0.0258,#8d352b,46.6798,49.7913,34.21,0.0171,#6450cd,58.8896,28.5826,76.69,0.0507,#6c6964,63.735,12.8438,267.81,0.0837,#9f8c77,81.2815,6.0077,98.37,0.0897,#dfc49c
