type,report,prompt_id,seed,block,rot_kind,angle_deg,image_path,file,condition,prompt_dir,prompt_sha1,rel_path,width_px,height_px,paper_L,paper_C,paper_hue_deg,paper_frac,paper_hex,ink_L,ink_C,ink_hue_deg,ink_frac,ink_hex,subject_frac,tonal_range,step_regularity,effective_steps,top2_mass_share,chroma_spread,sw1_L,sw1_C,sw1_hue_deg,sw1_share,sw1_hex,sw2_L,sw2_C,sw2_hue_deg,sw2_share,sw2_hex,sw3_L,sw3_C,sw3_hue_deg,sw3_share,sw3_hex,sw4_L,sw4_C,sw4_hue_deg,sw4_share,sw4_hex,sw5_L,sw5_C,sw5_hue_deg,sw5_share,sw5_hex,sw6_L,sw6_C,sw6_hue_deg,sw6_share,sw6_hex
baseline,benchmark_elf_brawler,elf_brawler,,,,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_elf_brawler\00_baseline_00001_.png,00_baseline_00001_.png,,,,,1024,1760,99.3886,0.1888,293.69,0.2703,#fcfdfd,4.2716,0.1261,87.91,0.1391,#0d0909,0.7348,74.7928,9.3858,5,0.259,40.5898,2.9674,0.1978,95.72,0.1704,#0b0808,30.519,18.4902,57.94,0.0886,#375970,46.2621,13.6467,274.92,0.0765,#6350cc,47.6221,23.1957,142.98,0.0549,#7a884d,55.7515,40.7876,139.39,0.0572,#e38d4e,77.7602,17.4716,117.54,0.0772,#d0ad8a
baseline,benchmark_tiefling_seed1337,tiefling,,,,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling_seed1337\00_baseline_00001_.png,00_baseline_00001_.png,,,,,1024,1760,99.3886,0.1888,293.69,0.2703,#4b617a,4.2716,0.1261,87.91,0.1391,#1a1416,0.7348,74.7928,9.3858,5,0.259,40.5898,2.9674,0.1978,95.72,0.1704,#110b0e,30.519,18.4902,57.94,0.0886,#341a3b,46.2621,13.6467,274.92,0.0765,#904d34,47.6221,23.1957,142.98,0.0549,#835bbb,55.7515,40.7876,139.39,0.0572,#ddb57b,77.7602,17.4716,117.54,0.0772,#d6d5d6
baseline,benchmark_african_scientist,african_scientist,,,,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_african_scientist\00_baseline_00001_.png,00_baseline_00001_.png,,,,,1024,1760,99.3886,0.1888,293.69,0.2703,#decebe,4.2716,0.1261,87.91,0.1391,#0f172a,0.7348,74.7928,9.3858,5,0.259,40.5898,2.9674,0.1978,95.72,0.1704,#0e0c0c,30.519,18.4902,57.94,0.0886,#624231,46.2621,13.6467,274.92,0.0765,#6350cd,47.6221,23.1957,142.98,0.0549,#8b6842,55.7515,40.7876,139.39,0.0572,#83a0b5,77.7602,17.4716,117.54,0.0772,#f3e4c3
baseline,benchmark_flag,flag,,,,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_flag\00_baseline_00001_.png,00_baseline_00001_.png,,,,,1024,1760,99.3886,0.1888,293.69,0.2703,#a0212b,4.2716,0.1261,87.91,0.1391,#020202,0.7348,74.7928,9.3858,5,0.259,40.5898,2.9674,0.1978,95.72,0.1704,#020102,30.519,18.4902,57.94,0.0886,#0f172a,46.2621,13.6467,274.92,0.0765,#411e1f,47.6221,23.1957,142.98,0.0549,#7b2125,55.7515,40.7876,139.39,0.0572,#6350cd,77.7602,17.4716,117.54,0.0772,#b0977b
baseline,benchmark_tiefling,tiefling,,,,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling\00_baseline_00001_.png,00_baseline_00001_.png,,,,,1024,1760,99.3886,0.1888,293.69,0.2703,#63478f,4.2716,0.1261,87.91,0.1391,#120d12,0.7348,74.7928,9.3858,5,0.259,40.5898,2.9674,0.1978,95.72,0.1704,#0d080c,30.519,18.4902,57.94,0.0886,#723b2b,46.2621,13.6467,274.92,0.0765,#6450ce,47.6221,23.1957,142.98,0.0549,#877bbf,55.7515,40.7876,139.39,0.0572,#d1a876,77.7602,17.4716,117.54,0.0772,#d1d6dd
baseline,benchmark_tiefling_seed42,tiefling,,,,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling_seed42\00_baseline_00001_.png,00_baseline_00001_.png,,,,,1024,1760,99.3886,0.1888,293.69,0.2703,#61448e,4.2716,0.1261,87.91,0.1391,#151014,0.7348,74.7928,9.3858,5,0.259,40.5898,2.9674,0.1978,95.72,0.1704,#130d11,30.519,18.4902,57.94,0.0886,#422858,46.2621,13.6467,274.92,0.0765,#3f4c6b,47.6221,23.1957,142.98,0.0549,#8b5035,55.7515,40.7876,139.39,0.0572,#6e51c6,77.7602,17.4716,117.54,0.0772,#d7b689
baseline,benchmark_combat_robot,combat_robot,,,,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_combat_robot\00_baseline_00001_.png,00_baseline_00001_.png,,,,,1024,1760,99.3886,0.1888,293.69,0.2703,#84828c,4.2716,0.1261,87.91,0.1391,#08090e,0.7348,74.7928,9.3858,5,0.259,40.5898,2.9674,0.1978,95.72,0.1704,#06060a,30.519,18.4902,57.94,0.0886,#0f172a,46.2621,13.6467,274.92,0.0765,#3a5f8e,47.6221,23.1957,142.98,0.0549,#6450cd,55.7515,40.7876,139.39,0.0572,#b38d89,77.7602,17.4716,117.54,0.0772,#bbe2e8
baseline,benchmark_preraphaelite_altar,preraphaelite_altar,,,,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_preraphaelite_altar\00_baseline_00001_.png,00_baseline_00001_.png,,,,,1024,1760,99.3886,0.1888,293.69,0.2703,#7b604c,4.2716,0.1261,87.91,0.1391,#110d0b,0.7348,74.7928,9.3858,5,0.259,40.5898,2.9674,0.1978,95.72,0.1704,#0e0b09,30.519,18.4902,57.94,0.0886,#10172a,46.2621,13.6467,274.92,0.0765,#5f1f1b,47.6221,23.1957,142.98,0.0549,#6450cd,55.7515,40.7876,139.39,0.0572,#ad987d,77.7602,17.4716,117.54,0.0772,#dfab67
baseline,benchmark_troll_shaman,troll_shaman,,,,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_troll_shaman\00_baseline_00001_.png,00_baseline_00001_.png,,,,,1024,1760,99.3886,0.1888,293.69,0.2703,#fbfaf9,4.2716,0.1261,87.91,0.1391,#0c0c0a,0.7348,74.7928,9.3858,5,0.259,40.5898,2.9674,0.1978,95.72,0.1704,#0a0909,30.519,18.4902,57.94,0.0886,#0f172a,46.2621,13.6467,274.92,0.0765,#5e4230,47.6221,23.1957,142.98,0.0549,#6550cd,55.7515,40.7876,139.39,0.0572,#5b9156,77.7602,17.4716,117.54,0.0772,#bcc3a2
rotX,benchmark_african_scientist,african_scientist,,Block_2,rotX,-30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_african_scientist\rotations\Block_2_rotX_-30.0_00001_.png,Block_2_rotX_-30.0_00001_.png,,,,,1024,1760,99.6771,0.1146,326.09,0.1566,#d4cac0,2.5844,0.7444,340.1,0.1376,#0f172a,0.8446,79.733,8.3429,5,0.3147,26.3529,2.4551,0.7127,346.24,0.1608,#131013,18.3863,12.7289,37.45,0.1539,#3c2e27,43.0239,27.0656,71.73,0.1082,#654d36,44.256,11.439,173.27,0.091,#6c4ed1,58.8781,26.3861,141.07,0.0493,#829fb4,82.1881,22.3364,311.59,0.0232,#e1d1a9
rotX,benchmark_african_scientist,african_scientist,,Block_1,rotX,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_african_scientist\rotations\Block_1_rotX_+15.0_00001_.png,Block_1_rotX_+15.0_00001_.png,,,,,1024,1760,98.2668,0.6175,338.72,0.4042,#dbcfc4,6.5487,1.5726,1.9,0.0849,#101627,0.6019,78.3783,12.2621,4,0.198,32.0548,3.2664,1.1279,29.17,0.0987,#0e0c0e,16.032,16.8274,48.79,0.0853,#422a27,46.7018,21.6505,139.45,0.0591,#73503b,75.9802,33.1827,304.51,0.0665,#6056d2,77.4769,23.1767,87.59,0.0441,#96afc3,81.6447,21.2316,294.82,0.0992,#e4d9b7
rotX,benchmark_african_scientist,african_scientist,,Block_1,rotX,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_african_scientist\rotations\Block_1_rotX_-15.0_00001_.png,Block_1_rotX_-15.0_00001_.png,,,,,1024,1760,96.4356,1.3818,62.74,0.2056,#d9cdbb,11.2487,2.2119,55.36,0.1266,#171210,0.8073,75.1796,8.3186,5,0.282,30.2958,6.6113,2.6003,40.67,0.1004,#0e0e0e,28.7599,19.7933,54.0,0.1816,#0f172a,35.0835,12.1119,278.62,0.0977,#40291c,57.1189,32.8961,132.39,0.0655,#714ed2,78.2847,22.5436,92.73,0.0622,#688e95,81.7909,25.9353,310.63,0.052,#f5e3c0
rotX,benchmark_african_scientist,african_scientist,,Block_1,rotX,-30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_african_scientist\rotations\Block_1_rotX_-30.0_00001_.png,Block_1_rotX_-30.0_00001_.png,,,,,1024,1760,76.8221,11.5433,87.28,0.1124,#c7bca3,23.9026,24.3856,72.76,0.0867,#0f172a,0.8873,63.1622,8.9732,5,0.2195,28.2395,20.9154,22.9349,70.23,0.0504,#0f172a,29.6174,33.8377,62.43,0.1083,#58361b,39.0607,34.3225,75.3,0.1111,#6f4dd2,43.8775,20.1871,92.7,0.0931,#8b5d2b,53.8691,26.694,107.42,0.0793,#a49b6c,84.0776,6.083,76.22,0.0104,#e4dbcc
rotX,benchmark_african_scientist,african_scientist,,Block_1,rotX,30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_african_scientist\rotations\Block_1_rotX_+30.0_00001_.png,Block_1_rotX_+30.0_00001_.png,,,,,1024,1760,95.6191,1.4765,354.76,0.53,#dddae0,4.5386,6.1786,303.19,0.0895,#150d0b,0.4717,78.3164,9.9027,5,0.2705,32.062,2.884,2.8659,308.13,0.1457,#0c0807,16.2624,16.9633,43.33,0.0615,#753f16,46.524,34.9278,71.12,0.0697,#6154d1,69.4763,31.7835,312.87,0.1249,#95b3e2,78.9938,16.3263,91.81,0.0428,#dcb85c,81.2004,13.8426,312.6,0.0995,#e2d19d
rotX,benchmark_african_scientist,african_scientist,,Block_2,rotX,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_african_scientist\rotations\Block_2_rotX_-15.0_00001_.png,Block_2_rotX_-15.0_00001_.png,,,,,1024,1760,99.5504,0.1451,60.24,0.2153,#d6ccc2,9.1069,1.5833,220.16,0.1649,#181312,0.791,76.4789,6.3706,6,0.2485,31.6423,3.6059,0.3579,85.51,0.1344,#0f0d0d,23.7354,19.5426,80.18,0.1141,#0f172a,28.7482,20.7743,35.32,0.0781,#382721,40.2541,29.6017,141.3,0.0737,#704ed2,57.2736,32.0002,313.28,0.0407,#87a5b5,80.0848,25.5932,302.21,0.0362,#ede0c2
rotX,benchmark_african_scientist,african_scientist,,Block_2,rotX,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_african_scientist\rotations\Block_2_rotX_+15.0_00001_.png,Block_2_rotX_+15.0_00001_.png,,,,,1024,1760,99.7873,0.0712,297.54,0.3049,#cfc4bd,5.8721,1.1221,50.81,0.0944,#1b1412,0.6961,71.75,8.367,5,0.2525,26.6128,5.3998,1.1981,50.59,0.1294,#0b0a0b,33.0065,16.3877,140.01,0.0467,#37231d,37.1317,22.2785,72.02,0.0916,#83613d,51.7188,27.8109,133.12,0.0751,#6155d1,70.1063,13.8836,96.52,0.0635,#80a2b6,77.1497,15.212,303.12,0.1231,#ecdbb8
rotX,benchmark_african_scientist,african_scientist,,Block_2,rotX,30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_african_scientist\rotations\Block_2_rotX_+30.0_00001_.png,Block_2_rotX_+30.0_00001_.png,,,,,1024,1760,99.4915,0.0952,290.66,0.333,#c7c4bf,4.6896,1.0009,27.75,0.0933,#181312,0.6658,78.5701,15.7501,5,0.2411,17.8147,3.5578,0.7158,21.83,0.1229,#0e0c0d,49.434,6.4479,169.21,0.0541,#0f172a,55.9049,15.6064,64.54,0.0388,#34241d,61.527,18.5305,136.93,0.0702,#6054d2,78.3339,11.889,97.46,0.0709,#7395a7,82.1279,11.7685,303.11,0.1182,#e7d4b0
rotX,benchmark_african_scientist,african_scientist,,Block_3,rotX,-30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_african_scientist\rotations\Block_3_rotX_-30.0_00001_.png,Block_3_rotX_-30.0_00001_.png,,,,,1024,1760,98.7538,0.5634,102.09,0.2458,#ddd2bf,14.6356,10.7489,56.14,0.1896,#19130f,0.7672,73.0531,8.0495,5,0.2149,39.7268,7.698,1.3114,74.22,0.0976,#0b0a09,16.8975,17.5994,62.58,0.1173,#0f172a,34.5018,34.8737,67.32,0.0512,#322118,56.705,22.0852,148.68,0.0559,#6d4ed1,58.3672,41.0382,137.27,0.062,#769b9b,80.7511,16.3109,307.63,0.0515,#d8be92
rotX,benchmark_african_scientist,african_scientist,,Block_3,rotX,30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_african_scientist\rotations\Block_3_rotX_+30.0_00001_.png,Block_3_rotX_+30.0_00001_.png,,,,,1024,1760,99.5587,0.2839,309.89,0.2871,#cabfb8,2.8355,0.375,16.37,0.1204,#191414,0.7151,77.6,10.9456,5,0.3236,40.1787,2.5687,0.3318,67.44,0.1648,#0d0a0c,36.7982,23.5834,146.79,0.0313,#0f172a,41.4987,21.6041,106.13,0.0597,#6054d2,49.0818,9.6921,263.36,0.1588,#6d97b3,58.7545,40.5105,143.58,0.0664,#bf9554,80.1687,20.3151,316.19,0.0509,#f1dbad
rotX,benchmark_african_scientist,african_scientist,,Block_4,rotX,-30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_african_scientist\rotations\Block_4_rotX_-30.0_00001_.png,Block_4_rotX_-30.0_00001_.png,,,,,1024,1760,96.956,0.5421,329.24,0.3076,#ded5cb,7.3998,3.4689,281.45,0.0661,#181110,0.6878,77.7847,9.8243,5,0.3013,29.049,3.8929,1.1889,338.66,0.0744,#0c0b0c,36.4147,15.7457,66.76,0.1633,#0f172a,48.1348,9.3619,163.96,0.0583,#39241b,58.979,30.238,83.23,0.0243,#6d4ed1,62.5039,25.3204,138.34,0.0975,#799da9,81.6776,14.4698,308.24,0.138,#dbc08e
rotX,benchmark_african_scientist,african_scientist,,Block_3,rotX,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_african_scientist\rotations\Block_3_rotX_-15.0_00001_.png,Block_3_rotX_-15.0_00001_.png,,,,,1024,1760,98.7542,0.1915,65.78,0.2565,#d0c6b8,7.5322,3.665,42.14,0.1335,#1a1411,0.7576,72.9527,9.1856,5,0.2454,33.7415,6.014,2.4378,43.49,0.1492,#0e0c0b,21.353,15.7935,35.94,0.0962,#0f172a,29.6926,14.9027,145.74,0.0523,#3b281f,31.6391,26.0148,67.0,0.073,#724ed2,60.6751,36.1793,140.58,0.0677,#7397a1,78.9667,9.6801,296.83,0.0444,#e2d2b2
rotX,benchmark_african_scientist,african_scientist,,Block_3,rotX,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_african_scientist\rotations\Block_3_rotX_+15.0_00001_.png,Block_3_rotX_+15.0_00001_.png,,,,,1024,1760,99.5896,0.1937,269.54,0.2765,#d5c7bb,4.2115,0.8553,66.28,0.1186,#101625,0.7301,76.7684,10.3168,5,0.2293,41.3935,3.264,0.4947,67.21,0.1509,#0e0c0d,36.4757,32.123,96.41,0.0784,#0f172a,50.5604,22.9424,142.8,0.0515,#37271f,52.1554,41.8882,137.48,0.0588,#6056d2,69.1228,28.7413,314.06,0.0644,#7e9db2,80.0324,35.3553,123.49,0.0415,#f0ddb9
rotX,benchmark_african_scientist,african_scientist,,Block_4,rotX,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_african_scientist\rotations\Block_4_rotX_+15.0_00001_.png,Block_4_rotX_+15.0_00001_.png,,,,,1024,1760,99.118,0.3506,302.23,0.1899,#ddd0c2,3.3502,0.3338,9.46,0.1686,#0f172a,0.8124,76.4829,11.2689,5,0.2646,36.9582,1.9656,0.2108,31.89,0.1839,#0c0d0c,29.5724,18.6809,69.38,0.0807,#0f172a,59.7596,37.169,134.39,0.0709,#35251c,65.8688,30.6234,308.64,0.0653,#6056d1,74.8991,26.2524,101.5,0.0241,#799eb0,78.4486,5.668,11.79,0.0583,#d9c5a0
rotX,benchmark_african_scientist,african_scientist,,Block_4,rotX,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_african_scientist\rotations\Block_4_rotX_-15.0_00001_.png,Block_4_rotX_-15.0_00001_.png,,,,,1024,1760,98.7866,0.2815,154.12,0.3153,#d7d0c6,4.4346,0.9603,5.82,0.1068,#191310,0.7035,80.2423,12.1652,4,0.2351,18.6027,4.3792,0.9796,7.96,0.1514,#0c0b0b,37.479,17.8137,65.36,0.0757,#0f172a,60.1046,18.1462,139.61,0.0708,#7e6036,80.3823,19.5823,315.83,0.0838,#6e4ed1,82.3641,13.587,98.15,0.0405,#83a5b5,84.6215,6.4435,274.05,0.0701,#e9d7b5
rotX,benchmark_african_scientist,african_scientist,,Block_4,rotX,30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_african_scientist\rotations\Block_4_rotX_+30.0_00001_.png,Block_4_rotX_+30.0_00001_.png,,,,,1024,1760,97.7869,1.5995,316.11,0.1908,#d2cbbd,4.052,1.1995,69.11,0.1862,#14130e,0.8231,80.7515,10.6673,5,0.3011,69.0526,2.6147,0.7572,70.81,0.19,#070b09,27.399,43.1058,322.25,0.0245,#0f172a,51.7066,18.7928,150.12,0.111,#6055d2,57.6827,69.8098,318.66,0.0249,#638c8f,82.822,22.604,91.38,0.0207,#a98448,83.3662,15.6002,316.18,0.0197,#ddc392
rotX,benchmark_african_scientist,african_scientist,,Block_5,rotX,-30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_african_scientist\rotations\Block_5_rotX_-30.0_00001_.png,Block_5_rotX_-30.0_00001_.png,,,,,1024,1760,98.2984,0.1859,58.37,0.2542,#ded4d0,16.1776,2.92,352.96,0.1199,#0f172a,0.7578,66.53,4.7215,6,0.3012,24.0545,11.2586,4.4487,45.49,0.0885,#1a1513,26.7696,18.2542,66.32,0.2121,#603a27,44.5887,17.509,287.13,0.0891,#6d4ed1,50.4208,14.0972,134.43,0.0857,#548cba,67.9835,28.5032,313.88,0.0265,#cfb167,77.7887,5.8725,271.14,0.0306,#e6d6a8
rotX,benchmark_african_scientist,african_scientist,,Block_5,rotX,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_african_scientist\rotations\Block_5_rotX_-15.0_00001_.png,Block_5_rotX_-15.0_00001_.png,,,,,1024,1760,99.0658,0.3479,326.6,0.2959,#dccdc2,9.1923,2.1399,57.07,0.1058,#0f172a,0.714,71.2065,8.1945,5,0.2337,24.1261,6.2364,2.183,54.3,0.1184,#131011,26.3394,20.7222,73.92,0.1153,#0f172a,33.8443,17.6443,41.76,0.1022,#6d4fd0,46.6623,21.7707,139.42,0.0781,#896846,73.2631,26.3091,308.71,0.0577,#6991b4,77.4429,8.1471,312.8,0.0925,#f4ebd7
rotX,benchmark_african_scientist,african_scientist,,Block_6,rotX,-30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_african_scientist\rotations\Block_6_rotX_-30.0_00001_.png,Block_6_rotX_-30.0_00001_.png,,,,,1024,1760,75.8487,24.4384,312.0,0.0738,#c7b1d7,63.1811,23.2022,319.72,0.0683,#0f172a,0.0802,5.5691,0.7877,1,0.236,10.6198,59.3887,23.134,320.93,0.0359,#0f172a,61.1001,27.5935,315.77,0.0502,#6250cd,63.4169,25.593,316.69,0.1601,#c243a9,63.5598,25.306,321.04,0.0759,#c300ff,64.1848,29.7356,313.71,0.0653,#119b71,64.9579,19.1158,325.43,0.0324,#c0c0c4
rotX,benchmark_african_scientist,african_scientist,,Block_5,rotX,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_african_scientist\rotations\Block_5_rotX_+15.0_00001_.png,Block_5_rotX_+15.0_00001_.png,,,,,1024,1760,99.758,0.1774,96.16,0.2563,#d3c6b5,5.8067,0.6839,117.44,0.1514,#100f10,0.7485,80.5683,11.7016,4,0.2827,40.1438,3.764,0.5084,87.93,0.1719,#0e0f10,30.2289,18.2494,52.39,0.1109,#0f172a,43.1013,14.006,157.13,0.0966,#412e26,47.4326,40.6522,144.75,0.0909,#6154d0,80.3262,19.7214,306.87,0.0768,#6e98a0,84.3323,15.1036,99.01,0.0433,#f5e5c3
rotX,benchmark_african_scientist,african_scientist,,Block_6,rotX,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_african_scientist\rotations\Block_6_rotX_+15.0_00001_.png,Block_6_rotX_+15.0_00001_.png,,,,,1024,1760,89.0345,12.8046,115.42,0.155,#ccb961,4.4032,3.1344,121.15,0.287,#100700,0.8623,70.283,10.729,4,0.3098,46.2883,2.3258,2.946,106.32,0.2506,#0d0500,27.5033,24.9882,135.93,0.0592,#0f172a,29.4471,30.7997,103.71,0.0431,#335644,34.3933,42.8241,132.41,0.0481,#6155d1,62.7512,49.2343,117.91,0.0368,#6f744a,72.6088,16.1634,111.27,0.0334,#ddc65d
rotX,benchmark_african_scientist,african_scientist,,Block_5,rotX,30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_african_scientist\rotations\Block_5_rotX_+30.0_00001_.png,Block_5_rotX_+30.0_00001_.png,,,,,1024,1760,99.4704,0.1843,286.95,0.2483,#d8c6b3,4.7044,0.3755,45.66,0.218,#101626,0.7528,75.1771,15.2891,4,0.3754,28.3174,2.9748,0.605,32.33,0.2438,#0d0f11,16.2923,16.1897,66.36,0.1316,#3b2219,25.9684,28.9224,58.27,0.0505,#6154d1,30.342,20.5065,176.4,0.0901,#729aa1,75.0567,16.4144,101.02,0.0542,#d2aa61,78.1518,14.1633,309.11,0.0457,#f8e6c2
rotX,benchmark_african_scientist,african_scientist,,Block_6,rotX,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_african_scientist\rotations\Block_6_rotX_-15.0_00001_.png,Block_6_rotX_-15.0_00001_.png,,,,,1024,1760,94.6906,9.5349,304.64,0.192,#e5d6fb,26.5475,35.9407,304.99,0.1146,#0f172a,0.7513,63.5217,5.8688,6,0.2219,30.2137,21.5486,34.9961,307.09,0.0715,#0f172a,38.9292,53.5118,307.47,0.0408,#6d50d1,44.4211,28.3322,299.93,0.0639,#936f9a,64.8489,34.8707,297.47,0.0982,#8f84d4,71.4086,45.4196,304.59,0.0359,#c6b9f6,85.0704,23.2982,302.46,0.1237,#f4ecf9
rotX,benchmark_african_scientist,african_scientist,,Block_6,rotX,30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_african_scientist\rotations\Block_6_rotX_+30.0_00001_.png,Block_6_rotX_+30.0_00001_.png,,,,,1024,1760,20.0981,28.4533,97.24,0.0413,#352c00,0.5637,1.5945,32.87,0.4913,#080100,0.9299,32.8516,4.8966,4,0.389,41.3222,0.259,0.7604,31.36,0.3159,#030100,5.2594,8.8604,63.83,0.073,#0f172a,10.7711,16.2302,100.64,0.0333,#281700,12.778,19.9447,72.57,0.0188,#564100,28.844,38.1033,84.77,0.0037,#6054d1,33.1106,42.0826,103.95,0.0095,#89a99e
rotX,benchmark_combat_robot,combat_robot,,Block_1,rotX,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_combat_robot\rotations\Block_1_rotX_-15.0_00001_.png,Block_1_rotX_-15.0_00001_.png,,,,,1024,1760,96.4356,1.3818,62.74,0.2056,#334558,11.2487,2.2119,55.36,0.1266,#0c1012,0.8073,75.1796,8.3186,5,0.282,30.2958,6.6113,2.6003,40.67,0.1004,#050708,28.7599,19.7933,54.0,0.1816,#0f182a,35.0835,12.1119,278.62,0.0977,#356893,57.1189,32.8961,132.39,0.0655,#704ed1,78.2847,22.5436,92.73,0.0622,#78caea,81.7909,25.9353,310.63,0.052,#eee8d9
rotX,benchmark_combat_robot,combat_robot,,Block_2,rotX,-30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_combat_robot\rotations\Block_2_rotX_-30.0_00001_.png,Block_2_rotX_-30.0_00001_.png,,,,,1024,1760,99.6771,0.1146,326.09,0.1566,#454455,2.5844,0.7444,340.1,0.1376,#0c0b0f,0.8446,79.733,8.3429,5,0.3147,26.3529,2.4551,0.7127,346.24,0.1608,#07060a,18.3863,12.7289,37.45,0.1539,#265c87,43.0239,27.0656,71.73,0.1082,#6450cc,44.256,11.439,173.27,0.091,#c302fe,58.8781,26.3861,141.07,0.0493,#46b4ec,82.1881,22.3364,311.59,0.0232,#b9b9b8
rotX,benchmark_combat_robot,combat_robot,,Block_1,rotX,-30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_combat_robot\rotations\Block_1_rotX_-30.0_00001_.png,Block_1_rotX_-30.0_00001_.png,,,,,1024,1760,76.8221,11.5433,87.28,0.1124,#a2a487,23.9026,24.3856,72.76,0.0867,#0f172a,0.8873,63.1622,8.9732,5,0.2195,28.2395,20.9154,22.9349,70.23,0.0504,#0f172a,29.6174,33.8377,62.43,0.1083,#4a361a,39.0607,34.3225,75.3,0.1111,#3d3d22,43.8775,20.1871,92.7,0.0931,#6d4ed1,53.8691,26.694,107.42,0.0793,#84905c,84.0776,6.083,76.22,0.0104,#cfd1c3
rotX,benchmark_combat_robot,combat_robot,,Block_2,rotX,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_combat_robot\rotations\Block_2_rotX_+15.0_00001_.png,Block_2_rotX_+15.0_00001_.png,,,,,1024,1760,99.7873,0.0712,297.54,0.3049,#353438,5.8721,1.1221,50.81,0.0944,#0a0a0f,0.6961,71.75,8.367,5,0.2525,26.6128,5.3998,1.1981,50.59,0.1294,#040407,33.0065,16.3877,140.01,0.0467,#0f172a,37.1317,22.2785,72.02,0.0916,#5f57d2,51.7188,27.8109,133.12,0.0751,#5579a4,70.1063,13.8836,96.52,0.0635,#95dce7,77.1497,15.212,303.12,0.1231,#dbdbda
rotX,benchmark_combat_robot,combat_robot,,Block_2,rotX,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_combat_robot\rotations\Block_2_rotX_-15.0_00001_.png,Block_2_rotX_-15.0_00001_.png,,,,,1024,1760,99.5504,0.1451,60.24,0.2153,#4a556a,9.1069,1.5833,220.16,0.1649,#090a0e,0.791,76.4789,6.3706,6,0.2485,31.6423,3.6059,0.3579,85.51,0.1344,#06070a,23.7354,19.5426,80.18,0.1141,#6250cd,28.7482,20.7743,35.32,0.0781,#3f6794,40.2541,29.6017,141.3,0.0737,#d406fd,57.2736,32.0002,313.28,0.0407,#88d6e3,80.0848,25.5932,302.21,0.0362,#d8d4cc
