run_idx,prompt_id,seed,condition,node_type,angle,d_target,image_path,file,prompt_dir,prompt_sha1,rel_path,width_px,height_px,paper_L,paper_C,paper_hue_deg,paper_frac,paper_hex,ink_L,ink_C,ink_hue_deg,ink_frac,ink_hex,subject_frac,tonal_range,step_regularity,effective_steps,top2_mass_share,chroma_spread,sw1_L,sw1_C,sw1_hue_deg,sw1_share,sw1_hex,sw2_L,sw2_C,sw2_hue_deg,sw2_share,sw2_hex,sw3_L,sw3_C,sw3_hue_deg,sw3_share,sw3_hex,sw4_L,sw4_C,sw4_hue_deg,sw4_share,sw4_hex,sw5_L,sw5_C,sw5_hue_deg,sw5_share,sw5_hex,sw6_L,sw6_C,sw6_hue_deg,sw6_share,sw6_hex
128,S07_comic,,,rotator,-23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S07_comic_s42_Block_1_neg_00001_.png,S07_comic_s42_Block_1_neg_00001_.png,,,,1024,1760,79.2163,23.1265,98.09,0.1486,#cfc59a,8.1138,14.2568,283.04,0.2708,#0f172a,0.9118,84.0291,6.5872,6,0.1411,75.1606,3.6425,3.1781,48.25,0.099,#130b08,29.7418,49.3552,35.62,0.0332,#83241b,43.5757,78.3387,305.86,0.0055,#704ed2,50.1579,71.8146,42.22,0.0146,#d34826,66.7215,46.274,73.99,0.0421,#ce9852,87.6716,28.7431,91.85,0.0329,#eedba5
129,S07_comic,,,rotator,32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S07_comic_s42_Block_6_pos_00001_.png,S07_comic_s42_Block_6_pos_00001_.png,,,,1024,1760,7.9912,14.2797,283.09,0.2682,#0f172a,0.8536,3.5821,21.7,0.1608,#0d0000,0.7329,71.1509,9.2457,5,0.1885,72.7628,0.3898,1.4964,18.78,0.0632,#060000,4.2538,12.4188,31.85,0.1254,#210700,12.3293,19.7423,67.53,0.0155,#311c01,43.2915,74.2592,301.92,0.0065,#6153d0,56.3929,45.5268,164.11,0.0003,#119a70,71.5407,2.3945,274.3,0.0005,#adafb4
130,S07_comic,,,rotator,-32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S07_comic_s42_Block_6_neg_00001_.png,S07_comic_s42_Block_6_neg_00001_.png,,,,1024,1760,82.6661,13.4243,333.26,0.1055,#e0c7d9,7.9963,14.2776,283.09,0.2683,#0f172a,0.7077,69.9803,11.3973,5,0.5459,104.3898,7.9934,14.2771,283.09,0.3785,#0f172a,42.5376,74.424,303.03,0.0064,#6350cd,50.1282,118.6669,319.03,0.0005,#c100ff,55.5182,44.6767,164.42,0.0003,#12976f,73.7045,23.8692,339.93,0.1674,#d7a7c5,77.9737,20.5905,14.17,0.0204,#e9b3b8
131,S07_comic,,,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S07_comic_s42_scramble_A_00001_.png,S07_comic_s42_scramble_A_00001_.png,,,,1024,1760,78.4676,38.8896,70.5,0.0479,#efb87f,1.375,1.5636,353.63,0.2485,#090406,0.9874,79.982,11.2998,5,0.2696,77.3041,1.0819,1.0466,341.1,0.2352,#060305,18.1256,40.3306,29.73,0.0344,#5b0c11,39.6779,78.3507,39.41,0.0277,#ba160a,40.1765,66.8526,300.25,0.0072,#5550be,73.4016,51.1441,68.12,0.0204,#eda55d,81.0639,20.5955,79.65,0.0199,#dfc6a4
132,S07_comic,,,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S07_comic_s42_scramble_B_00001_.png,S07_comic_s42_scramble_B_00001_.png,,,,1024,1760,79.4983,18.2687,91.81,0.1102,#d1c4a3,8.0337,14.2569,283.08,0.2695,#0f172a,0.9288,77.225,7.8354,5,0.2604,73.376,5.1139,1.2077,31.38,0.1148,#131110,28.8682,48.3785,32.16,0.0151,#81201f,43.4938,74.5837,302.39,0.0051,#6453d1,46.8031,73.7226,37.04,0.0264,#ce3527,58.2788,15.6064,203.37,0.1456,#689496,82.3388,29.1772,81.74,0.0221,#e8c897
133,S07_comic,,,rotator,0.0,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S07_comic_s1337_baseline_00001_.png,S07_comic_s1337_baseline_00001_.png,,,,1024,1760,83.6675,13.9461,91.68,0.1537,#dbd0b6,6.679,3.4156,54.53,0.179,#191410,0.8791,76.6297,12.928,4,0.2045,72.7644,3.5886,1.6035,55.27,0.1588,#100c0a,38.3099,38.6974,45.17,0.0255,#8c472f,42.5148,74.3679,303.05,0.0051,#6350cd,42.8296,71.4687,36.65,0.0419,#c02b21,68.149,50.5097,79.54,0.0341,#cf9e4a,80.2183,33.8826,83.7,0.0457,#e3c388
134,S07_comic,,,rotator,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S07_comic_s1337_Block_1_pos_00001_.png,S07_comic_s1337_Block_1_pos_00001_.png,,,,1024,1760,90.5836,3.0016,163.07,0.1277,#dfe6e2,7.0126,11.0686,286.16,0.3625,#111523,0.8995,86.0921,11.2831,5,0.1505,65.0673,2.3089,1.8619,18.13,0.0853,#0d0707,40.6508,66.9293,36.38,0.0393,#b52b21,45.1137,50.6464,303.01,0.0166,#705eb2,60.6376,24.1505,257.23,0.0615,#6b97bb,73.4028,45.004,79.16,0.0653,#dbad63,88.401,23.2877,92.16,0.0376,#edddb2
135,S07_comic,,,rotator,-23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S07_comic_s1337_Block_1_neg_00001_.png,S07_comic_s1337_Block_1_neg_00001_.png,,,,1024,1760,75.9863,23.3881,93.75,0.16,#c9bb90,4.7363,3.3329,47.96,0.1041,#160f0b,0.8851,80.0836,7.8156,5,0.144,75.047,3.6845,2.8339,48.07,0.1068,#130c08,28.0147,37.562,33.61,0.0372,#732b24,40.2616,66.911,39.86,0.0338,#b12f1a,43.3768,77.8808,305.35,0.0056,#6e4ed2,66.7909,49.9075,72.8,0.0264,#d2974b,83.7681,29.2716,86.6,0.0271,#e8ce9a
136,S07_comic,,,rotator,32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S07_comic_s1337_Block_6_pos_00001_.png,S07_comic_s1337_Block_6_pos_00001_.png,,,,1024,1760,7.9911,14.2803,283.09,0.2682,#0f172a,0.3422,1.4558,21.32,0.4519,#050000,0.7329,75.053,8.1443,5,0.3888,73.5028,0.2249,0.9382,21.75,0.3823,#030000,15.5403,35.5074,41.54,0.0027,#4d1200,16.802,23.8674,88.56,0.0028,#342801,43.3922,74.441,301.91,0.0065,#6154d1,57.5052,46.5844,163.74,0.0003,#119d72,75.2779,1.8472,273.29,0.0004,#b8b9bd
137,S07_comic,,,rotator,-32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S07_comic_s1337_Block_6_neg_00001_.png,S07_comic_s1337_Block_6_neg_00001_.png,,,,1024,1760,81.8173,14.1389,334.89,0.1036,#dfc4d7,7.9965,14.2776,283.08,0.2683,#0f172a,0.5653,70.9728,10.3966,6,0.542,104.3889,7.9942,14.278,283.09,0.4737,#0f172a,42.3921,74.5352,302.7,0.0078,#6250cd,50.1282,118.6669,319.03,0.0007,#c100ff,55.482,44.6856,164.41,0.0004,#12976f,66.7931,37.1784,345.75,0.0683,#da8ab4,78.9669,14.4917,287.43,0.0086,#bfc2dd
138,S07_comic,,,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S07_comic_s1337_scramble_A_00001_.png,S07_comic_s1337_scramble_A_00001_.png,,,,1024,1760,74.229,30.2627,71.36,0.0745,#daaf82,1.3348,1.2918,33.43,0.2358,#090403,0.9828,74.2332,8.6324,6,0.2792,79.0391,1.0825,1.1616,25.05,0.2325,#070303,26.543,54.406,33.12,0.0466,#800e14,32.394,61.8486,303.11,0.0134,#4c3c9f,42.9877,80.2007,36.05,0.0263,#ca161a,50.2788,52.9082,133.08,0.0071,#498631,75.3157,46.2316,69.49,0.0272,#edad6a
139,S07_comic,,,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S07_comic_s1337_scramble_B_00001_.png,S07_comic_s1337_scramble_B_00001_.png,,,,1024,1760,81.0396,15.5836,90.86,0.119,#d5c8ac,7.221,10.6569,285.0,0.3615,#121523,0.9065,77.4289,7.5686,5,0.1454,72.9488,4.7076,1.4721,20.72,0.1008,#130f0f,27.5071,40.9595,27.48,0.0158,#772426,43.7705,74.4209,302.13,0.0054,#6354d2,45.2642,69.6718,36.08,0.0253,#c63529,60.6073,43.9188,73.26,0.0446,#bc8847,82.1365,26.7333,76.81,0.0104,#e9c79c
140,S07_comic,,,rotator,0.0,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S07_comic_s4242145_baseline_00001_.png,S07_comic_s4242145_baseline_00001_.png,,,,1024,1760,84.3549,15.1376,89.95,0.1469,#ded1b6,6.212,3.0286,54.65,0.1577,#181310,0.8892,70.4208,12.66,4,0.3117,72.9623,4.6516,2.2726,55.3,0.1615,#140f0c,33.2536,47.2583,33.76,0.0205,#8c2e27,42.5121,74.3621,303.06,0.0049,#6450cd,44.6227,75.2349,36.52,0.0322,#c92a22,74.3622,49.8742,77.66,0.0279,#e3ae5c,75.0724,10.4058,214.78,0.1501,#a1bec3
141,S07_comic,,,rotator,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S07_comic_s4242145_Block_1_pos_00001_.png,S07_comic_s4242145_Block_1_pos_00001_.png,,,,1024,1760,91.776,4.4177,113.77,0.1028,#e7e8e0,7.2614,11.4327,283.69,0.3567,#111625,0.926,88.4974,9.4585,5,0.1411,76.1079,3.4972,0.8723,67.0,0.0818,#0e0c0b,23.9351,32.0368,31.38,0.0268,#622521,43.4458,72.7906,301.12,0.0055,#5f55d0,47.0241,76.9802,38.32,0.0238,#d13221,59.7287,26.9425,259.08,0.0593,#6495be,91.9945,22.7043,96.47,0.0228,#f4e8bd
142,S07_comic,,,rotator,-23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S07_comic_s4242145_Block_1_neg_00001_.png,S07_comic_s4242145_Block_1_neg_00001_.png,,,,1024,1760,80.7292,22.1203,95.73,0.1042,#d4c89f,3.9563,2.5901,55.44,0.1318,#130d09,0.93,85.1755,10.6592,5,0.1881,76.2418,2.6939,1.7781,62.74,0.1247,#0d0906,29.6834,34.7739,40.77,0.0368,#723324,42.6907,65.4109,39.51,0.0278,#b73722,43.3514,78.0199,305.38,0.0051,#6e4ed2,57.5455,41.1422,67.4,0.0634,#b67e48,87.8694,26.5364,90.29,0.0164,#efdbaa
143,S07_comic,,,rotator,32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S07_comic_s4242145_Block_6_pos_00001_.png,S07_comic_s4242145_Block_6_pos_00001_.png,,,,1024,1760,7.9918,14.28,283.1,0.2682,#0f172a,0.4588,2.1194,19.84,0.3707,#080000,0.7329,74.8963,14.7476,5,0.3189,76.6192,0.3817,1.784,19.55,0.313,#060000,42.4253,74.5238,302.74,0.0059,#6250cd,52.4334,70.7873,335.51,0.0001,#cd46b1,52.4414,78.4032,287.9,0.0005,#0078ff,57.5052,46.5844,163.74,0.0003,#119d72,75.2779,1.8472,273.29,0.0004,#b8b9bd
144,S07_comic,,,rotator,-32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S07_comic_s4242145_Block_6_neg_00001_.png,S07_comic_s4242145_Block_6_neg_00001_.png,,,,1024,1760,81.5578,14.4604,336.16,0.1122,#dfc3d6,7.9966,14.2776,283.09,0.2683,#0f172a,0.7018,66.8443,10.8873,5,0.4548,104.3881,7.9927,14.2788,283.1,0.3807,#0f172a,42.4334,74.6044,302.7,0.0062,#6250cd,50.1282,118.6669,319.03,0.0006,#c100ff,53.49,42.8138,165.12,0.0003,#12916c,65.1052,39.9671,345.37,0.0345,#d884b1,74.837,17.3166,293.28,0.0741,#b7b5d5
145,S07_comic,,,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S07_comic_s4242145_scramble_A_00001_.png,S07_comic_s4242145_scramble_A_00001_.png,,,,1024,1760,80.2177,28.306,74.33,0.0451,#e7c195,1.1921,1.5304,350.04,0.3115,#080305,0.988,80.1592,8.7806,5,0.3427,72.5701,0.907,1.3577,342.98,0.304,#060204,14.3861,34.1534,23.1,0.0388,#4d0813,38.2568,73.9278,35.36,0.0312,#b51017,41.2516,70.901,302.98,0.0063,#614ec4,68.8248,46.2853,67.51,0.0154,#db9a5b,81.0661,16.5985,82.99,0.0232,#d9c7ab
146,S07_comic,,,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S07_comic_s4242145_scramble_B_00001_.png,S07_comic_s4242145_scramble_B_00001_.png,,,,1024,1760,79.8006,18.3827,88.01,0.1192,#d5c4a4,7.0675,10.5586,284.5,0.3656,#111523,0.9159,77.6369,7.097,5,0.145,73.3497,5.4513,1.2371,27.56,0.1143,#141111,29.8945,42.3886,30.91,0.0131,#7e2927,43.5236,74.5869,302.17,0.0053,#6353d1,47.0644,70.1398,36.73,0.0228,#cc3a2c,62.5548,45.1544,70.24,0.0307,#c58c4b,83.0882,28.5908,79.44,0.0181,#ecca9b
147,S08_papercraft,,,rotator,0.0,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s42_baseline_00001_.png,S08_papercraft_s42_baseline_00001_.png,,,,1024,1760,85.5081,8.0982,75.37,0.1098,#e0d4c7,7.6257,12.0367,284.99,0.3229,#111626,0.889,68.4563,4.9439,6,0.251,71.1449,7.5532,3.3093,24.01,0.0801,#1b1515,22.549,39.1371,32.33,0.0483,#661b19,42.6571,74.4542,303.2,0.005,#6450cd,48.0531,68.3021,32.71,0.0188,#d03c37,64.3067,52.8535,69.71,0.0283,#d18e42,76.0095,9.8556,237.09,0.171,#a8bfca
148,S08_papercraft,,,rotator,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s42_Block_1_pos_00001_.png,S08_papercraft_s42_Block_1_pos_00001_.png,,,,1024,1760,89.8922,2.1322,114.29,0.1518,#e2e2de,8.0292,12.4873,284.16,0.3277,#111728,0.855,74.3328,5.9401,5,0.5124,64.8262,7.6903,12.8114,283.72,0.3684,#101627,26.3288,50.6564,30.88,0.0228,#7c1319,43.6891,73.0008,300.92,0.0059,#5f56d1,47.3471,77.6376,38.91,0.0191,#d33320,67.6957,45.2484,76.65,0.0512,#ce9c55,82.0231,17.0752,241.23,0.144,#aad2e7
149,S08_papercraft,,,rotator,-23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s42_Block_1_neg_00001_.png,S08_papercraft_s42_Block_1_neg_00001_.png,,,,1024,1760,75.8129,10.5709,96.94,0.1434,#c1bba8,7.8477,13.9333,283.16,0.275,#0f1729,0.8905,78.6276,10.4943,5,0.351,76.1218,5.5662,2.2364,84.02,0.0488,#14120e,7.9982,14.2729,283.11,0.3022,#0f172a,19.2196,35.6419,32.93,0.0374,#591714,43.4083,78.3583,305.51,0.0055,#6f4ed2,52.8817,60.1405,37.47,0.0188,#d35742,84.1938,15.5221,78.08,0.0178,#e4cfb6
150,S08_papercraft,,,rotator,32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s42_Block_6_pos_00001_.png,S08_papercraft_s42_Block_6_pos_00001_.png,,,,1024,1760,7.9929,14.2788,283.09,0.2683,#0f172a,0.9908,3.9381,22.92,0.1916,#0e0100,0.7329,73.3006,10.2608,6,0.2192,76.3877,0.865,3.5608,21.82,0.1964,#0d0000,8.3762,17.2993,47.57,0.0228,#2b1100,42.4909,74.1198,303.21,0.006,#6450cc,52.4414,78.4032,287.9,0.0005,#0078ff,58.518,47.537,163.42,0.0003,#11a074,74.1655,2.0155,273.8,0.0004,#b5b6ba
151,S08_papercraft,,,rotator,-32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s42_Block_6_neg_00001_.png,S08_papercraft_s42_Block_6_neg_00001_.png,,,,1024,1760,74.2757,16.1011,321.94,0.0855,#c6b0c9,7.9961,14.2777,283.08,0.2683,#0f172a,0.5059,59.1688,11.4438,5,0.5803,104.3902,7.9939,14.2767,283.09,0.5281,#0f172a,42.449,74.2942,303.03,0.0089,#6350cd,50.1282,118.6669,319.03,0.0008,#c100ff,55.8323,45.0054,164.3,0.0004,#11986f,63.9616,15.3438,352.34,0.0136,#b4929f,67.1626,25.6263,306.49,0.0522,#ad9cc9
152,S08_papercraft,,,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s42_scramble_A_00001_.png,S08_papercraft_s42_scramble_A_00001_.png,,,,1024,1760,77.7805,40.1718,71.73,0.0469,#edb67a,4.7329,2.3866,37.1,0.2031,#150f0d,0.977,78.4034,10.6118,6,0.2778,79.2859,2.4356,1.3591,332.44,0.1554,#0b080a,20.597,42.0915,32.73,0.0416,#631212,33.0415,58.7917,303.91,0.0114,#513e9c,38.6065,20.0789,215.18,0.1224,#25636d,45.848,80.645,37.78,0.0203,#d2261c,80.8389,52.1895,83.27,0.0121,#f0c266
153,S08_papercraft,,,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s42_scramble_B_00001_.png,S08_papercraft_s42_scramble_B_00001_.png,,,,1024,1760,79.4562,8.229,80.84,0.1231,#cec3b6,7.6075,11.6786,284.66,0.3322,#111626,0.9142,76.1579,7.679,6,0.1884,72.1343,7.4348,2.507,23.37,0.0926,#1a1515,21.9015,40.0921,34.43,0.037,#641915,43.7601,74.6413,302.09,0.0054,#6354d2,52.4897,73.2512,33.79,0.0126,#e3433b,57.8468,15.6683,217.95,0.0958,#67929b,83.5927,18.5582,75.16,0.0297,#e6ccaf
154,S08_papercraft,,,rotator,0.0,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s1337_baseline_00001_.png,S08_papercraft_s1337_baseline_00001_.png,,,,1024,1760,83.3195,7.0702,83.31,0.1242,#d7cfc2,7.7087,11.98,284.57,0.3283,#111626,0.9024,78.5542,6.3502,6,0.3379,60.1723,8.0597,14.2126,283.08,0.3005,#0f172a,26.4305,44.3334,30.93,0.0355,#761e1e,42.5639,74.3849,303.1,0.0049,#6450cd,48.0226,71.0208,32.24,0.0229,#d33736,61.6807,45.9093,69.84,0.0375,#c48948,86.6139,19.9733,79.79,0.0213,#eed5b4
155,S08_papercraft,,,rotator,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s1337_Block_1_pos_00001_.png,S08_papercraft_s1337_Block_1_pos_00001_.png,,,,1024,1760,91.5604,1.3729,155.57,0.1211,#e5e7e6,8.2922,12.6032,283.6,0.3274,#121828,0.8661,74.3393,11.8464,4,0.4863,59.0904,8.1456,14.1742,283.14,0.3254,#10172a,34.6403,17.9509,75.83,0.0595,#624e36,43.6205,73.2647,300.98,0.006,#5f55d1,47.8564,71.7065,37.93,0.0226,#cf3c2a,50.9083,48.1407,89.25,0.0334,#907720,82.4849,16.574,238.49,0.1609,#abd3e7
156,S08_papercraft,,,rotator,-23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s1337_Block_1_neg_00001_.png,S08_papercraft_s1337_Block_1_neg_00001_.png,,,,1024,1760,72.6565,14.4124,91.2,0.1657,#bcb198,7.907,14.0611,283.14,0.2731,#0f1729,0.8721,77.0602,11.6805,5,0.3632,74.9157,6.3037,3.4364,85.67,0.0557,#17140e,7.9943,14.2741,283.1,0.3075,#0f172a,20.7306,38.521,35.53,0.0405,#5f1913,43.4586,78.3521,305.5,0.0055,#6f4ed2,49.4118,55.5945,39.21,0.0321,#c2533c,83.3639,15.6236,77.93,0.0136,#e1cdb3
157,S08_papercraft,,,rotator,32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s1337_Block_6_pos_00001_.png,S08_papercraft_s1337_Block_6_pos_00001_.png,,,,1024,1760,8.3674,15.4698,55.02,0.0312,#281300,1.2919,4.8398,24.49,0.2864,#110100,0.5897,76.8888,11.7433,5,0.2337,76.9835,0.9384,4.1852,20.51,0.2328,#0f0000,14.669,30.3479,45.74,0.0009,#451601,50.2169,68.1717,335.0,0.0001,#c344aa,52.4414,78.4032,287.9,0.0006,#0078ff,58.3317,47.3716,163.47,0.0003,#119f73,77.8272,1.4197,272.78,0.0007,#bfc0c3
158,S08_papercraft,,,rotator,-32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s1337_Block_6_neg_00001_.png,S08_papercraft_s1337_Block_6_neg_00001_.png,,,,1024,1760,76.575,16.1819,313.76,0.1197,#c8b7d3,7.9958,14.2765,283.08,0.2683,#0f172a,0.3231,73.0075,12.0821,5,0.84,117.68,7.9804,14.2782,283.09,0.8264,#0f172a,42.5262,74.7504,302.72,0.0136,#6250ce,50.1282,118.6669,319.03,0.0012,#c100ff,53.1914,71.7104,335.69,0.0002,#d147b3,58.4584,47.5105,163.4,0.0006,#11a073,80.988,0.9869,271.44,0.0007,#c8c9cb
159,S08_papercraft,,,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s1337_scramble_A_00001_.png,S08_papercraft_s1337_scramble_A_00001_.png,,,,1024,1760,75.4342,33.4121,63.98,0.0415,#e6af83,6.1365,3.1403,46.0,0.2829,#181210,0.9776,69.0679,9.8091,5,0.2988,78.8636,2.7758,1.76,345.93,0.2154,#0e090b,24.7872,40.8665,44.62,0.0607,#692510,36.5881,64.552,304.86,0.01,#5c43ac,42.6222,22.1618,211.31,0.0834,#266e77,44.0412,80.6236,33.74,0.0292,#cf1321,71.8438,46.9469,78.07,0.01,#d9a85b
160,S08_papercraft,,,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s1337_scramble_B_00001_.png,S08_papercraft_s1337_scramble_B_00001_.png,,,,1024,1760,79.8333,5.683,86.35,0.1218,#cbc5bb,7.4953,11.7947,284.45,0.329,#111625,0.91,79.2233,9.364,6,0.1513,72.6671,7.6601,1.9479,16.94,0.0965,#1a1616,21.7642,37.6262,32.43,0.0302,#621b18,43.6182,74.615,302.36,0.0055,#6453d1,50.6842,68.1797,32.02,0.0153,#d8433f,56.2929,38.5765,66.53,0.0548,#b17c4a,86.8834,15.0837,73.34,0.0229,#edd6bf
161,S08_papercraft,,,rotator,0.0,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s4242145_baseline_00001_.png,S08_papercraft_s4242145_baseline_00001_.png,,,,1024,1760,84.7993,8.722,77.75,0.1265,#ded2c4,8.3161,11.8338,284.11,0.3429,#131827,0.89,73.5056,7.2948,6,0.3598,60.2407,8.0198,14.268,283.09,0.3025,#0f172a,26.005,45.3647,33.05,0.0307,#751d1a,42.6046,74.3842,303.17,0.0052,#6450cd,48.4458,74.5087,34.08,0.0196,#d73530,55.8636,37.0606,65.78,0.0573,#af7b4b,81.5254,19.4427,77.63,0.0207,#e0c7a7
162,S08_papercraft,,,rotator,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s4242145_Block_1_pos_00001_.png,S08_papercraft_s4242145_Block_1_pos_00001_.png,,,,1024,1760,90.7401,2.7148,99.66,0.1351,#e6e5df,8.364,12.5214,284.22,0.3379,#121828,0.871,74.5409,11.7739,5,0.5045,63.6818,8.231,14.1944,283.18,0.3286,#10182a,43.5964,73.4911,301.28,0.0057,#6055d1,43.9348,77.8762,38.15,0.0146,#c82619,57.4765,50.0189,78.72,0.0489,#b08231,75.137,18.9881,70.05,0.0842,#d1b499,82.7719,16.9071,241.19,0.1759,#acd4e9
163,S08_papercraft,,,rotator,-23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s4242145_Block_1_neg_00001_.png,S08_papercraft_s4242145_Block_1_neg_00001_.png,,,,1024,1760,69.1165,12.0062,92.08,0.1417,#b1a893,7.7212,13.3661,283.36,0.2851,#101728,0.907,72.8778,11.3457,4,0.0963,73.9493,5.4254,4.2027,74.5,0.0384,#17110a,16.2449,35.1133,33.93,0.0371,#50110c,43.4596,78.152,305.68,0.0058,#6f4ed2,47.1115,61.684,38.28,0.0196,#c24632,49.5098,35.0122,71.4,0.0579,#986d3d,78.3033,16.2303,80.48,0.0326,#d3bfa4
164,S08_papercraft,,,rotator,32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s4242145_Block_6_pos_00001_.png,S08_papercraft_s4242145_Block_6_pos_00001_.png,,,,1024,1760,7.9911,14.2802,283.09,0.2682,#0f172a,0.6358,2.7808,20.98,0.371,#0a0000,0.7329,74.7436,8.2055,6,0.3481,76.5561,0.5343,2.393,20.42,0.3334,#090000,13.4736,20.2433,79.31,0.0147,#2f2000,42.5957,74.3164,303.2,0.006,#6450cd,52.4414,78.4032,287.9,0.0005,#0078ff,57.5052,46.5844,163.74,0.0003,#119d72,75.2779,1.8472,273.29,0.0004,#b8b9bd
165,S08_papercraft,,,rotator,-32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s4242145_Block_6_neg_00001_.png,S08_papercraft_s4242145_Block_6_neg_00001_.png,,,,1024,1760,70.4632,21.6188,317.71,0.0803,#bea4c7,7.9938,14.2766,283.08,0.2683,#0f172a,0.6733,53.8717,12.0577,4,0.4847,104.0335,7.9905,14.2758,283.08,0.3961,#0f172a,42.4031,74.5134,302.75,0.0069,#6250cd,50.2326,118.3093,319.13,0.0006,#c102ff,56.7435,45.8985,163.96,0.0004,#119b71,57.5202,20.4655,331.88,0.0226,#a2809b,61.8622,32.2524,308.16,0.0886,#a38bc2
