report,prompt_id,seed,steps,cfg,family,block,rot_kind,angle_deg,amplitude,image_rel,clip_dist,cosine_sim
benchmark_flag_report.html,flag,4242145,6,1.0,rotX,Block_2,rotX,15.0,,rotations/Block_2_rotX_+15.0_00001_.png,0.1207,0.8793
benchmark_flag_report.html,flag,4242145,6,1.0,rotX,Block_2,rotX,30.0,,rotations/Block_2_rotX_+30.0_00001_.png,0.1775,0.8225
benchmark_flag_report.html,flag,4242145,6,1.0,rotX,Block_3,rotX,-30.0,,rotations/Block_3_rotX_-30.0_00001_.png,0.1605,0.8395
benchmark_flag_report.html,flag,4242145,6,1.0,rotX,Block_3,rotX,-15.0,,rotations/Block_3_rotX_-15.0_00001_.png,0.1838,0.8162
benchmark_flag_report.html,flag,4242145,6,1.0,rotX,Block_3,rotX,15.0,,rotations/Block_3_rotX_+15.0_00001_.png,0.1373,0.8627
benchmark_flag_report.html,flag,4242145,6,1.0,rotX,Block_3,rotX,30.0,,rotations/Block_3_rotX_+30.0_00001_.png,0.1515,0.8485
benchmark_flag_report.html,flag,4242145,6,1.0,rotX,Block_4,rotX,-30.0,,rotations/Block_4_rotX_-30.0_00001_.png,0.1265,0.8735
benchmark_flag_report.html,flag,4242145,6,1.0,rotX,Block_4,rotX,-15.0,,rotations/Block_4_rotX_-15.0_00001_.png,0.1411,0.8589
benchmark_flag_report.html,flag,4242145,6,1.0,rotX,Block_4,rotX,15.0,,rotations/Block_4_rotX_+15.0_00001_.png,0.114,0.886
benchmark_flag_report.html,flag,4242145,6,1.0,rotX,Block_4,rotX,30.0,,rotations/Block_4_rotX_+30.0_00001_.png,0.1782,0.8218
benchmark_flag_report.html,flag,4242145,6,1.0,rotX,Block_5,rotX,-30.0,,rotations/Block_5_rotX_-30.0_00001_.png,0.2083,0.7917
benchmark_flag_report.html,flag,4242145,6,1.0,rotX,Block_5,rotX,-15.0,,rotations/Block_5_rotX_-15.0_00001_.png,0.0973,0.9027
benchmark_flag_report.html,flag,4242145,6,1.0,rotX,Block_5,rotX,15.0,,rotations/Block_5_rotX_+15.0_00001_.png,0.0952,0.9048
benchmark_flag_report.html,flag,4242145,6,1.0,rotX,Block_5,rotX,30.0,,rotations/Block_5_rotX_+30.0_00001_.png,0.1752,0.8248
benchmark_flag_report.html,flag,4242145,6,1.0,rotX,Block_6,rotX,-30.0,,rotations/Block_6_rotX_-30.0_00001_.png,0.6236,0.3764
benchmark_flag_report.html,flag,4242145,6,1.0,rotX,Block_6,rotX,-15.0,,rotations/Block_6_rotX_-15.0_00001_.png,0.4757,0.5243
benchmark_flag_report.html,flag,4242145,6,1.0,rotX,Block_6,rotX,15.0,,rotations/Block_6_rotX_+15.0_00001_.png,0.3016,0.6984
benchmark_flag_report.html,flag,4242145,6,1.0,rotX,Block_6,rotX,30.0,,rotations/Block_6_rotX_+30.0_00001_.png,0.4409,0.5591
benchmark_preraphaelite_altar_report.html,preraphaelite_altar,4242145,6,1.0,rotX,Block_1,rotX,-30.0,,rotations/Block_1_rotX_-30.0_00001_.png,0.5673,0.4327
benchmark_preraphaelite_altar_report.html,preraphaelite_altar,4242145,6,1.0,rotX,Block_1,rotX,-15.0,,rotations/Block_1_rotX_-15.0_00001_.png,0.0689,0.9311
benchmark_preraphaelite_altar_report.html,preraphaelite_altar,4242145,6,1.0,rotX,Block_1,rotX,15.0,,rotations/Block_1_rotX_+15.0_00001_.png,0.1609,0.8391
benchmark_preraphaelite_altar_report.html,preraphaelite_altar,4242145,6,1.0,rotX,Block_1,rotX,30.0,,rotations/Block_1_rotX_+30.0_00001_.png,0.3976,0.6024
benchmark_preraphaelite_altar_report.html,preraphaelite_altar,4242145,6,1.0,rotX,Block_2,rotX,-30.0,,rotations/Block_2_rotX_-30.0_00001_.png,0.1202,0.8798
benchmark_preraphaelite_altar_report.html,preraphaelite_altar,4242145,6,1.0,rotX,Block_2,rotX,-15.0,,rotations/Block_2_rotX_-15.0_00001_.png,0.0855,0.9145
benchmark_preraphaelite_altar_report.html,preraphaelite_altar,4242145,6,1.0,rotX,Block_2,rotX,15.0,,rotations/Block_2_rotX_+15.0_00001_.png,0.0561,0.9439
benchmark_preraphaelite_altar_report.html,preraphaelite_altar,4242145,6,1.0,rotX,Block_2,rotX,30.0,,rotations/Block_2_rotX_+30.0_00001_.png,0.1327,0.8673
benchmark_preraphaelite_altar_report.html,preraphaelite_altar,4242145,6,1.0,rotX,Block_3,rotX,-30.0,,rotations/Block_3_rotX_-30.0_00001_.png,0.1479,0.8521
benchmark_preraphaelite_altar_report.html,preraphaelite_altar,4242145,6,1.0,rotX,Block_3,rotX,-15.0,,rotations/Block_3_rotX_-15.0_00001_.png,0.0732,0.9268
benchmark_preraphaelite_altar_report.html,preraphaelite_altar,4242145,6,1.0,rotX,Block_3,rotX,15.0,,rotations/Block_3_rotX_+15.0_00001_.png,0.0628,0.9372
benchmark_preraphaelite_altar_report.html,preraphaelite_altar,4242145,6,1.0,rotX,Block_3,rotX,30.0,,rotations/Block_3_rotX_+30.0_00001_.png,0.1122,0.8878
benchmark_preraphaelite_altar_report.html,preraphaelite_altar,4242145,6,1.0,rotX,Block_4,rotX,-30.0,,rotations/Block_4_rotX_-30.0_00001_.png,0.0997,0.9003
benchmark_preraphaelite_altar_report.html,preraphaelite_altar,4242145,6,1.0,rotX,Block_4,rotX,-15.0,,rotations/Block_4_rotX_-15.0_00001_.png,0.0673,0.9327
benchmark_preraphaelite_altar_report.html,preraphaelite_altar,4242145,6,1.0,rotX,Block_4,rotX,15.0,,rotations/Block_4_rotX_+15.0_00001_.png,0.0746,0.9254
benchmark_preraphaelite_altar_report.html,preraphaelite_altar,4242145,6,1.0,rotX,Block_4,rotX,30.0,,rotations/Block_4_rotX_+30.0_00001_.png,0.0939,0.9061
benchmark_preraphaelite_altar_report.html,preraphaelite_altar,4242145,6,1.0,rotX,Block_5,rotX,-30.0,,rotations/Block_5_rotX_-30.0_00001_.png,0.1445,0.8555
benchmark_preraphaelite_altar_report.html,preraphaelite_altar,4242145,6,1.0,rotX,Block_5,rotX,-15.0,,rotations/Block_5_rotX_-15.0_00001_.png,0.0603,0.9397
benchmark_preraphaelite_altar_report.html,preraphaelite_altar,4242145,6,1.0,rotX,Block_5,rotX,15.0,,rotations/Block_5_rotX_+15.0_00001_.png,0.0412,0.9588
benchmark_preraphaelite_altar_report.html,preraphaelite_altar,4242145,6,1.0,rotX,Block_5,rotX,30.0,,rotations/Block_5_rotX_+30.0_00001_.png,0.0725,0.9275
benchmark_preraphaelite_altar_report.html,preraphaelite_altar,4242145,6,1.0,rotX,Block_6,rotX,-30.0,,rotations/Block_6_rotX_-30.0_00001_.png,0.5698,0.4302
benchmark_preraphaelite_altar_report.html,preraphaelite_altar,4242145,6,1.0,rotX,Block_6,rotX,-15.0,,rotations/Block_6_rotX_-15.0_00001_.png,0.4855,0.5145
benchmark_preraphaelite_altar_report.html,preraphaelite_altar,4242145,6,1.0,rotX,Block_6,rotX,15.0,,rotations/Block_6_rotX_+15.0_00001_.png,0.2149,0.7851
benchmark_preraphaelite_altar_report.html,preraphaelite_altar,4242145,6,1.0,rotX,Block_6,rotX,30.0,,rotations/Block_6_rotX_+30.0_00001_.png,0.5436,0.4564
benchmark_tiefling_report.html,tiefling,4242145,6,1.0,rotX,Block_1,rotX,-30.0,,rotations/Block_1_rotX_-30.0_00001_.png,0.5865,0.4135
benchmark_tiefling_report.html,tiefling,4242145,6,1.0,rotX,Block_1,rotX,-15.0,,rotations/Block_1_rotX_-15.0_00001_.png,0.1447,0.8553
benchmark_tiefling_report.html,tiefling,4242145,6,1.0,rotX,Block_1,rotX,15.0,,rotations/Block_1_rotX_+15.0_00001_.png,0.2909,0.7091
benchmark_tiefling_report.html,tiefling,4242145,6,1.0,rotX,Block_1,rotX,30.0,,rotations/Block_1_rotX_+30.0_00001_.png,0.389,0.611
benchmark_tiefling_report.html,tiefling,4242145,6,1.0,rotX,Block_2,rotX,-30.0,,rotations/Block_2_rotX_-30.0_00001_.png,0.2194,0.7806
benchmark_tiefling_report.html,tiefling,4242145,6,1.0,rotX,Block_2,rotX,-15.0,,rotations/Block_2_rotX_-15.0_00001_.png,0.1488,0.8512
benchmark_tiefling_report.html,tiefling,4242145,6,1.0,rotX,Block_2,rotX,15.0,,rotations/Block_2_rotX_+15.0_00001_.png,0.0953,0.9047
benchmark_tiefling_report.html,tiefling,4242145,6,1.0,rotX,Block_2,rotX,30.0,,rotations/Block_2_rotX_+30.0_00001_.png,0.2034,0.7966
benchmark_tiefling_report.html,tiefling,4242145,6,1.0,rotX,Block_3,rotX,-30.0,,rotations/Block_3_rotX_-30.0_00001_.png,0.152,0.848
benchmark_tiefling_report.html,tiefling,4242145,6,1.0,rotX,Block_3,rotX,-15.0,,rotations/Block_3_rotX_-15.0_00001_.png,0.0995,0.9005
benchmark_tiefling_report.html,tiefling,4242145,6,1.0,rotX,Block_3,rotX,15.0,,rotations/Block_3_rotX_+15.0_00001_.png,0.1227,0.8773
benchmark_tiefling_report.html,tiefling,4242145,6,1.0,rotX,Block_3,rotX,30.0,,rotations/Block_3_rotX_+30.0_00001_.png,0.1463,0.8537
benchmark_tiefling_report.html,tiefling,4242145,6,1.0,rotX,Block_4,rotX,-30.0,,rotations/Block_4_rotX_-30.0_00001_.png,0.1401,0.8599
benchmark_tiefling_report.html,tiefling,4242145,6,1.0,rotX,Block_4,rotX,-15.0,,rotations/Block_4_rotX_-15.0_00001_.png,0.1262,0.8738
benchmark_tiefling_report.html,tiefling,4242145,6,1.0,rotX,Block_4,rotX,15.0,,rotations/Block_4_rotX_+15.0_00001_.png,0.1232,0.8768
benchmark_tiefling_report.html,tiefling,4242145,6,1.0,rotX,Block_4,rotX,30.0,,rotations/Block_4_rotX_+30.0_00001_.png,0.1491,0.8509
benchmark_tiefling_report.html,tiefling,4242145,6,1.0,rotX,Block_5,rotX,-30.0,,rotations/Block_5_rotX_-30.0_00001_.png,0.1694,0.8306
benchmark_tiefling_report.html,tiefling,4242145,6,1.0,rotX,Block_5,rotX,-15.0,,rotations/Block_5_rotX_-15.0_00001_.png,0.088,0.912
benchmark_tiefling_report.html,tiefling,4242145,6,1.0,rotX,Block_5,rotX,15.0,,rotations/Block_5_rotX_+15.0_00001_.png,0.0778,0.9222
benchmark_tiefling_report.html,tiefling,4242145,6,1.0,rotX,Block_5,rotX,30.0,,rotations/Block_5_rotX_+30.0_00001_.png,0.1042,0.8958
benchmark_tiefling_report.html,tiefling,4242145,6,1.0,rotX,Block_6,rotX,-30.0,,rotations/Block_6_rotX_-30.0_00001_.png,0.5636,0.4364
benchmark_tiefling_report.html,tiefling,4242145,6,1.0,rotX,Block_6,rotX,-15.0,,rotations/Block_6_rotX_-15.0_00001_.png,0.4172,0.5828
benchmark_tiefling_report.html,tiefling,4242145,6,1.0,rotX,Block_6,rotX,15.0,,rotations/Block_6_rotX_+15.0_00001_.png,0.3439,0.6561
benchmark_tiefling_report.html,tiefling,4242145,6,1.0,rotX,Block_6,rotX,30.0,,rotations/Block_6_rotX_+30.0_00001_.png,0.5329,0.4671
benchmark_tiefling_seed1337_report.html,tiefling,1337,6,1.0,rotX,Block_1,rotX,-30.0,,rotations/Block_1_rotX_-30.0_00001_.png,0.5979,0.4021
benchmark_tiefling_seed1337_report.html,tiefling,1337,6,1.0,rotX,Block_1,rotX,-15.0,,rotations/Block_1_rotX_-15.0_00001_.png,0.1976,0.8024
benchmark_tiefling_seed1337_report.html,tiefling,1337,6,1.0,rotX,Block_1,rotX,15.0,,rotations/Block_1_rotX_+15.0_00001_.png,0.3189,0.6811
benchmark_tiefling_seed1337_report.html,tiefling,1337,6,1.0,rotX,Block_1,rotX,30.0,,rotations/Block_1_rotX_+30.0_00001_.png,0.5264,0.4736
benchmark_tiefling_seed1337_report.html,tiefling,1337,6,1.0,rotX,Block_2,rotX,-30.0,,rotations/Block_2_rotX_-30.0_00001_.png,0.3355,0.6645
benchmark_tiefling_seed1337_report.html,tiefling,1337,6,1.0,rotX,Block_2,rotX,-15.0,,rotations/Block_2_rotX_-15.0_00001_.png,0.2004,0.7996
benchmark_tiefling_seed1337_report.html,tiefling,1337,6,1.0,rotX,Block_2,rotX,15.0,,rotations/Block_2_rotX_+15.0_00001_.png,0.1014,0.8986
benchmark_tiefling_seed1337_report.html,tiefling,1337,6,1.0,rotX,Block_2,rotX,30.0,,rotations/Block_2_rotX_+30.0_00001_.png,0.2499,0.7501
benchmark_tiefling_seed1337_report.html,tiefling,1337,6,1.0,rotX,Block_3,rotX,-30.0,,rotations/Block_3_rotX_-30.0_00001_.png,0.2413,0.7587
benchmark_tiefling_seed1337_report.html,tiefling,1337,6,1.0,rotX,Block_3,rotX,-15.0,,rotations/Block_3_rotX_-15.0_00001_.png,0.1325,0.8675
benchmark_tiefling_seed1337_report.html,tiefling,1337,6,1.0,rotX,Block_3,rotX,15.0,,rotations/Block_3_rotX_+15.0_00001_.png,0.1282,0.8718
benchmark_tiefling_seed1337_report.html,tiefling,1337,6,1.0,rotX,Block_3,rotX,30.0,,rotations/Block_3_rotX_+30.0_00001_.png,0.1859,0.8141
benchmark_tiefling_seed1337_report.html,tiefling,1337,6,1.0,rotX,Block_4,rotX,-30.0,,rotations/Block_4_rotX_-30.0_00001_.png,0.1613,0.8387
benchmark_tiefling_seed1337_report.html,tiefling,1337,6,1.0,rotX,Block_4,rotX,-15.0,,rotations/Block_4_rotX_-15.0_00001_.png,0.1168,0.8832
benchmark_tiefling_seed1337_report.html,tiefling,1337,6,1.0,rotX,Block_4,rotX,15.0,,rotations/Block_4_rotX_+15.0_00001_.png,0.1113,0.8887
benchmark_tiefling_seed1337_report.html,tiefling,1337,6,1.0,rotX,Block_4,rotX,30.0,,rotations/Block_4_rotX_+30.0_00001_.png,0.1857,0.8143
benchmark_tiefling_seed1337_report.html,tiefling,1337,6,1.0,rotX,Block_5,rotX,-30.0,,rotations/Block_5_rotX_-30.0_00001_.png,0.1672,0.8328
benchmark_tiefling_seed1337_report.html,tiefling,1337,6,1.0,rotX,Block_5,rotX,-15.0,,rotations/Block_5_rotX_-15.0_00001_.png,0.1289,0.8711
benchmark_tiefling_seed1337_report.html,tiefling,1337,6,1.0,rotX,Block_5,rotX,15.0,,rotations/Block_5_rotX_+15.0_00001_.png,0.057,0.943
benchmark_tiefling_seed1337_report.html,tiefling,1337,6,1.0,rotX,Block_5,rotX,30.0,,rotations/Block_5_rotX_+30.0_00001_.png,0.1269,0.8731
benchmark_tiefling_seed1337_report.html,tiefling,1337,6,1.0,rotX,Block_6,rotX,-30.0,,rotations/Block_6_rotX_-30.0_00001_.png,0.5454,0.4546
benchmark_tiefling_seed1337_report.html,tiefling,1337,6,1.0,rotX,Block_6,rotX,-15.0,,rotations/Block_6_rotX_-15.0_00001_.png,0.4749,0.5251
benchmark_tiefling_seed1337_report.html,tiefling,1337,6,1.0,rotX,Block_6,rotX,15.0,,rotations/Block_6_rotX_+15.0_00001_.png,0.2868,0.7132
benchmark_tiefling_seed1337_report.html,tiefling,1337,6,1.0,rotX,Block_6,rotX,30.0,,rotations/Block_6_rotX_+30.0_00001_.png,0.5326,0.4674
benchmark_tiefling_seed42_report.html,tiefling,42,6,1.0,rotX,Block_1,rotX,-30.0,,rotations/Block_1_rotX_-30.0_00001_.png,0.5422,0.4578
benchmark_tiefling_seed42_report.html,tiefling,42,6,1.0,rotX,Block_1,rotX,-15.0,,rotations/Block_1_rotX_-15.0_00001_.png,0.2025,0.7975
benchmark_tiefling_seed42_report.html,tiefling,42,6,1.0,rotX,Block_1,rotX,15.0,,rotations/Block_1_rotX_+15.0_00001_.png,0.2404,0.7596
benchmark_tiefling_seed42_report.html,tiefling,42,6,1.0,rotX,Block_1,rotX,30.0,,rotations/Block_1_rotX_+30.0_00001_.png,0.5455,0.4545
benchmark_tiefling_seed42_report.html,tiefling,42,6,1.0,rotX,Block_2,rotX,-30.0,,rotations/Block_2_rotX_-30.0_00001_.png,0.1997,0.8003
benchmark_tiefling_seed42_report.html,tiefling,42,6,1.0,rotX,Block_2,rotX,-15.0,,rotations/Block_2_rotX_-15.0_00001_.png,0.1142,0.8858
benchmark_tiefling_seed42_report.html,tiefling,42,6,1.0,rotX,Block_2,rotX,15.0,,rotations/Block_2_rotX_+15.0_00001_.png,0.1147,0.8853
benchmark_tiefling_seed42_report.html,tiefling,42,6,1.0,rotX,Block_2,rotX,30.0,,rotations/Block_2_rotX_+30.0_00001_.png,0.2159,0.7841
benchmark_tiefling_seed42_report.html,tiefling,42,6,1.0,rotX,Block_3,rotX,-30.0,,rotations/Block_3_rotX_-30.0_00001_.png,0.1872,0.8128
benchmark_tiefling_seed42_report.html,tiefling,42,6,1.0,rotX,Block_3,rotX,-15.0,,rotations/Block_3_rotX_-15.0_00001_.png,0.1618,0.8382
benchmark_tiefling_seed42_report.html,tiefling,42,6,1.0,rotX,Block_3,rotX,15.0,,rotations/Block_3_rotX_+15.0_00001_.png,0.1168,0.8832
benchmark_tiefling_seed42_report.html,tiefling,42,6,1.0,rotX,Block_3,rotX,30.0,,rotations/Block_3_rotX_+30.0_00001_.png,0.1786,0.8214
benchmark_tiefling_seed42_report.html,tiefling,42,6,1.0,rotX,Block_4,rotX,-30.0,,rotations/Block_4_rotX_-30.0_00001_.png,0.1635,0.8365
benchmark_tiefling_seed42_report.html,tiefling,42,6,1.0,rotX,Block_4,rotX,-15.0,,rotations/Block_4_rotX_-15.0_00001_.png,0.128,0.872
benchmark_tiefling_seed42_report.html,tiefling,42,6,1.0,rotX,Block_4,rotX,15.0,,rotations/Block_4_rotX_+15.0_00001_.png,0.1369,0.8631
benchmark_tiefling_seed42_report.html,tiefling,42,6,1.0,rotX,Block_4,rotX,30.0,,rotations/Block_4_rotX_+30.0_00001_.png,0.1534,0.8466
benchmark_tiefling_seed42_report.html,tiefling,42,6,1.0,rotX,Block_5,rotX,-30.0,,rotations/Block_5_rotX_-30.0_00001_.png,0.163,0.837
benchmark_tiefling_seed42_report.html,tiefling,42,6,1.0,rotX,Block_5,rotX,-15.0,,rotations/Block_5_rotX_-15.0_00001_.png,0.1061,0.8939
benchmark_tiefling_seed42_report.html,tiefling,42,6,1.0,rotX,Block_5,rotX,15.0,,rotations/Block_5_rotX_+15.0_00001_.png,0.0815,0.9185
benchmark_tiefling_seed42_report.html,tiefling,42,6,1.0,rotX,Block_5,rotX,30.0,,rotations/Block_5_rotX_+30.0_00001_.png,0.1518,0.8482
benchmark_tiefling_seed42_report.html,tiefling,42,6,1.0,rotX,Block_6,rotX,-30.0,,rotations/Block_6_rotX_-30.0_00001_.png,0.5536,0.4464
benchmark_tiefling_seed42_report.html,tiefling,42,6,1.0,rotX,Block_6,rotX,-15.0,,rotations/Block_6_rotX_-15.0_00001_.png,0.4268,0.5732
benchmark_tiefling_seed42_report.html,tiefling,42,6,1.0,rotX,Block_6,rotX,15.0,,rotations/Block_6_rotX_+15.0_00001_.png,0.2845,0.7155
benchmark_tiefling_seed42_report.html,tiefling,42,6,1.0,rotX,Block_6,rotX,30.0,,rotations/Block_6_rotX_+30.0_00001_.png,0.5334,0.4666
