file,width_px,height_px,stroke_width_median_px,stroke_width_std_px,stroke_width_cv,edge_density,contour_mean_length_px,contour_n_components,crosshatch_entropy_mean,crosshatch_entropy_p90,color_top4_cluster_share,color_cluster_entropy_norm,color_n_effective,colorfulness_hs,luminance_hist_n_peaks,shadow_edge_transition_width_px,shadow_edge_transition_width_std,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_correlation,lbp_entropy,lbp_uniform_share,fft_radial_slope,fft_high_freq_share,condition,paper_L,paper_C,paper_hue_deg,paper_frac,paper_hex,ink_L,ink_C,ink_hue_deg,ink_frac,ink_hex,subject_frac,tonal_range,step_regularity,effective_steps,top2_mass_share,chroma_spread,sw1_L,sw1_C,sw1_hue_deg,sw1_share,sw1_hex,sw2_L,sw2_C,sw2_hue_deg,sw2_share,sw2_hex,sw3_L,sw3_C,sw3_hue_deg,sw3_share,sw3_hex,sw4_L,sw4_C,sw4_hue_deg,sw4_share,sw4_hex,sw5_L,sw5_C,sw5_hue_deg,sw5_share,sw5_hex,sw6_L,sw6_C,sw6_hue_deg,sw6_share,sw6_hex
S05_pencil_s1337_B1_pos_00001_.png,1024,1280,2.799999952316284,1.8600785732269287,0.6643137874656709,0.1725982666015625,81.49423631123919,2776,3.3010060787200928,3.8733859062194824,0.52805,0.89683313019003,12.01972947357791,38.89427947998047,4,23.0,5.184950133697406,6.722648274904504,0.6253561679100073,0.17975893094942386,0.9482912406210842,3.2010737149376434,0.8408927917480469,-3.83335971409267,2.5027063652705752e-06,,89.8364,3.9782,84.33,0.3782,#e6e1da,14.739,1.4472,48.41,0.1069,#272524,0.5694,67.9517,3.9889,6,0.1704,73.3047,9.7897,1.3551,54.77,0.1044,#1d1b1a,28.586,43.3672,31.19,0.0449,#7b2523,46.4873,74.6598,35.46,0.0333,#d03029,58.0844,36.9237,27.17,0.0226,#c97470,68.8051,46.8678,84.38,0.0202,#c9a352,77.7414,21.4731,82.43,0.066,#d4bd99
S05_pencil_s1337_B6_neg_00001_.png,1024,1280,2.799999952316284,1.506407618522644,0.5380027300630762,0.19994583129882812,43.068693508627774,6085,2.9979679584503174,3.9104621410369873,0.50825,0.9043540518631624,12.273001441982876,30.63702964782715,3,24.0,4.799049222241838,9.88277422562014,0.5202650271375404,0.12050102571761312,0.9315812595606291,3.190808300182191,0.8484306335449219,-3.511923762263016,1.1458156688332044e-05,,90.7881,3.8766,304.09,0.3358,#e6e3eb,14.1485,2.9418,310.31,0.1326,#252327,0.5971,66.0305,5.4441,6,0.2969,68.8266,8.9055,2.6927,308.6,0.114,#1a191c,19.0408,30.3193,18.62,0.022,#551922,34.194,36.488,18.39,0.0185,#853740,45.121,71.5193,29.99,0.023,#cc2933,52.1549,53.4508,20.39,0.0159,#cf535f,74.936,3.3035,310.05,0.1829,#bab7bd
S05_pencil_s1337_B6_pos_00001_.png,1024,1280,2.799999952316284,1.8208119869232178,0.6502900064040934,0.15939483642578126,87.70864819479429,2382,3.264890193939209,3.827813148498535,0.46915,0.922064392722318,12.89068988468289,54.43132019042969,3,24.0,4.5453330157678185,4.067145997063156,0.6464684817880557,0.15145814978254152,0.9623612828059513,3.1698516062351807,0.8653984069824219,-4.0140254998541804,7.756654932611413e-07,,86.0044,16.6814,98.68,0.2789,#dfd7b8,17.8111,7.4562,100.32,0.1226,#2e2c21,0.6843,68.9281,5.3485,6,0.1952,67.2382,13.0904,6.8785,102.07,0.1178,#232218,28.2498,41.1968,41.83,0.0351,#742c19,44.4687,74.0117,41.12,0.0298,#c43318,66.3011,61.2129,85.36,0.0604,#c69b2a,73.8304,35.197,90.76,0.0511,#cbb475,82.0185,6.7735,168.99,0.0774,#c0d0c9
S05_pencil_s1337_baseline_00001_.png,1024,1280,2.799999952316284,1.9245988130569458,0.6873567306545246,0.16538772583007813,78.1741795888929,2773,3.360480785369873,3.8983101844787598,0.4999,0.9065576100683437,12.348213611087832,39.50485610961914,4,23.0,5.439279541176814,6.28606607791937,0.6333799948463678,0.16377818521502896,0.9545761173510037,3.209719353176241,0.8425872802734374,-3.8553399496859138,2.500020448010845e-06,,89.159,4.5112,85.28,0.3558,#e5dfd7,14.4468,1.2422,49.93,0.135,#262423,0.5983,66.1355,5.0494,6,0.1862,73.4965,9.377,0.9069,62.43,0.1217,#1b1a19,31.5287,47.8211,33.29,0.0253,#872923,45.1942,74.4035,35.74,0.0328,#cb2d25,58.78,39.1244,29.09,0.0208,#ce746e,66.7887,44.3699,82.74,0.0249,#c49d52,75.5125,23.6935,82.92,0.0645,#cfb78f
S05_pencil_s1337_scrA_neg_00001_.png,1024,1280,2.799999952316284,1.8467397689819336,0.659549928725616,0.16614303588867188,78.64463705308776,2769,3.438363790512085,3.9598488807678223,0.5021,0.9099332243589853,12.464325398413216,37.111732482910156,4,23.0,5.097977540162373,5.3412004406930045,0.6317997646377171,0.1656090475191912,0.9587487503746267,3.2216265327044717,0.83846435546875,-3.8638492178781365,2.109184292792507e-06,,89.3363,4.381,86.84,0.3554,#e5e0d8,16.1697,1.2328,40.33,0.1221,#2a2827,0.5913,63.9729,7.2734,5,0.1712,74.1398,10.6736,1.068,46.27,0.1097,#1e1c1c,25.8424,39.4163,30.05,0.0387,#702221,44.4117,75.2078,35.27,0.0249,#ca2724,45.0237,53.4912,32.26,0.0237,#b6453e,65.7079,37.6266,79.32,0.0184,#c0995d,74.6465,21.7818,84.32,0.0614,#cbb590
S05_pencil_s1337_scrA_pos_00001_.png,1024,1280,2.799999952316284,1.9964693784713745,0.7130247901682307,0.17040939331054689,85.57816091954022,2610,3.3003156185150146,3.8631246089935303,0.48985,0.9058494245327738,12.323991592231689,40.29783630371094,3,22.0,5.46614199983724,7.931178599952851,0.6229853193874402,0.16854685437467543,0.9449434627719873,3.1851064363704467,0.8546638488769531,-3.8364800596137028,2.8321009287019298e-06,,89.7892,3.9654,82.92,0.3597,#e6e1da,13.2429,1.4016,49.6,0.1313,#242221,0.6079,66.9677,4.5263,6,0.2248,74.1082,9.5959,0.9585,59.29,0.1401,#1c1a1a,30.7568,49.5888,33.63,0.0222,#872520,45.2271,75.0667,35.1,0.0333,#cc2a26,57.3663,39.4228,26.76,0.0202,#ca706d,64.6661,42.3027,85.23,0.0313,#ba9950,76.5635,21.507,81.83,0.0848,#d1ba96
S05_pencil_s1337_scrB_neg_00001_.png,1024,1280,2.799999952316284,1.5173852443695068,0.5419233107894371,0.14224777221679688,75.18024193548388,2480,3.323582649230957,3.889946222305298,0.631,0.832023894907959,10.042841254010373,50.195648193359375,3,24.0,4.514111939001986,3.29224205450224,0.6803134546698697,0.21545200253144414,0.9640438946477041,3.1682717852502775,0.8452911376953125,-3.9869735072535115,5.446319134268597e-07,,91.6524,17.1199,100.13,0.4968,#efe8c7,24.7839,7.5605,107.26,0.0649,#3c3b30,0.459,60.4721,8.6269,4,0.1631,64.2038,18.3154,6.8641,111.54,0.0716,#2d2d23,38.7066,40.1606,42.93,0.046,#904630,51.5194,71.0679,41.3,0.041,#d74b2c,74.1451,47.9874,91.07,0.0861,#d0b45c,77.1093,66.9547,87.2,0.0462,#e5b939,78.7875,30.5976,95.93,0.0771,#d2c38a
S05_pencil_s1337_scrB_pos_00001_.png,1024,1280,2.799999952316284,1.6652395725250244,0.5947284288871021,0.20697097778320311,59.89865312431,4529,3.0641555786132812,3.8787968158721924,0.37775000000000003,0.9475314349719142,13.833801350614907,30.849023818969727,3,24.0,4.731208975557652,9.191428365968049,0.5217178684355415,0.09497371541203783,0.9326344394456682,3.176960529219272,0.864630126953125,-3.572083164851928,1.2025399992599407e-05,,85.6505,3.5291,308.82,0.2051,#d8d5db,7.6662,3.4971,315.87,0.1565,#19161a,0.7524,64.5024,3.9383,6,0.2542,64.765,5.2999,3.084,315.36,0.1459,#141115,16.9572,29.4068,16.07,0.0235,#4f151f,24.9868,41.6638,23.46,0.0146,#711a24,40.8899,67.849,30.3,0.0246,#ba222c,50.963,39.9941,11.18,0.0149,#b95c6e,69.8023,3.941,323.75,0.1082,#afa9af
S05_pencil_s4242145_B1_neg_00001_.png,1024,1280,2.799999952316284,1.7837474346160889,0.637052666068974,0.17258529663085936,74.63246453315737,3031,3.547677516937256,3.994295120239258,0.44125000000000003,0.9359881154377152,13.398062313264852,32.14457702636719,3,24.0,4.729895882928882,5.326648659354504,0.6163833180416638,0.1524953882966888,0.9554717155268306,3.2325581674824595,0.8319023132324219,-3.809071716213002,2.4068866571818728e-06,,88.4466,2.8086,90.08,0.3694,#e0ded9,17.1462,0.9733,45.65,0.1057,#2c2a29,0.6075,68.2915,2.833,6,0.1299,68.6855,12.0263,0.8368,51.34,0.0915,#211f1f,27.8745,40.3577,29.72,0.0384,#762625,44.8703,69.5223,33.92,0.0185,#c6312d,53.7536,34.6677,23.06,0.0194,#ba6a6b,66.2908,39.8086,89.87,0.0192,#b89f59,80.3177,18.5311,83.23,0.0384,#d9c5a5
S05_pencil_s4242145_B1_pos_00001_.png,1024,1280,2.799999952316284,1.826706886291504,0.6523953276429062,0.16629409790039062,83.60759493670886,2607,3.363102436065674,3.9093515872955322,0.54655,0.8840731095238857,11.601926165774145,31.323205947875977,4,23.0,4.850167361803096,6.3034380369559955,0.6217931379718812,0.17205703314502757,0.9472255959841862,3.212263973941023,0.8336486816406251,-3.8175285249681785,2.5709707408542427e-06,,89.7387,2.8343,79.71,0.4019,#e5e1dc,17.4209,1.2251,34.94,0.1042,#2d2a2a,0.5461,67.7889,4.3419,6,0.127,74.4107,9.9294,0.8405,45.97,0.0776,#1d1b1b,30.4694,51.6771,32.95,0.0204,#88201e,45.592,75.2512,35.54,0.0179,#cd2c26,57.3229,38.2368,29.01,0.0156,#c8716b,64.5927,37.5118,82.21,0.0268,#ba985a,77.7184,20.5186,78.39,0.0495,#d6bc9b
S05_pencil_s4242145_B6_neg_00001_.png,1024,1280,2.799999952316284,1.4441297054290771,0.5157606178651643,0.20132369995117189,45.34003436426117,5820,2.8002665042877197,3.632370948791504,0.4575,0.9294068448182848,13.155802766579441,25.863807678222656,2,24.0,4.406585270932585,9.697386012252696,0.5013924049682514,0.1110850283758691,0.9252591096942173,3.1644815995143674,0.8506805419921876,-3.5040428327931528,1.157226529815902e-05,,91.138,3.1832,322.8,0.3129,#e9e4e9,13.9695,3.4336,312.18,0.0937,#252327,0.5816,69.7517,5.919,5,0.1038,66.2706,9.1801,3.1789,310.33,0.0798,#1b191d,26.5548,33.5375,13.16,0.0163,#6d2735,30.851,49.7105,25.76,0.0199,#8a202a,46.3397,69.4495,29.78,0.0143,#cd3138,57.3031,35.0143,13.3,0.0157,#c5717d,78.9317,12.1454,46.06,0.024,#dabeb4
S05_pencil_s4242145_B6_pos_00001_.png,1024,1280,2.799999952316284,1.5917448997497559,0.5684803310203609,0.1675018310546875,77.88151826888968,2819,3.5164053440093994,3.8895134925842285,0.47495000000000004,0.9273164817160908,13.07977598238098,50.599342346191406,3,24.0,4.189552708545311,3.823358590313804,0.6308020511763278,0.13308531524622041,0.9574586448946902,3.203957528403203,0.8566528320312499,-3.766099185221088,1.2608895493096521e-06,,86.2687,15.0096,96.95,0.2279,#e0d8bc,23.0449,6.9976,102.85,0.1129,#39372d,0.7489,64.8222,8.3501,5,0.2444,60.2322,15.8235,6.1288,105.86,0.0728,#28281f,37.4773,41.5169,39.18,0.032,#8f4030,44.8545,31.9803,82.08,0.0473,#816635,45.9217,66.361,41.27,0.028,#c14125,68.8369,64.9911,83.28,0.0263,#d2a027,80.6458,7.5838,185.5,0.1716,#b8ccc9
S05_pencil_s4242145_baseline_00001_.png,1024,1280,2.799999952316284,1.7155778408050537,0.6127063821504181,0.17793502807617187,71.87149460708783,3245,3.4799633026123047,3.965580463409424,0.4818,0.9176796258658874,12.734924518268492,30.262290954589844,3,23.0,4.920318630947982,6.195809354322298,0.6105430970624814,0.15500209812123028,0.9469784073388409,3.228419327164167,0.8293960571289063,-3.734436043484676,3.156210112562553e-06,,88.8709,5.1101,82.67,0.3564,#e5ded6,17.3187,0.8065,25.35,0.1029,#2c2a2a,0.5935,65.293,7.5878,5,0.2531,70.9537,10.6645,0.5781,36.33,0.0754,#1e1d1c,35.0894,49.5425,29.75,0.0158,#952e2e,46.0934,71.5318,34.12,0.0173,#cc322d,54.8805,35.6626,25.79,0.0197,#be6c6a,73.2776,4.0829,79.97,0.1778,#b9b3ad,75.9576,21.3154,82.26,0.0522,#cfb895
S05_pencil_s4242145_scrA_neg_00001_.png,1024,1280,2.799999952316284,1.6318795680999756,0.5828141413895427,0.17557601928710936,75.87570062644247,3033,3.5592873096466064,3.999927520751953,0.5221,0.8950648816719534,11.960945452333318,29.474761962890625,3,24.0,4.540842972860626,5.03807053665433,0.6195788248847001,0.15935464145386563,0.9541508191687312,3.234604560664485,0.8244857788085938,-3.769478455667572,2.4443332113626943e-06,,88.5431,4.4971,84.19,0.3837,#e3ded6,17.2342,0.738,20.96,0.0771,#2c2a2a,0.5829,65.0197,3.4842,6,0.1083,67.615,11.3107,0.5504,28.01,0.061,#1f1e1e,28.725,40.2684,28.29,0.0305,#792828,45.1743,68.1655,32.9,0.0188,#c63331,53.3926,33.4761,25.89,0.0208,#b76a68,63.923,29.887,86.73,0.028,#b09866,76.3304,18.2415,82.55,0.0473,#ceba9b
S05_pencil_s4242145_scrA_pos_00001_.png,1024,1280,2.799999952316284,1.8754264116287231,0.6697951584168018,0.17741622924804687,74.98968074814576,3101,3.3906548023223877,3.916231393814087,0.51025,0.8990749076426227,12.094671084778096,32.58155059814453,2,23.0,5.232353187769475,7.96515959782395,0.606850433942915,0.15546925712637064,0.9366785641590731,3.208838368411817,0.8436134338378906,-3.722132123793135,3.674534581601362e-06,,88.8317,4.665,81.41,0.3831,#e4ded6,15.8686,1.1036,48.76,0.1113,#292726,0.5648,67.2804,5.1723,6,0.1311,72.3105,9.6012,1.0746,63.26,0.0881,#1c1a19,27.4717,42.7371,30.09,0.0355,#782222,46.5435,73.3851,35.39,0.0229,#cf322a,54.0003,36.5781,27.27,0.0202,#bd6a66,69.8355,38.6095,83.56,0.0183,#c8a665,76.8816,19.7561,78.09,0.0429,#d3ba9a
S05_pencil_s4242145_scrB_neg_00001_.png,1024,1280,2.0,1.3648531436920166,0.6824265718460083,0.14229660034179686,69.2577051615299,2693,3.4760336875915527,3.913520336151123,0.5767,0.8849060684106624,11.628751225860045,41.43574142456055,2,24.0,4.28687894217601,3.2488839917107817,0.6755996963928261,0.23503406591414294,0.9566267514097979,3.202812741357352,0.8318885803222656,-3.7583389281398096,8.829895625267257e-07,,91.9479,15.173,100.81,0.4533,#eee9cb,27.3994,7.864,101.76,0.0443,#434135,0.4542,54.1148,7.4427,5,0.1468,54.511,24.0758,7.1335,103.73,0.0699,#3b3a2f,49.3165,61.6445,40.76,0.0352,#c74e33,57.1594,30.004,91.01,0.0732,#9a8855,63.7033,35.8151,51.85,0.0326,#ce8a69,73.8,40.5953,90.67,0.0736,#cdb36a,78.1906,57.9891,87.73,0.0316,#e4bd52
S05_pencil_s4242145_scrB_pos_00001_.png,1024,1280,2.799999952316284,1.5692228078842163,0.5604367266456864,0.20202484130859374,62.246826516220025,4254,2.952674627304077,3.696333646774292,0.39885000000000004,0.93214855203023,13.256189332649576,26.921369552612305,4,23.0,4.455359222163628,9.811253458784355,0.5259272907702288,0.1032450113599883,0.9271355423766203,3.1585546992399434,0.8648246765136719,-3.584998868055547,1.049397527294966e-05,,85.3146,4.2498,311.42,0.2382,#d8d4db,8.784,4.2198,311.98,0.1499,#1b181d,0.7071,62.9782,7.5012,5,0.2587,63.9108,5.7439,3.6722,310.66,0.1271,#151217,21.4259,36.9155,19.66,0.0273,#631623,42.2766,67.583,29.51,0.0183,#bf2731,49.8199,38.6173,9.79,0.0119,#b45b6d,68.1694,14.9871,66.05,0.0195,#bba28e,68.7221,4.9227,309.9,0.1316,#aaa6ae
S05_pencil_s42_B1_neg_00001_.png,1024,1280,2.799999952316284,1.7914966344833374,0.6398202374972657,0.17589797973632812,70.46240831295843,3272,3.5399487018585205,3.9684786796569824,0.47965,0.9188782472254641,12.777316691575026,33.14999008178711,4,24.0,4.648569565275321,5.800909701499702,0.6053015263475026,0.13045576397099617,0.9519212888088349,3.237358417462413,0.8311363220214842,-3.7519457595096215,2.9919308578071514e-06,,86.8872,5.8903,85.16,0.3384,#dfd9cf,16.5191,1.0093,49.62,0.1337,#2a2928,0.6123,63.6301,5.3585,6,0.171,70.2992,11.6782,0.6997,53.21,0.1135,#201f1e,32.5972,45.6732,30.56,0.0199,#892c2a,46.432,70.9989,34.68,0.0227,#cc352e,53.0112,35.0093,26.02,0.0204,#b86866,68.1879,17.6201,81.51,0.0575,#b7a487,75.3083,31.1373,83.92,0.0349,#d3b681
S05_pencil_s42_B1_pos_00001_.png,1024,1280,2.799999952316284,1.862747311592102,0.6652669083266073,0.1677215576171875,78.79426523297491,2790,3.3849639892578125,3.9099864959716797,0.49695,0.9069643680288451,12.362147442861527,33.464515686035156,2,23.0,5.119289957237326,6.664489862880039,0.6185815465215092,0.14897678698033312,0.9448601784512595,3.2187416743044586,0.8348052978515625,-3.7818898406664863,2.779543372862178e-06,,89.2925,5.0202,85.66,0.35,#e5e0d7,17.5657,1.3299,47.89,0.1192,#2d2b2a,0.5776,66.8273,7.264,5,0.1442,73.3636,10.2847,1.0909,51.04,0.0828,#1e1c1b,28.9584,45.429,30.86,0.0299,#7f2322,45.8406,74.4544,35.77,0.0226,#cd2f27,57.2423,41.1324,30.83,0.0152,#cb6f67,77.0738,16.2505,83.68,0.0614,#cebca1,77.1121,30.4952,84.14,0.0396,#d8bb86
S05_pencil_s42_B6_neg_00001_.png,1024,1280,2.799999952316284,1.5532872676849365,0.5547454621918791,0.19643096923828124,42.60565944067516,6043,2.9441850185394287,3.8012945652008057,0.45375,0.9274929550593413,13.08617732575103,25.651744842529297,2,24.0,4.576199915640806,9.380735950420416,0.5172813235348414,0.11894763646119955,0.9265675163309859,3.1814271424378946,0.8512672424316406,-3.5145782902851783,1.0674921646373452e-05,,90.7774,3.0321,321.12,0.342,#e8e3e8,14.439,3.3742,311.2,0.0954,#262428,0.5691,67.3473,5.6513,6,0.1146,71.2842,10.2691,3.3041,310.71,0.0858,#1d1b1f,24.2033,38.4091,21.7,0.0236,#6c1c26,41.7464,30.7187,11.74,0.0102,#934e59,47.3285,74.5882,31.16,0.0142,#d52c33,56.3464,51.1374,21.26,0.0114,#d96169,77.6164,13.2119,52.45,0.0288,#d7baad
S05_pencil_s42_B6_pos_00001_.png,1024,1280,2.799999952316284,1.6095303297042847,0.5748322703980083,0.17376327514648438,77.75862068965517,2929,3.376363515853882,3.884077548980713,0.4609,0.9330062101667063,13.287749175114703,54.33583068847656,4,24.0,3.8874405140143304,3.7693479252257607,0.6293786500424725,0.13444757927064177,0.9566470310220985,3.1895429988730024,0.8589736938476563,-3.8861314918577468,9.898522477118295e-07,,85.35,15.9738,98.46,0.2091,#ddd6b7,22.9279,6.822,98.44,0.131,#39372d,0.7602,63.7367,7.1489,5,0.2371,68.4054,16.0666,5.9497,101.55,0.0838,#2a2820,38.3429,45.8824,42.26,0.0302,#95412a,48.3062,74.3551,40.57,0.0254,#d13d22,68.2295,60.6485,82.76,0.0451,#cf9f32,76.0886,32.0343,87.65,0.0349,#d3b981,79.8033,8.8307,180.16,0.1532,#b4cbc6
S05_pencil_s42_baseline_00001_.png,1024,1280,2.799999952316284,1.82770836353302,0.6527529980923958,0.170965576171875,75.91056910569105,2952,3.4740262031555176,3.947868585586548,0.44155,0.9362564543871135,13.408034094149608,32.713958740234375,3,24.0,5.299848907044426,6.037883550965228,0.6121957540063525,0.13689337647239055,0.9500867321619194,3.2314170652340155,0.829998779296875,-3.7772530087507286,2.841397085226823e-06,,88.102,5.6466,85.37,0.3383,#e3dcd2,17.303,1.2686,41.78,0.1283,#2c2a29,0.5979,67.8084,5.0959,6,0.1477,72.7395,11.4868,1.0939,48.19,0.0987,#201e1d,34.8933,50.1777,31.54,0.0166,#942e2b,47.1931,73.8335,36.16,0.0208,#d0352a,59.5167,37.3111,30.06,0.0134,#cd7870,70.5937,18.2285,83.42,0.049,#bdaa8c,79.2952,29.8247,85.28,0.0411,#ddc18d
S05_pencil_s42_scrA_neg_00001_.png,1024,1280,2.799999952316284,1.80706787109375,0.6453813935242618,0.16474761962890624,75.63502626970228,2855,3.5076112747192383,3.954066276550293,0.501,0.9139032202887637,12.602280148993824,35.99289321899414,4,23.0,4.981284347434906,5.350251673594779,0.6203620754460827,0.1493583371501379,0.9546181045965041,3.233751844544607,0.8268745422363282,-3.811577428648291,2.485380620693135e-06,,88.1775,4.9757,84.67,0.3581,#e2ddd4,16.8917,1.1898,42.35,0.1106,#2b2929,0.6024,66.7774,7.7213,5,0.2031,71.6774,12.4558,1.004,40.25,0.1033,#222020,37.8438,3.914,75.4,0.0998,#5d5853,46.6178,72.6814,35.04,0.0265,#ce332c,55.8966,40.42,28.09,0.0162,#c76c67,74.9811,39.7332,84.01,0.0357,#d7b46f,79.2332,21.4314,84.55,0.0605,#d7c29d
S05_pencil_s42_scrA_pos_00001_.png,1024,1280,2.799999952316284,1.886518955230713,0.6737567811992642,0.17310638427734376,80.77394090423638,2809,3.3957037925720215,3.9155526161193848,0.44845,0.9341434841671148,13.329714140747269,36.26035690307617,3,22.0,5.310235924949601,7.2543477935161285,0.6134514314276218,0.14516759497359044,0.9423680892849138,3.2102972391016533,0.845245361328125,-3.766200006658122,3.0882061739839933e-06,,88.3834,4.6507,83.6,0.3484,#e3ddd5,16.6396,1.511,46.91,0.126,#2b2928,0.6066,66.2799,10.2047,5,0.1655,68.7239,11.0949,1.5717,56.08,0.1001,#201d1c,43.0969,70.2956,34.7,0.0256,#c12b27,56.6588,39.9755,28.72,0.0169,#c96e68,59.2809,24.2117,85.42,0.024,#a18c64,71.5419,40.9351,80.87,0.0425,#d1a965,77.3748,21.5896,82.19,0.0653,#d4bc98
S05_pencil_s42_scrB_neg_00001_.png,1024,1280,2.0,1.4653286933898926,0.7326643466949463,0.13384017944335938,73.0033291718685,2403,3.464370012283325,3.953894853591919,0.5869,0.8808975812587173,11.500226136809045,52.02253723144531,2,24.0,4.256864860140618,2.9607707816503708,0.6850984809723257,0.20620755396087304,0.9628581491033605,3.19944932832364,0.8453704833984375,-3.9443287749646223,5.579179274245181e-07,,91.1482,18.2685,99.18,0.3374,#eee6c3,26.0265,7.9049,100.5,0.0523,#403e32,0.5058,65.7738,8.4782,5,0.1998,62.8999,22.5817,7.3483,105.59,0.0753,#37362b,51.048,70.2482,41.98,0.0349,#d44b2b,63.2012,41.3027,50.65,0.0325,#d48661,76.879,65.4043,84.22,0.0561,#e9b73d,80.0028,40.2931,90.5,0.0856,#dfc47b,88.3555,7.9585,144.62,0.1141,#d5e1d5
S05_pencil_s42_scrB_pos_00001_.png,1024,1280,2.799999952316284,1.6353745460510254,0.5840623478218887,0.20598678588867186,57.59193686006826,4688,2.989224433898926,3.814087152481079,0.3651,0.9572042891692333,14.209827703674144,28.547595977783203,5,23.0,4.725703651309506,9.203337323572873,0.5190909455609365,0.09515962882796271,0.9287863451002413,3.165695712543874,0.8673423767089843,-3.573879748336184,1.2303114732701755e-05,,83.2579,3.8733,314.94,0.2332,#d2ced5,8.0443,3.9451,313.45,0.1545,#1a171b,0.7133,63.3062,4.7792,6,0.2441,67.081,5.9511,3.6161,312.05,0.1581,#151217,15.2345,4.8668,316.26,0.0861,#29252b,22.4334,37.4973,20.2,0.027,#661824,43.0275,70.6971,31.2,0.0198,#c3252d,53.9498,41.781,15.23,0.0092,#c56370,69.2573,16.7776,65.39,0.017,#c0a48e
S06_pastel_s1337_B1_neg_00001_.png,1024,1280,2.799999952316284,1.8226869106292725,0.6509596220248022,0.04936141967773437,55.91961970613656,1157,3.879948139190674,4.115223407745361,0.40035,0.9697737576875148,14.713769906892432,60.5465202331543,6,20.0,5.151569658810376,1.5634862938842584,0.7926097907257383,0.17265493073511368,0.9750774052235032,3.1977796820100655,0.7905563354492189,-3.811260630276917,1.1624461441590965e-06,,77.8611,9.0235,102.14,0.1409,#c4c1b0,16.8233,3.7324,281.47,0.0968,#28292f,0.9,67.9198,6.2935,6,0.1323,63.9622,10.5243,1.2084,10.54,0.0573,#1e1c1c,31.0426,37.3873,29.47,0.0374,#7c312e,44.8251,65.1707,35.33,0.0336,#c1392e,52.7862,18.0763,238.94,0.071,#598498,57.9615,46.4061,75.87,0.0613,#b3823b,78.4441,24.4684,78.44,0.0321,#dbbe96
S06_pastel_s1337_B1_pos_00001_.png,1024,1280,4.0,2.1165356636047363,0.5291339159011841,0.052911376953125,53.02140672782875,1308,3.818209409713745,4.105597972869873,0.4336,0.9573524792921227,14.21566729890249,63.746185302734375,4,19.0,5.768660786126035,2.123591625462641,0.7936811539032527,0.17908095478976413,0.9688112251507899,3.186799373975426,0.791534423828125,-3.888936763454116,1.1234562663326198e-06,,80.9704,11.5551,90.36,0.1076,#d2c8b4,19.6945,5.3584,296.89,0.1075,#302f37,0.9159,64.8725,5.6363,6,0.242,70.7712,10.8372,2.2155,356.86,0.0575,#201c1d,34.5465,41.9653,32.16,0.0387,#8a3630,46.6642,72.9866,35.86,0.0263,#ce342a,57.2716,36.1137,78.56,0.0559,#a8834b,64.3619,62.6627,73.05,0.0267,#d38e29,75.7097,9.8822,222.94,0.1846,#a5bfc7
S06_pastel_s1337_B6_neg_00001_.png,1024,1280,2.799999952316284,1.3908931016921997,0.49674754477820304,0.0960052490234375,24.775743256546566,5079,3.1098570823669434,3.6354143619537354,0.43755,0.9543143382565258,14.09642433162053,59.01203536987305,5,24.0,4.405686793900124,3.2365362237348743,0.6566448103830675,0.1286257313834036,0.950813111275703,3.120221735180518,0.8269622802734375,-3.3038191519086713,1.1323262546710136e-05,,77.1502,6.8945,39.28,0.1184,#ccbbb7,17.6468,12.517,296.15,0.091,#2b293b,0.909,64.6279,8.0562,5,0.1853,60.1913,12.2243,7.981,307.69,0.0562,#231e29,38.0658,40.6695,23.89,0.0377,#953d41,44.2045,68.1724,29.84,0.0184,#c52d34,60.792,50.9711,63.1,0.021,#cc8142,63.8078,26.3725,56.21,0.0568,#c19074,76.8522,12.4108,258.6,0.1285,#adc0d4
S06_pastel_s1337_B6_pos_00001_.png,1024,1280,2.799999952316284,1.972738265991211,0.7045493927095514,0.04152603149414062,54.97878787878788,990,3.737551689147949,4.032036781311035,0.43660000000000004,0.9551159478502227,14.12778895156847,67.71846008300781,4,20.0,5.481422062062394,1.3055650254609321,0.8097541286327256,0.19357013030913117,0.9753761741613154,3.1923749440694618,0.836822509765625,-4.041822686816113,3.3035800676090375e-07,,75.6328,21.893,107.44,0.1525,#bdbd94,20.244,3.3408,130.2,0.1094,#2f322d,0.8754,66.2644,6.7107,5,0.2059,66.6757,12.5776,5.3157,105.14,0.0657,#22211a,36.4507,41.924,40.49,0.0434,#8c3e2c,48.5458,71.9914,43.56,0.0341,#cd451f,60.9685,16.9744,190.13,0.1401,#6d9c98,63.86,61.117,82.83,0.0459,#c29324,78.842,34.6613,93.74,0.0309,#d6c283
