prompt_id,seed,condition,tag,grad_ratio,dL,passed,file,baseline_file
S03_cyberpunk,1337,scramble_A_neg,scrA_neg,0.9446950554847717,-0.009613037109375,True,S03_cyberpunk_s1337_scrA_neg_00001_.png,S03_cyberpunk_s1337_baseline_00001_.png
S03_cyberpunk,1337,scramble_A_pos,scrA_pos,1.0234071016311646,-4.151237487792969,True,S03_cyberpunk_s1337_scrA_pos_00001_.png,S03_cyberpunk_s1337_baseline_00001_.png
S03_cyberpunk,1337,scramble_B_neg,scrB_neg,0.8588278293609619,26.910171508789062,False,S03_cyberpunk_s1337_scrB_neg_00001_.png,S03_cyberpunk_s1337_baseline_00001_.png
S03_cyberpunk,1337,scramble_B_pos,scrB_pos,0.9474878907203674,-32.824554443359375,False,S03_cyberpunk_s1337_scrB_pos_00001_.png,S03_cyberpunk_s1337_baseline_00001_.png
S03_cyberpunk,4242145,Block_1_neg,B1_neg,1.0437368154525757,-0.8805313110351562,True,S03_cyberpunk_s4242145_B1_neg_00001_.png,S03_cyberpunk_s4242145_baseline_00001_.png
S03_cyberpunk,4242145,Block_1_pos,B1_pos,1.1850529909133911,3.6857070922851562,True,S03_cyberpunk_s4242145_B1_pos_00001_.png,S03_cyberpunk_s4242145_baseline_00001_.png
S03_cyberpunk,4242145,Block_6_neg,B6_neg,1.2108469009399414,-3.9113998413085938,True,S03_cyberpunk_s4242145_B6_neg_00001_.png,S03_cyberpunk_s4242145_baseline_00001_.png
S03_cyberpunk,4242145,Block_6_pos,B6_pos,0.8974630832672119,-6.2403717041015625,True,S03_cyberpunk_s4242145_B6_pos_00001_.png,S03_cyberpunk_s4242145_baseline_00001_.png
S03_cyberpunk,4242145,scramble_A_neg,scrA_neg,1.087072730064392,-1.3517074584960938,True,S03_cyberpunk_s4242145_scrA_neg_00001_.png,S03_cyberpunk_s4242145_baseline_00001_.png
S03_cyberpunk,4242145,scramble_A_pos,scrA_pos,1.327636480331421,-8.387168884277344,True,S03_cyberpunk_s4242145_scrA_pos_00001_.png,S03_cyberpunk_s4242145_baseline_00001_.png
S03_cyberpunk,4242145,scramble_B_neg,scrB_neg,0.916663408279419,26.225372314453125,False,S03_cyberpunk_s4242145_scrB_neg_00001_.png,S03_cyberpunk_s4242145_baseline_00001_.png
S03_cyberpunk,4242145,scramble_B_pos,scrB_pos,0.9564013481140137,-33.148597717285156,False,S03_cyberpunk_s4242145_scrB_pos_00001_.png,S03_cyberpunk_s4242145_baseline_00001_.png
S03_cyberpunk,42,Block_1_neg,B1_neg,0.9785122275352478,-0.39321136474609375,True,S03_cyberpunk_s42_B1_neg_00001_.png,S03_cyberpunk_s42_baseline_00001_.png
