type,report,prompt_id,seed,block,rot_kind,angle_deg,image_path,file,width_px,height_px,stroke_width_median_px,stroke_width_std_px,stroke_width_cv,edge_density,contour_mean_length_px,contour_n_components,crosshatch_entropy_mean,crosshatch_entropy_p90,color_top4_cluster_share,color_cluster_entropy_norm,color_n_effective,colorfulness_hs,luminance_hist_n_peaks,shadow_edge_transition_width_px,shadow_edge_transition_width_std,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_correlation,lbp_entropy,lbp_uniform_share,fft_radial_slope,fft_high_freq_share
baseline,benchmark_elf_brawler,elf_brawler,4242145,None,None,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_elf_brawler\00_baseline_00001_.png,00_baseline_00001_.png,1024,1760,2.799999952316284,2.0998048782348633,0.7499303264265457,0.08326305042613637,72.42277992277992,2072,2.4423930644989014,3.5964159965515137,0.6697000000000001,0.8148899769217897,9.576907767614339,46.51610565185547,4,16.0,6.7144656444478965,7.986651699124083,0.8190400928237789,0.330820554375752,0.9670179816595799,2.2819861974997058,0.9289467551491478,-3.206129581673386,1.918461186561459e-05
baseline,benchmark_tiefling_seed1337,tiefling,1337,None,None,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling_seed1337\00_baseline_00001_.png,00_baseline_00001_.png,1024,1760,4.0,2.31125807762146,0.577814519405365,0.027434747869318182,109.14790286975717,453,2.767486333847046,3.7166085243225098,0.6172,0.828225425542668,9.937629132205977,33.89435577392578,1,12.0,7.336616141814154,2.2093109727622506,0.9004711329886035,0.3684181373748866,0.9460878265188588,2.504626999774091,0.8871232466264205,-3.215678828769449,2.207041135899117e-05
baseline,benchmark_african_scientist,african_scientist,4242145,None,None,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_african_scientist\00_baseline_00001_.png,00_baseline_00001_.png,1024,1760,2.799999952316284,2.139613628387451,0.7641477374374481,0.03754549893465909,87.53686934023285,773,2.9527077674865723,3.863083839416504,0.534,0.8775956855706247,11.395424332651563,33.48838424682617,3,20.0,7.039990612855618,2.297574963777575,0.870884696847301,0.300753503788931,0.9861258153785077,2.642555836494096,0.8711314808238636,-3.2163559963070396,6.123581267149491e-06
baseline,benchmark_flag,flag,4242145,None,None,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_flag\00_baseline_00001_.png,00_baseline_00001_.png,1024,1760,2.799999952316284,1.7511417865753174,0.6254077915703874,0.05233986594460227,75.10270700636943,1256,3.2393059730529785,4.06542444229126,0.6818500000000001,0.7983685505072067,9.148113098947805,71.38195037841797,2,18.0,7.100943606038457,2.6961698424375165,0.8406589004133007,0.4074647434219063,0.8942802874492197,2.515747672061527,0.8874783602627841,-2.997109911301502,4.6930619140719514e-05
baseline,benchmark_tiefling,tiefling,4242145,None,None,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling\00_baseline_00001_.png,00_baseline_00001_.png,1024,1760,2.799999952316284,2.2587051391601562,0.8066804205805986,0.028437389026988637,122.9040767386091,417,2.752112627029419,3.706094980239868,0.6192,0.814481488428059,9.566067383434065,30.479232788085938,1,14.0,7.258200904684394,2.0371093911446265,0.8899488365653802,0.3712187312891584,0.9362987770105209,2.5702677582775366,0.8899369673295455,-3.156099890571077,2.993880705139337e-05
baseline,benchmark_tiefling_seed42,tiefling,42,None,None,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling_seed42\00_baseline_00001_.png,00_baseline_00001_.png,1024,1760,4.0,2.2382736206054688,0.5595684051513672,0.026509232954545454,94.6059405940594,505,2.902663469314575,3.7974560260772705,0.63585,0.8175833522911699,9.648692192307808,31.609834671020508,1,16.0,7.6899760356692735,2.2076710565967272,0.8865469699304966,0.37873958305229505,0.9312445621129318,2.6111950556208186,0.8916687011718749,-3.182594068420601,2.843282766175693e-05
baseline,benchmark_combat_robot,combat_robot,4242145,None,None,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_combat_robot\00_baseline_00001_.png,00_baseline_00001_.png,1024,1760,2.799999952316284,2.377312421798706,0.8490401651014629,0.02559814453125,54.59644970414201,845,3.0395960807800293,3.8931314945220947,0.80385,0.7019669813238668,7.002489549834833,22.122547149658203,1,16.0,7.764518971261734,2.6699429399417696,0.9058734734379432,0.43310763003309327,0.9072864310223089,2.46584126776495,0.9003035111860795,-3.0414984990660563,5.988917813477958e-05
baseline,benchmark_preraphaelite_altar,preraphaelite_altar,4242145,None,None,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_preraphaelite_altar\00_baseline_00001_.png,00_baseline_00001_.png,1024,1760,2.0,1.6827576160430908,0.8413788080215454,0.046568714488636365,50.98906439854192,1646,3.4449126720428467,4.053334712982178,0.67515,0.7964088448233393,9.098542004942129,31.493492126464844,1,21.0,6.466347677135546,2.1051416277735684,0.8055519182538013,0.35451046011749787,0.92678585387475,2.8522135012280128,0.8560003107244318,-2.939374451941765,4.7412092060206e-05
baseline,benchmark_troll_shaman,troll_shaman,4242145,None,None,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_troll_shaman\00_baseline_00001_.png,00_baseline_00001_.png,1024,1760,4.0,2.2540676593780518,0.5635169148445129,0.07616133256392045,87.87516005121638,1562,2.271611452102661,3.416572332382202,0.60215,0.8486394003811258,10.5163167874662,28.217376708984375,5,14.0,6.670641286135759,11.087075581315771,0.832386743396544,0.32622169530865175,0.955274755416041,2.06572043822022,0.9635387073863636,-3.2863586232300803,1.7818596058114722e-05
rotX,benchmark_african_scientist,african_scientist,4242145,Block_2,rotX,-30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_african_scientist\rotations\Block_2_rotX_-30.0_00001_.png,Block_2_rotX_-30.0_00001_.png,1024,1760,2.799999952316284,2.2440879344940186,0.8014599902537889,0.04066495028409091,63.56287944492628,1153,3.1495919227600098,3.9665074348449707,0.5194000000000001,0.8859334267868937,11.661922272616428,27.967247009277344,3,20.0,7.812520399973367,2.717854273109044,0.8556912319989125,0.29919024035509206,0.9827056801096682,2.768456470851052,0.8681918057528408,-3.004969530103502,8.693981140991278e-06
rotX,benchmark_african_scientist,african_scientist,4242145,Block_1,rotX,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_african_scientist\rotations\Block_1_rotX_+15.0_00001_.png,Block_1_rotX_+15.0_00001_.png,1024,1760,2.799999952316284,2.255223512649536,0.8054369825199158,0.03827847567471591,76.56714761376249,901,3.3190996646881104,4.056621074676514,0.5395,0.8751190430760947,11.317443289531143,30.138980865478516,2,21.0,7.4300453937154005,2.7131623880631652,0.8589833973615739,0.3062403219302055,0.9842719932552573,2.7695741353482175,0.9017533735795454,-3.022963708869376,7.456166818846117e-06
rotX,benchmark_african_scientist,african_scientist,4242145,Block_1,rotX,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_african_scientist\rotations\Block_1_rotX_-15.0_00001_.png,Block_1_rotX_-15.0_00001_.png,1024,1760,2.799999952316284,2.159127712249756,0.7711170532212437,0.035582386363636365,66.31644260599793,967,3.4077491760253906,4.059996604919434,0.51835,0.8903987028638932,11.807198665455061,33.112953186035156,3,21.0,7.958361905807181,2.258145883638554,0.8632314943361908,0.29426510551628904,0.9854402120657908,2.761027003821888,0.9089699485085226,-2.9998604130465263,7.415709099636065e-06
rotX,benchmark_african_scientist,african_scientist,4242145,Block_1,rotX,-30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_african_scientist\rotations\Block_1_rotX_-30.0_00001_.png,Block_1_rotX_-30.0_00001_.png,1024,1760,2.799999952316284,1.723863124847412,0.6156654122159381,0.06394764293323864,40.11451444483119,2873,3.6715853214263916,4.104473114013672,0.49605000000000005,0.895787443276207,11.984931624155326,46.804466247558594,2,23.0,5.842533820722049,2.5234124830491944,0.7584865789377018,0.2854485325027873,0.9771866410700758,2.5920947918845236,0.9741688121448864,-3.0638063469188457,9.385958574305062e-06
rotX,benchmark_african_scientist,african_scientist,4242145,Block_1,rotX,30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_african_scientist\rotations\Block_1_rotX_+30.0_00001_.png,Block_1_rotX_+30.0_00001_.png,1024,1760,2.799999952316284,2.471234083175659,0.8825836161644735,0.048053533380681815,38.993246285457005,2221,3.3707947731018066,4.034453868865967,0.6308,0.8224283254245928,9.77917866975759,46.68098068237305,3,17.0,7.564823482483678,4.844932245494531,0.8451909391121477,0.3066035767377693,0.9791469720283208,2.626522161520591,0.9585382634943181,-2.9385687518715575,1.15506708818427e-05
rotX,benchmark_african_scientist,african_scientist,4242145,Block_2,rotX,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_african_scientist\rotations\Block_2_rotX_-15.0_00001_.png,Block_2_rotX_-15.0_00001_.png,1024,1760,2.799999952316284,2.1208653450012207,0.7574519218283368,0.03943925337357954,73.12654320987654,972,3.1482584476470947,3.9323370456695557,0.5468000000000001,0.8782259602993829,11.415355161818544,29.819034576416016,3,20.0,7.895871479915282,2.620076340362135,0.8609932101135119,0.3026829567796441,0.9840506410979243,2.710718921645925,0.8615611683238635,-3.011296570744269,8.007973271397465e-06
rotX,benchmark_african_scientist,african_scientist,4242145,Block_2,rotX,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_african_scientist\rotations\Block_2_rotX_+15.0_00001_.png,Block_2_rotX_+15.0_00001_.png,1024,1760,2.799999952316284,2.169112205505371,0.7746829437304045,0.03809647993607954,86.36352201257861,795,2.9724550247192383,3.884469985961914,0.529,0.8843990843613906,11.612416658775693,34.39020919799805,4,19.5,8.150239757723764,2.314135246632108,0.8698575006121223,0.2991552328692229,0.9860403031747136,2.6688593977953503,0.8655745072798295,-3.0180967524744724,7.212957562562888e-06
rotX,benchmark_african_scientist,african_scientist,4242145,Block_2,rotX,30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_african_scientist\rotations\Block_2_rotX_+30.0_00001_.png,Block_2_rotX_+30.0_00001_.png,1024,1760,2.799999952316284,2.235239267349243,0.7982997519339792,0.03536376953125,76.97342995169082,828,3.1373701095581055,3.96872615814209,0.5129,0.8905307453505327,11.811522066442048,32.15441131591797,5,19.0,7.904645396426513,2.4749895413346183,0.8609178642689708,0.299554847588573,0.9845173793592961,2.7568466747603226,0.85999755859375,-3.001994772886339,8.74520428820939e-06
rotX,benchmark_african_scientist,african_scientist,4242145,Block_3,rotX,-30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_african_scientist\rotations\Block_3_rotX_-30.0_00001_.png,Block_3_rotX_-30.0_00001_.png,1024,1760,2.799999952316284,2.301067352294922,0.821809782672095,0.03025179776278409,76.5744382022472,712,3.0959718227386475,3.9614295959472656,0.49425,0.9015335126001726,12.177398477310692,31.073734283447266,5,19.0,8.137538476419236,2.167113611654678,0.8797091090623754,0.29697152475351885,0.9866020256897552,2.715689374895034,0.8722883744673295,-2.9705581914229704,7.671227529663144e-06
rotX,benchmark_african_scientist,african_scientist,4242145,Block_3,rotX,30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_african_scientist\rotations\Block_3_rotX_+30.0_00001_.png,Block_3_rotX_+30.0_00001_.png,1024,1760,2.799999952316284,2.1753268241882324,0.7769024504406529,0.03481001420454546,76.6007326007326,819,3.0324647426605225,3.990332841873169,0.5479,0.8694155077177979,11.139881884761346,39.629852294921875,5,18.0,7.867690953354739,2.3265274722869216,0.8837765167126419,0.3009185530825259,0.9849785835403297,2.635824829228286,0.8711492365056818,-2.9474296582345008,9.263822797916366e-06
rotX,benchmark_african_scientist,african_scientist,4242145,Block_4,rotX,-30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_african_scientist\rotations\Block_4_rotX_-30.0_00001_.png,Block_4_rotX_-30.0_00001_.png,1024,1760,2.799999952316284,2.4263784885406494,0.8665637606648677,0.04779496626420455,102.54523809523809,840,2.9971811771392822,4.010987758636475,0.56205,0.8651853676122796,11.009991656119771,35.52947998046875,5,16.0,6.989267993846508,2.888610587129693,0.8537991019217026,0.29339167963726204,0.9851393143532848,2.7566026602427534,0.8617265181107955,-3.0823356565016056,7.036403580905379e-06
rotX,benchmark_african_scientist,african_scientist,4242145,Block_3,rotX,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_african_scientist\rotations\Block_3_rotX_-15.0_00001_.png,Block_3_rotX_-15.0_00001_.png,1024,1760,2.799999952316284,2.1657164096832275,0.7734701594875567,0.03542924360795455,77.20918984280532,827,3.17292857170105,3.955256462097168,0.5384,0.8748012836790778,11.307476830499795,29.87297248840332,4,21.0,8.09189569131427,2.3102674284216835,0.8691507711654014,0.3002554748281934,0.9853958446136974,2.7175200110810738,0.8580938165838068,-2.962179158334551,8.076307158066777e-06
rotX,benchmark_african_scientist,african_scientist,4242145,Block_3,rotX,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_african_scientist\rotations\Block_3_rotX_+15.0_00001_.png,Block_3_rotX_+15.0_00001_.png,1024,1760,2.799999952316284,2.070051431655884,0.7393040953245179,0.03860418146306818,76.62334801762114,908,3.057844638824463,3.9510793685913086,0.5135000000000001,0.8908272771860389,11.821237030228087,33.824066162109375,3,19.0,7.67155093511084,2.3521910121312906,0.8690072421869596,0.29832975745376555,0.9844127356503501,2.6657702980005227,0.8655373313210228,-2.9528035358544376,8.81408451160154e-06
rotX,benchmark_african_scientist,african_scientist,4242145,Block_4,rotX,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_african_scientist\rotations\Block_4_rotX_+15.0_00001_.png,Block_4_rotX_+15.0_00001_.png,1024,1760,2.799999952316284,2.2825047969818115,0.815180298518799,0.036031272194602275,75.42044134727061,861,2.9842209815979004,3.958160161972046,0.5622,0.8661247368745507,11.038704384782452,33.97276306152344,4,19.0,7.830559050275738,2.3613677744478982,0.8734714978173702,0.30171589751131017,0.9854691514076889,2.6288349267649025,0.8713401100852273,-2.968459733400985,8.731217934979804e-06
rotX,benchmark_african_scientist,african_scientist,4242145,Block_4,rotX,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_african_scientist\rotations\Block_4_rotX_-15.0_00001_.png,Block_4_rotX_-15.0_00001_.png,1024,1760,2.799999952316284,2.404613971710205,0.8587907188073349,0.04210316051136364,104.0877914951989,729,2.8274571895599365,3.822943687438965,0.57905,0.8657279661130214,11.026567580218963,33.00895690917969,5,17.0,7.4274773972594765,2.7197108789395052,0.8719497166857567,0.300626022614809,0.985502144414465,2.6316582491870397,0.8804976029829545,-3.114159209799404,6.420766192103327e-06
rotX,benchmark_african_scientist,african_scientist,4242145,Block_4,rotX,30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_african_scientist\rotations\Block_4_rotX_+30.0_00001_.png,Block_4_rotX_+30.0_00001_.png,1024,1760,2.799999952316284,2.028944492340088,0.7246230453188597,0.03885830965909091,77.04290429042905,909,2.891174554824829,3.8523731231689453,0.51015,0.8849656907579768,11.630673713245931,34.96793746948242,4,20.0,8.209978589344798,2.4230969737344394,0.8708070422492942,0.3014744116281943,0.985033246304361,2.631783842846337,0.8743530273437501,-2.954650670045672,8.812524295682009e-06
rotX,benchmark_african_scientist,african_scientist,4242145,Block_5,rotX,-30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_african_scientist\rotations\Block_5_rotX_-30.0_00001_.png,Block_5_rotX_-30.0_00001_.png,1024,1760,2.799999952316284,2.4746549129486084,0.8838053411041897,0.02688043767755682,70.21014492753623,690,2.9613869190216064,3.872124433517456,0.53705,0.887346270526882,11.707694349728442,50.741580963134766,5,19.0,7.9685337452850264,2.0379891760779687,0.867073247281611,0.2952838120335104,0.9881401191616783,2.5868789770427125,0.8830388849431818,-2.87836890803072,1.020608514272137e-05
rotX,benchmark_african_scientist,african_scientist,4242145,Block_5,rotX,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_african_scientist\rotations\Block_5_rotX_-15.0_00001_.png,Block_5_rotX_-15.0_00001_.png,1024,1760,2.799999952316284,2.2166266441345215,0.791652386386946,0.038823353160511366,84.1985559566787,831,2.9640214443206787,3.8777966499328613,0.51635,0.8864988409162695,11.680218548895757,37.56246566772461,3,19.0,7.981786465379139,2.3590777424984637,0.8658708948348048,0.29549648715268706,0.9854811287768941,2.663694236036861,0.8690934614701704,-2.987872781097375,8.104856221364928e-06
rotX,benchmark_african_scientist,african_scientist,4242145,Block_6,rotX,-30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_african_scientist\rotations\Block_6_rotX_-30.0_00001_.png,Block_6_rotX_-30.0_00001_.png,1024,1760,2.0,1.537603735923767,0.7688018679618835,0.02767389470880682,35.52350427350427,1404,3.3891890048980713,3.8552026748657227,0.5708,0.8590350420834082,10.823837411976895,27.761566162109375,2,27.0,5.691627989362712,2.3459274926393143,0.7019830904142874,0.31274953279759843,0.982923671314625,2.693029620978297,0.8453751997514204,-2.3122262967789258,3.840125575642338e-05
rotX,benchmark_african_scientist,african_scientist,4242145,Block_5,rotX,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_african_scientist\rotations\Block_5_rotX_+15.0_00001_.png,Block_5_rotX_+15.0_00001_.png,1024,1760,2.799999952316284,2.1570961475372314,0.7703914943829859,0.03470569957386364,87.971870604782,711,2.9657721519470215,3.8894944190979004,0.53745,0.87165923536193,11.20939835881638,33.06640625,3,20.0,7.670170262477961,2.048541245571948,0.8738603185711792,0.30406183925654057,0.9865314010395327,2.6334519978788844,0.8664828213778408,-2.973063869412643,7.457212455403261e-06
rotX,benchmark_african_scientist,african_scientist,4242145,Block_6,rotX,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_african_scientist\rotations\Block_6_rotX_+15.0_00001_.png,Block_6_rotX_+15.0_00001_.png,1024,1760,2.0,1.7986822128295898,0.8993411064147949,0.006690007990056818,51.74678111587983,233,3.0267438888549805,3.8335399627685547,0.50945,0.8859769234386956,11.663328765731913,48.01264572143555,4,8.0,9.156688470730016,1.0550200628588366,0.9174776202567562,0.31872026983641666,0.9851250781965263,2.423889819339127,0.9455455433238636,-2.721327230683625,1.1512581924138567e-05
rotX,benchmark_african_scientist,african_scientist,4242145,Block_5,rotX,30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_african_scientist\rotations\Block_5_rotX_+30.0_00001_.png,Block_5_rotX_+30.0_00001_.png,1024,1760,2.799999952316284,2.0861799716949463,0.7450642882937072,0.03734075372869318,105.64678178963894,637,2.7847156524658203,3.786237955093384,0.61655,0.8364576468906858,10.167059549384483,36.80384063720703,4,19.0,7.592643540789994,2.2695771290499023,0.8780183721977615,0.3045152502815721,0.9838844482723442,2.57762332462981,0.8924982244318183,-3.0404186109585063,8.074372549113108e-06
rotX,benchmark_african_scientist,african_scientist,4242145,Block_6,rotX,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_african_scientist\rotations\Block_6_rotX_-15.0_00001_.png,Block_6_rotX_-15.0_00001_.png,1024,1760,2.0,1.7321038246154785,0.8660519123077393,0.2036105069247159,68.2961101805323,5373,1.7252426147460938,2.178610324859619,0.5508,0.872149514442733,11.224646128725679,46.413665771484375,2,26.0,3.4597542812401807,6.2045368197882045,0.5576583550150137,0.2778002858356673,0.9671357045797433,2.5204451581374885,0.8607815829190342,-2.263492025831901,4.008507082881004e-05
rotX,benchmark_african_scientist,african_scientist,4242145,Block_6,rotX,30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_african_scientist\rotations\Block_6_rotX_+30.0_00001_.png,Block_6_rotX_+30.0_00001_.png,1024,1760,2.0,1.0383421182632446,0.5191710591316223,0.004046075994318182,49.605442176870746,147,3.3743231296539307,4.008101463317871,0.64995,0.7985121827519757,9.1517569062648,26.320308685302734,1,1.0,3.4017027914557354,0.8417104936804919,0.9575312127674289,0.5230795295881185,0.8467456832412843,1.9839401119309363,0.988546475497159,-2.3016471246312467,0.00017536057051531484
rotX,benchmark_combat_robot,combat_robot,4242145,Block_1,rotX,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_combat_robot\rotations\Block_1_rotX_-15.0_00001_.png,Block_1_rotX_-15.0_00001_.png,1024,1760,2.799999952316284,2.5751466751098633,0.9196952567729824,0.027359841086647727,57.80656506447831,853,3.0891127586364746,3.8512327671051025,0.7744000000000001,0.7327817912349354,7.627060612456376,24.410673141479492,1,16.0,8.325556376341039,3.346414410566694,0.892929619592221,0.42962788916331845,0.9134081117053572,2.4554240091364576,0.93629150390625,-2.9077480501688013,6.56673307354103e-05
rotX,benchmark_combat_robot,combat_robot,4242145,Block_2,rotX,-30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_combat_robot\rotations\Block_2_rotX_-30.0_00001_.png,Block_2_rotX_-30.0_00001_.png,1024,1760,2.799999952316284,2.512439489364624,0.8972998329111479,0.026478715376420454,57.42599277978339,831,2.882402181625366,3.6971278190612793,0.71705,0.741865931444498,7.821599825794209,21.309410095214844,1,16.0,8.065705289449957,2.925154960370849,0.9091705893728288,0.4115571933635804,0.9019364557181873,2.457655836602763,0.905169677734375,-2.865451478658279,6.949827738829806e-05
rotX,benchmark_combat_robot,combat_robot,4242145,Block_1,rotX,-30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_combat_robot\rotations\Block_1_rotX_-30.0_00001_.png,Block_1_rotX_-30.0_00001_.png,1024,1760,2.799999952316284,1.6238558292388916,0.5799485203189257,0.07008500532670454,42.343278578612136,2983,3.7000226974487305,4.104074954986572,0.5529999999999999,0.8426516951882094,10.343171948212806,34.1260986328125,2,24.0,5.438250198532646,2.099406916358926,0.7512282635988707,0.29799183412246655,0.9422281532264509,2.562375117492661,0.9766873446377841,-2.9909075601686776,1.9210472364757742e-05
rotX,benchmark_combat_robot,combat_robot,4242145,Block_2,rotX,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_combat_robot\rotations\Block_2_rotX_+15.0_00001_.png,Block_2_rotX_+15.0_00001_.png,1024,1760,2.799999952316284,2.469637870788574,0.8820135403022348,0.026089754971590908,67.46054519368722,697,2.7830231189727783,3.7193758487701416,0.80185,0.713938388250133,7.238815033790394,23.54515838623047,1,16.5,8.420055373443518,2.7862370070400955,0.8954199393974029,0.422613199925326,0.8962631634817987,2.5173345047187428,0.8936051802201705,-2.8495308007872353,7.985222105735534e-05
rotX,benchmark_combat_robot,combat_robot,4242145,Block_2,rotX,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_combat_robot\rotations\Block_2_rotX_-15.0_00001_.png,Block_2_rotX_-15.0_00001_.png,1024,1760,2.0,1.8644866943359375,0.9322433471679688,0.03174216530539773,60.793836344314556,941,2.9422647953033447,3.8416895866394043,0.7435,0.7274136989724801,7.514383757459,20.742305755615234,2,18.0,8.329852823458918,2.47941673787858,0.8880429800007691,0.3952973171576263,0.9048229282796022,2.5730185523457867,0.9010786576704546,-2.7877739868673754,7.351393104728723e-05
rotX,benchmark_combat_robot,combat_robot,4242145,Block_1,rotX,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_combat_robot\rotations\Block_1_rotX_+15.0_00001_.png,Block_1_rotX_+15.0_00001_.png,1024,1760,2.799999952316284,2.0995469093322754,0.7498381946740524,0.030447110262784093,64.32942555685815,853,3.1531152725219727,3.9787797927856445,0.81005,0.712076237259765,7.201537499347996,26.45536994934082,1,18.0,8.386417627483377,2.660669691813788,0.8825225804012623,0.43096220157493625,0.8939661325586228,2.548748933951599,0.9394331498579546,-2.8147415719401896,8.92441837272957e-05
rotX,benchmark_combat_robot,combat_robot,4242145,Block_1,rotX,30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_combat_robot\rotations\Block_1_rotX_+30.0_00001_.png,Block_1_rotX_+30.0_00001_.png,1024,1760,2.799999952316284,2.0177040100097656,0.7206085872753788,0.08446599786931819,56.38074074074074,2700,3.4422762393951416,4.035196781158447,0.64915,0.818580119556803,9.675394446345345,44.79561996459961,2,22.0,6.190044047502158,3.6797140767127363,0.7621366344101062,0.32008511008219753,0.9407005598063878,2.6326202186294183,0.9660294966264205,-2.92467945841987,4.51578522004488e-05
rotX,benchmark_combat_robot,combat_robot,4242145,Block_2,rotX,30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_combat_robot\rotations\Block_2_rotX_+30.0_00001_.png,Block_2_rotX_+30.0_00001_.png,1024,1760,2.0,1.89243745803833,0.946218729019165,0.03320478959517045,83.11527777777778,720,2.7475130558013916,3.7526965141296387,0.64475,0.8000598850371569,9.19111277421136,20.12331771850586,1,19.0,7.897341824281532,3.037645186806236,0.8750846601267654,0.3815089495030548,0.8991371810741675,2.6588371853071218,0.88740234375,-2.9027467495636086,6.784449902571223e-05
rotX,benchmark_combat_robot,combat_robot,4242145,Block_3,rotX,-30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_combat_robot\rotations\Block_3_rotX_-30.0_00001_.png,Block_3_rotX_-30.0_00001_.png,1024,1760,2.0,2.0026519298553467,1.0013259649276733,0.021562056107954544,72.09647495361781,539,2.9839344024658203,3.8182833194732666,0.757,0.7352155193732731,7.678699964921221,22.47844696044922,2,16.0,8.889180215569018,2.003114083948422,0.9121253769357922,0.42897535182235214,0.8977610806481648,2.3912544429888016,0.8977422540838068,-2.6489310396135806,9.631619278036977e-05
rotX,benchmark_combat_robot,combat_robot,4242145,Block_3,rotX,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_combat_robot\rotations\Block_3_rotX_+15.0_00001_.png,Block_3_rotX_+15.0_00001_.png,1024,1760,2.799999952316284,2.3921585083007812,0.8543423389424994,0.02672174627130682,84.34150612959719,571,2.911038875579834,3.775374412536621,0.79555,0.7111318116630585,7.182704913698246,25.19322395324707,1,15.0,8.463609143643671,2.8495745502002503,0.8995456033099778,0.42330712232859985,0.9087564130692529,2.5011027217986777,0.9003490101207385,-2.8893159866910714,7.179159502004477e-05
rotX,benchmark_combat_robot,combat_robot,4242145,Block_3,rotX,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_combat_robot\rotations\Block_3_rotX_-15.0_00001_.png,Block_3_rotX_-15.0_00001_.png,1024,1760,2.0,2.108691692352295,1.0543458461761475,0.025681374289772727,60.9,760,3.0882599353790283,3.9220476150512695,0.6887,0.7485682385797344,7.9683054657547,20.644968032836914,1,17.0,8.534156270270179,2.494471620574056,0.9039088082787032,0.44582674046439974,0.8809757823805446,2.5086169477516393,0.8937566583806817,-2.7327972512177015,9.982648248575449e-05
