run_id,prompt_id,seed,condition,cond_tag,dose_target_D,angle_deg,image_path,file,prompt_dir,prompt_sha1,rel_path,width_px,height_px,paper_L,paper_C,paper_hue_deg,paper_frac,paper_hex,ink_L,ink_C,ink_hue_deg,ink_frac,ink_hex,subject_frac,tonal_range,step_regularity,effective_steps,top2_mass_share,chroma_spread,sw1_L,sw1_C,sw1_hue_deg,sw1_share,sw1_hex,sw2_L,sw2_C,sw2_hue_deg,sw2_share,sw2_hex,sw3_L,sw3_C,sw3_hue_deg,sw3_share,sw3_hex,sw4_L,sw4_C,sw4_hue_deg,sw4_share,sw4_hex,sw5_L,sw5_C,sw5_hue_deg,sw5_share,sw5_hex,sw6_L,sw6_C,sw6_hue_deg,sw6_share,sw6_hex
34,P01,P01_s2718281_B6_pos_d030_00001_,,B6_pos_d030,0.03,21.3119,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s2718281_B6_pos_d030_00001_.png,P01_s2718281_B6_pos_d030_00001_.png,,52e5b19ca6,P01_s2718281_B6_pos_d030_00001_.png,1024.0,1280.0,30.7535,49.3315,54.93,0.0304,#7a3304,0.2285,0.3884,59.78,0.7041,#020100,0.9742,62.9279,5.0511,5.0,0.6969,62.1887,0.103,0.2097,46.85,0.6785,#010000,14.4079,27.0012,49.87,0.0184,#401903,27.0231,29.4453,108.39,0.0145,#3f4312,30.5286,15.1229,142.37,0.0087,#3a4d39,44.0149,57.2178,61.0,0.0061,#a1530c,63.0309,62.3983,79.32,0.0034,#c68f20
35,P01,2718281,B6_pos,B6_pos_d045,0.045001,32.21,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s2718281_B6_pos_d045_00001_.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,P01,2718281,B6_pos,B6_pos_d060,0.06,43.405426,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s2718281_B6_pos_d060_00001_.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,P01,P01_s2718281_baseline_00001_,,baseline,0.0,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s2718281_baseline_00001_.png,P01_s2718281_baseline_00001_.png,,52e5b19ca6,P01_s2718281_baseline_00001_.png,1024.0,1280.0,65.161,12.0925,79.17,0.0578,#ab9c89,2.755,0.9185,351.11,0.3635,#0c090a,0.9554,85.8338,12.2032,5.0,0.4163,53.5159,1.7872,0.6506,337.89,0.3473,#080607,40.7334,28.3562,34.9,0.0354,#8b5047,47.69,15.9774,55.78,0.069,#886b5b,52.1125,54.1665,39.17,0.0259,#c95b44,68.663,49.9563,59.6,0.0228,#e6945a,87.621,28.3677,88.66,0.0097,#f1d9a6
38,P01,P01_s2718281_scrA_neg_d030_00001_,,scrA_neg_d030,0.03,-15.7296,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s2718281_scrA_neg_d030_00001_.png,P01_s2718281_scrA_neg_d030_00001_.png,,52e5b19ca6,P01_s2718281_scrA_neg_d030_00001_.png,1024.0,1280.0,59.0474,3.7079,88.13,0.0484,#918e88,2.6866,1.2095,335.97,0.3146,#0c090b,0.9769,77.0189,10.2047,5.0,0.3234,47.0195,1.4941,0.8643,321.6,0.2727,#070507,35.1239,23.8846,19.85,0.035,#784447,45.5343,15.7774,54.51,0.0507,#826657,48.3762,41.476,32.0,0.0226,#b25950,65.1072,47.8837,52.49,0.0174,#df885b,78.513,22.0454,81.22,0.0134,#d8bf9a
39,P01,P01_s2718281_scrA_neg_d045_00001_,,scrA_neg_d045,0.045001,-23.69,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s2718281_scrA_neg_d045_00001_.png,P01_s2718281_scrA_neg_d045_00001_.png,,52e5b19ca6,P01_s2718281_scrA_neg_d045_00001_.png,1024.0,1280.0,66.2,14.8802,92.82,0.043,#aaa086,2.68,1.6108,359.15,0.2501,#0e090a,0.9858,77.3137,7.6985,6.0,0.2831,76.6018,2.0626,1.3081,355.92,0.2343,#0b0708,28.7726,32.4454,31.8,0.0488,#70302b,36.6048,55.4982,36.8,0.0277,#9d3023,54.0787,77.9099,44.61,0.0178,#e34f22,73.4998,55.6406,75.81,0.0141,#e7a94f,79.3763,6.6542,115.19,0.0141,#c4c6b9
40,P01,P01_s2718281_scrA_neg_d060_00001_,,scrA_neg_d060,0.06,-31.7657,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s2718281_scrA_neg_d060_00001_.png,P01_s2718281_scrA_neg_d060_00001_.png,,52e5b19ca6,P01_s2718281_scrA_neg_d060_00001_.png,1024.0,1280.0,70.4005,13.2003,232.81,0.045,#91b1bf,9.2657,5.2739,218.38,0.2563,#111c1e,0.9728,75.3411,5.3058,6.0,0.2235,33.6563,7.4566,4.6789,202.91,0.1806,#0e1819,31.4325,13.2932,32.08,0.0333,#5f433f,42.5048,38.3352,44.75,0.0165,#985139,50.9609,23.5339,256.48,0.0429,#527ea0,67.2524,25.5668,72.9,0.0156,#c09e78,82.7977,14.1907,225.59,0.0103,#aed5e1
41,P01,P01_s2718281_scrA_pos_d030_00001_,,scrA_pos_d030,0.03,15.7296,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s2718281_scrA_pos_d030_00001_.png,P01_s2718281_scrA_pos_d030_00001_.png,,52e5b19ca6,P01_s2718281_scrA_pos_d030_00001_.png,1024.0,1280.0,62.087,11.8608,68.09,0.0587,#a69383,1.4285,0.8884,345.8,0.3639,#070506,0.9656,86.5281,9.6035,6.0,0.4081,59.5929,0.7251,0.5061,328.19,0.3477,#030203,34.4825,35.5063,26.45,0.0499,#843a3a,39.7808,16.5441,41.27,0.0604,#77564d,50.8765,60.0991,38.68,0.0389,#cc523b,70.8224,51.6404,57.1,0.0207,#f1985f,87.2531,27.8483,83.7,0.0184,#f4d7a6
42,P01,P01_s2718281_scrA_pos_d045_00001_,,scrA_pos_d045,0.045001,23.69,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s2718281_scrA_pos_d045_00001_.png,P01_s2718281_scrA_pos_d045_00001_.png,,52e5b19ca6,P01_s2718281_scrA_pos_d045_00001_.png,1024.0,1280.0,57.5516,12.8569,49.07,0.0465,#9f857a,1.2353,0.9204,346.45,0.5028,#070405,0.9898,77.2563,9.9861,5.0,0.5362,75.0154,0.8991,0.6497,334.71,0.4794,#040304,28.6519,36.4621,32.39,0.0567,#742d27,39.5033,55.5481,31.64,0.0367,#a83430,42.7673,17.5407,268.8,0.0465,#526682,51.3088,75.6651,39.31,0.02,#dd432a,78.1554,61.9062,79.47,0.0119,#f3b74c
43,P01,P01_s2718281_scrA_pos_d060_00001_,,scrA_pos_d060,0.06,31.7657,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s2718281_scrA_pos_d060_00001_.png,P01_s2718281_scrA_pos_d060_00001_.png,,52e5b19ca6,P01_s2718281_scrA_pos_d060_00001_.png,1024.0,1280.0,37.649,20.3252,270.88,0.0445,#435a79,1.7392,1.1404,359.65,0.4692,#090506,0.9662,63.7014,5.6725,5.0,0.4887,68.6756,1.6513,1.0782,353.55,0.4748,#090506,15.8004,27.2489,305.99,0.0122,#2d2047,27.4273,21.768,140.26,0.0139,#2d472b,42.332,36.1821,36.38,0.0111,#984f42,45.1835,69.7538,43.17,0.0092,#c03d1b,65.3526,65.8514,62.02,0.0098,#e78733
44,P01,P01_s2718281_scrB_neg_d030_00001_,,scrB_neg_d030,0.03,-21.3119,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s2718281_scrB_neg_d030_00001_.png,P01_s2718281_scrB_neg_d030_00001_.png,,52e5b19ca6,P01_s2718281_scrB_neg_d030_00001_.png,1024.0,1280.0,72.2787,58.9967,86.73,0.0468,#d4ac40,15.7007,24.2391,112.01,0.2038,#252a00,0.9656,58.0198,7.092,5.0,0.2894,57.6949,15.166,23.7882,113.39,0.1893,#232900,38.0165,49.1397,71.24,0.1001,#804e02,44.721,67.0338,54.53,0.0255,#b14b01,55.972,81.4832,53.3,0.0529,#e25d00,71.0172,77.0751,73.77,0.0086,#ee9c0b,73.1858,40.2554,97.02,0.029,#c3b469
45,P01,P01_s2718281_scrB_neg_d045_00001_,,scrB_neg_d045,0.045001,-32.21,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s2718281_scrB_neg_d045_00001_.png,P01_s2718281_scrB_neg_d045_00001_.png,,52e5b19ca6,P01_s2718281_scrB_neg_d045_00001_.png,1024.0,1280.0,47.8852,77.2516,49.57,0.0453,#c94500,19.6966,28.0615,86.75,0.1833,#3c2e00,0.9447,36.5308,4.2238,5.0,0.3372,45.8451,19.2731,27.4986,87.88,0.1661,#3b2d00,30.8952,50.3836,56.34,0.0339,#7a3400,30.9034,44.5552,67.07,0.171,#6e3d00,36.6034,62.7141,50.31,0.029,#993500,44.753,63.3538,58.96,0.0299,#aa5100,55.8039,73.3437,60.6,0.0056,#d16900
46,P01,2718281,scrB_neg,scrB_neg_d060,0.06,-43.405426,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s2718281_scrB_neg_d060_00001_.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,P01,P01_s2718281_scrB_pos_d030_00001_,,scrB_pos_d030,0.03,21.3119,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s2718281_scrB_pos_d030_00001_.png,P01_s2718281_scrB_pos_d030_00001_.png,,52e5b19ca6,P01_s2718281_scrB_pos_d030_00001_.png,1024.0,1280.0,8.5085,21.4292,336.72,0.0342,#2c0d24,0.0617,0.8716,295.27,0.478,#000002,0.9524,48.6616,6.8042,5.0,0.5079,42.693,0.031,0.485,293.83,0.4295,#000001,1.798,16.2632,293.55,0.0784,#06031f,6.8577,34.953,303.06,0.0199,#130d3c,21.7827,31.608,339.51,0.0077,#562045,28.4728,43.0356,15.91,0.0111,#7d1f33,48.6926,43.178,32.87,0.0067,#b4584e
48,P01,P01_s2718281_scrB_pos_d045_00001_,,scrB_pos_d045,0.045001,32.21,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s2718281_scrB_pos_d045_00001_.png,P01_s2718281_scrB_pos_d045_00001_.png,,52e5b19ca6,P01_s2718281_scrB_pos_d045_00001_.png,1024.0,1280.0,47.1512,22.4335,80.56,0.033,#826d4b,0.4088,1.1385,309.23,0.6562,#020104,0.9772,63.5493,10.0318,4.0,0.6443,27.006,0.2246,0.7807,308.0,0.6063,#010102,3.6168,19.1466,298.44,0.038,#0e0825,11.9006,20.5621,345.51,0.0282,#351327,30.0294,26.9017,20.27,0.0141,#6e3639,59.8005,27.7867,82.03,0.0072,#a78c60,63.7739,4.803,80.42,0.0129,#a09a92
49,P01,P01_s2718281_scrB_pos_d060_00001_,,scrB_pos_d060,0.06,43.405426,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s2718281_scrB_pos_d060_00001_.png,P01_s2718281_scrB_pos_d060_00001_.png,,52e5b19ca6,P01_s2718281_scrB_pos_d060_00001_.png,1024.0,1280.0,97.061,10.985,186.38,0.1711,#defdf8,92.0182,12.129,172.9,0.0977,#d0efe5,0.1177,10.2498,1.074,1.0,0.1826,8.8687,86.8196,16.6474,153.29,0.0472,#c1e1cb,89.8721,19.4567,196.49,0.0052,#b2edec,93.3179,22.5539,161.41,0.0553,#c4f7dd,94.6031,23.2404,143.51,0.0808,#d4f9d4,95.1674,25.5161,130.9,0.0443,#dff9cb,97.0694,17.1984,134.33,0.1018,#e8fdde
50,P01,P01_s3141592_B1_neg_d030_00001_,,B1_neg_d030,0.03,-15.7296,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s3141592_B1_neg_d030_00001_.png,P01_s3141592_B1_neg_d030_00001_.png,,52e5b19ca6,P01_s3141592_B1_neg_d030_00001_.png,1024.0,1280.0,72.7783,44.1013,59.16,0.036,#eda26e,2.3166,1.1106,2.03,0.3013,#0b0808,0.9883,84.1114,9.209,5.0,0.4015,47.6107,2.0239,0.8516,353.63,0.2939,#090708,28.7391,14.9021,36.49,0.1077,#5a3d37,29.6093,29.883,29.39,0.0489,#703430,48.3591,15.3893,262.31,0.0385,#5f758c,61.7955,48.4624,47.18,0.0233,#da7c58,86.1353,32.6189,79.55,0.0112,#f8d29b
51,P01,P01_s3141592_B1_neg_d045_00001_,,B1_neg_d045,0.045001,-23.69,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s3141592_B1_neg_d045_00001_.png,P01_s3141592_B1_neg_d045_00001_.png,,52e5b19ca6,P01_s3141592_B1_neg_d045_00001_.png,1024.0,1280.0,70.1046,9.3184,76.66,0.0613,#b6a99b,5.3334,1.3141,19.47,0.2423,#141111,0.9676,81.406,13.8564,4.0,0.274,50.7782,4.1323,1.1336,23.59,0.2167,#110e0e,41.4444,36.2091,45.13,0.0573,#925039,57.946,51.9118,55.07,0.0373,#cc7541,59.234,26.904,60.15,0.0339,#b28566,84.0754,43.0792,82.35,0.017,#f6cc81,85.5383,7.6495,92.88,0.0129,#dbd5c7
52,P01,P01_s3141592_B1_neg_d060_00001_,,B1_neg_d060,0.06,-31.7657,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s3141592_B1_neg_d060_00001_.png,P01_s3141592_B1_neg_d060_00001_.png,,52e5b19ca6,P01_s3141592_B1_neg_d060_00001_.png,1024.0,1280.0,62.3362,17.8919,90.89,0.0904,#a29677,13.5657,12.1368,69.21,0.0689,#2d2013,0.9271,59.1228,5.3838,5.0,0.1954,40.0239,12.2939,10.5135,74.32,0.0604,#291e12,26.2782,26.0747,62.07,0.0832,#58361b,43.899,24.3323,106.29,0.1119,#6a6a41,55.031,33.8155,82.14,0.0836,#9d7f49,56.9069,50.5374,64.04,0.0485,#bf7838,71.4167,12.0481,74.31,0.0173,#beac9a
53,P01,P01_s3141592_B1_pos_d030_00001_,,B1_pos_d030,0.03,15.7296,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s3141592_B1_pos_d030_00001_.png,P01_s3141592_B1_pos_d030_00001_.png,,52e5b19ca6,P01_s3141592_B1_pos_d030_00001_.png,1024.0,1280.0,67.2323,11.5989,83.87,0.038,#aea28f,2.285,1.1098,7.65,0.3296,#0b0708,0.9819,86.615,11.7139,5.0,0.3548,61.2696,1.3323,0.626,345.85,0.297,#060405,38.3369,38.7487,26.87,0.0337,#934140,48.3655,23.554,46.23,0.0579,#966857,51.0273,61.8956,36.92,0.0229,#cf4f3d,65.7477,46.6912,60.29,0.0209,#da8e58,87.9473,19.5197,94.61,0.0101,#e8dcb8
54,P01,P01_s3141592_B1_pos_d045_00001_,,B1_pos_d045,0.045001,23.69,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s3141592_B1_pos_d045_00001_.png,P01_s3141592_B1_pos_d045_00001_.png,,52e5b19ca6,P01_s3141592_B1_pos_d045_00001_.png,1024.0,1280.0,75.5718,18.3298,78.36,0.041,#ceb799,2.3903,1.0539,2.17,0.3542,#0b0809,0.9692,78.3238,4.8805,6.0,0.4079,71.7903,1.3356,0.6311,359.89,0.3268,#070405,24.7171,33.6138,29.46,0.0515,#672523,40.1269,67.5636,40.34,0.0303,#b12e18,50.1115,21.8791,67.44,0.0811,#917155,68.4655,72.4214,71.01,0.0106,#e8941d,79.6594,8.5129,251.86,0.0094,#b8c8d4
55,P01,P01_s3141592_B1_pos_d060_00001_,,B1_pos_d060,0.06,31.7657,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s3141592_B1_pos_d060_00001_.png,P01_s3141592_B1_pos_d060_00001_.png,,52e5b19ca6,P01_s3141592_B1_pos_d060_00001_.png,1024.0,1280.0,77.4828,5.4709,96.85,0.0822,#c3bfb5,3.6139,2.3889,18.62,0.2626,#120b0b,0.9644,83.8813,9.3807,6.0,0.3324,63.6642,2.8534,1.5004,11.94,0.2435,#0e090a,37.9657,65.1646,43.68,0.0242,#a52f0f,51.1977,34.6793,56.6,0.0888,#a66d49,64.9585,20.6158,262.56,0.0653,#82a1c2,73.3188,63.2186,81.02,0.0131,#e2ab3b,86.7347,8.9923,98.08,0.0212,#ded9c8
56,P01,P01_s3141592_B6_neg_d030_00001_,,B6_neg_d030,0.03,-21.3119,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s3141592_B6_neg_d030_00001_.png,P01_s3141592_B6_neg_d030_00001_.png,,52e5b19ca6,P01_s3141592_B6_neg_d030_00001_.png,1024.0,1280.0,69.8171,37.0206,295.48,0.1095,#a7a4e7,27.1579,40.9531,299.26,0.0581,#3c3877,0.78,50.31,8.3343,4.0,0.2078,21.6324,22.0899,39.8593,299.22,0.0305,#302d69,46.0775,52.4237,296.32,0.0793,#6264bc,55.5723,38.8341,318.28,0.0446,#a274b2,57.1992,46.6927,294.69,0.1285,#8082d3,58.8926,32.5214,339.48,0.0215,#b97aa2,72.3999,30.7914,320.37,0.0249,#cda4d6
57,P01,P01_s3141592_B6_neg_d045_00001_,,B6_neg_d045,0.045001,-32.21,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s3141592_B6_neg_d045_00001_.png,P01_s3141592_B6_neg_d045_00001_.png,,52e5b19ca6,P01_s3141592_B6_neg_d045_00001_.png,1024.0,1280.0,69.7981,24.0782,303.51,0.0986,#b1a4cf,53.6384,19.7021,324.48,0.0931,#937794,0.3626,18.9105,1.4469,2.0,0.2144,14.184,49.5063,18.368,314.65,0.0544,#826f8c,55.9436,25.4072,305.82,0.1122,#8f7faa,58.9354,27.8586,319.97,0.1023,#a582ad,61.5725,32.552,359.03,0.0348,#ca7f97,65.7765,28.017,333.18,0.0673,#c291b7,68.4168,30.3273,348.83,0.0609,#d693b2
58,P01,P01_s3141592_B6_neg_d060_00001_,,B6_neg_d060,0.06,-43.405426,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s3141592_B6_neg_d060_00001_.png,P01_s3141592_B6_neg_d060_00001_.png,,52e5b19ca6,P01_s3141592_B6_neg_d060_00001_.png,1024.0,1280.0,60.0439,16.3827,322.59,0.0939,#a08aa2,22.626,23.1483,312.4,0.1349,#412f50,0.8337,35.0852,3.4843,4.0,0.1858,7.9499,20.125,21.9672,314.32,0.0757,#3c2948,25.7899,26.4507,308.06,0.0919,#46365d,30.6251,23.7877,329.35,0.0478,#5f3d5b,44.432,18.5008,312.04,0.0939,#736380,48.6572,25.6872,323.12,0.0647,#8a688e,55.2103,24.9709,351.27,0.0371,#ab758b
59,P01,P01_s3141592_B6_pos_d030_00001_,,B6_pos_d030,0.03,21.3119,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s3141592_B6_pos_d030_00001_.png,P01_s3141592_B6_pos_d030_00001_.png,,52e5b19ca6,P01_s3141592_B6_pos_d030_00001_.png,1024.0,1280.0,17.6576,22.8217,80.98,0.0502,#392907,0.5822,0.5692,76.39,0.6503,#030201,0.9425,60.1858,5.3526,5.0,0.6101,63.4209,0.1415,0.2867,45.51,0.5894,#010000,12.127,27.5425,42.22,0.0207,#3d1200,24.9638,14.3614,126.65,0.01,#353e2a,41.2321,52.9916,68.43,0.0129,#8e5303,43.286,41.6361,98.15,0.0132,#70681d,60.3273,63.7076,82.07,0.0095,#ba8a0e
60,P01,3141592,B6_pos,B6_pos_d045,0.045001,32.21,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s3141592_B6_pos_d045_00001_.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,P01,3141592,B6_pos,B6_pos_d060,0.06,43.405426,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s3141592_B6_pos_d060_00001_.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,P01,P01_s3141592_baseline_00001_,,baseline,0.0,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s3141592_baseline_00001_.png,P01_s3141592_baseline_00001_.png,,52e5b19ca6,P01_s3141592_baseline_00001_.png,1024.0,1280.0,62.2624,10.7108,74.26,0.0707,#a39484,2.3936,0.8236,351.33,0.3742,#0b0809,0.9447,82.4398,11.8831,6.0,0.4219,55.4804,1.4625,0.5385,341.02,0.3591,#060506,38.9575,29.3058,34.63,0.0388,#874b42,46.9642,17.6279,50.65,0.0629,#896859,54.8387,56.0189,42.31,0.0253,#d16244,76.8195,44.5919,68.61,0.0212,#f1b171,83.9023,10.7511,98.94,0.0122,#d7d1bd
63,P01,P01_s3141592_scrA_neg_d030_00001_,,scrA_neg_d030,0.03,-15.7296,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s3141592_scrA_neg_d030_00001_.png,P01_s3141592_scrA_neg_d030_00001_.png,,52e5b19ca6,P01_s3141592_scrA_neg_d030_00001_.png,1024.0,1280.0,53.6045,43.7546,38.92,0.0391,#c16753,3.2819,1.3874,337.53,0.2986,#0e0b0d,0.9801,81.0953,9.3276,5.0,0.3296,46.8702,1.8723,0.9268,325.87,0.2555,#080608,31.6351,22.3526,16.69,0.0353,#6c3d41,40.4387,15.4726,47.76,0.0741,#76594d,43.6257,33.0671,29.17,0.0297,#9a534e,64.5063,47.797,52.78,0.0147,#dd875a,82.9676,31.5933,79.25,0.011,#eec995
64,P01,P01_s3141592_scrA_neg_d045_00001_,,scrA_neg_d045,0.045001,-23.69,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s3141592_scrA_neg_d045_00001_.png,P01_s3141592_scrA_neg_d045_00001_.png,,52e5b19ca6,P01_s3141592_scrA_neg_d045_00001_.png,1024.0,1280.0,50.0071,6.9733,254.68,0.0718,#6e7882,4.6793,1.5826,332.9,0.3018,#120f11,0.9349,74.1405,8.0362,6.0,0.2917,68.7078,2.0345,0.976,355.53,0.2342,#0a0708,28.7453,27.5403,35.33,0.0574,#69352c,36.0552,48.8654,32.98,0.0252,#96332c,50.2873,69.6839,42.85,0.0166,#d14b28,55.559,40.4767,55.54,0.0197,#b9754c,76.175,49.39,81.45,0.0117,#e3b560
